,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,59,18,18,22,19,26,32,45,68,91,77,83,62,62,59,28,58,51,98,115,104,Upgrade
1,Market Cap Growth,-32.00%,-32.00%,-42.70%,-51.92%,-72.15%,-71.59%,-58.33%,-45.83%,9.72%,46.67%,29.07%,192.68%,7.14%,21.35%,-39.29%,-75.40%,-44.00%,-68.21%,-43.33%,-9.09%,-37.93%,Upgrade
2,Enterprise Value,40,-4,5,8,6,21,12,25,47,64,49,62,41,34,31,11,41,12,58,76,63,Upgrade
3,Last Close Price,0.55,0.40,0.41,0.49,0.43,0.58,0.72,1.01,1.53,2.05,1.73,1.87,1.40,1.40,1.34,0.64,1.31,1.38,2.64,3.11,2.80,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-0.50,-,-,-,-0.55,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,0.66,0.49,0.53,0.57,0.49,0.55,0.50,0.56,0.85,0.94,0.65,0.69,0.47,0.48,0.49,0.25,0.47,0.46,0.98,1.29,1.26,Upgrade
6,PB Ratio,0.78,0.62,0.64,0.57,-,0.29,0.33,0.47,-,0.64,0.49,0.54,-,0.23,0.21,0.10,-,0.13,0.25,0.28,-,Upgrade
7,P/TBV Ratio,0.58,0.58,0.60,0.55,-,0.28,0.33,0.46,-,0.63,0.49,0.53,-,0.23,0.21,0.10,-,0.13,0.24,0.27,-,Upgrade
8,P/FCF Ratio,2.01,2.77,5.72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,0.58,2.77,5.72,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.11,-,0.15,0.22,0.15,0.44,0.19,0.32,0.59,0.65,0.42,0.51,0.31,0.26,0.26,0.09,0.34,0.11,0.58,0.86,0.77,Upgrade
11,EV/FCF Ratio,1.35,-,1.61,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,Debt / Equity Ratio,0.54,0.54,0.54,0.40,-,0.16,0.15,0.15,-,0.10,0.09,0.09,-,0.05,0.05,0.05,-,0.00,0.01,0.01,-,Upgrade
13,Debt / FCF Ratio,0.52,2.44,4.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Asset Turnover,0.11,0.12,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
15,Quick Ratio,0.21,0.21,0.21,0.33,-,0.32,-,0.29,-,0.34,-,0.39,-,0.42,-,0.56,-,0.63,-,0.76,-,Upgrade
16,Current Ratio,1.05,1.05,1.05,1.10,-,1.23,-,1.23,-,1.46,-,1.51,-,1.94,-,2.23,-,2.81,-,2.92,-,Upgrade
17,Return on Equity (ROE),-40.42%,-35.23%,-343.51%,-,-5.21%,-5.15%,-,-,-27.40%,-18.83%,-,-,-5.72%,-2.15%,-,-,-26.60%,-2.92%,-,-,Upgrade,
18,Return on Assets (ROA),-0.93%,-1.01%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-7.39%,-6.80%,-120.43%,-,-5.60%,-5.81%,-,-,-14.18%,-3.61%,-,-,-1.36%,-4.07%,-,-,-16.42%,-2.40%,-,-,Upgrade,
20,Earnings Yield,-106.15%,-357.74%,-338.43%,-284.02%,-273.33%,-188.49%,-188.08%,-144.61%,-198.80%,-157.90%,-189.70%,-167.46%,-180.76%,-196.88%,-244.25%,-518.31%,-190.50%,-208.88%,-84.76%,-76.50%,-20.13%,Upgrade
21,FCF Yield,49.76%,36.05%,17.50%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
22,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-,0.09%,-15.72%,-20.00%,-20.00%,-20.10%,-3.70%,-,-,-,-,Upgrade,
23,Total Shareholder Return,-,-,-,-,-,-,-,-,-,-,0.09%,-15.72%,-20.00%,-20.00%,-20.10%,-3.70%,-,-,-,-,Upgrade,
