,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,4020,3653,3283,2931,2247,2610,2821,3176,2264,4846,Upgrade
1,Other Revenue,21.58,23.11,24.35,7.54,25.07,27.56,17.04,23.15,22.94,-568.18,Upgrade
2,Revenue,4042,3676,3308,2938,2272,2638,2838,3199,2287,4277,Upgrade
3,Revenue Growth (YoY),22.20%,25.12%,45.58%,11.38%,-19.95%,-17.54%,24.13%,-25.21%,-40.52%,8.28%,Upgrade
4,Cost of Revenue,1634,1878,1439,1824,1265,1904,1408,1810,1276,2267,Upgrade
5,Gross Profit,2408,1799,1869,1114,1007,733.35,1431,1389,1010,2010,Upgrade
6,"Selling, General & Admin",503.19,691.34,499.8,640.73,387.84,580.08,466.28,607.8,439.63,803.1,Upgrade
7,Research & Development,431.96,587.82,275.22,484.95,216.77,680.1,293.66,423.06,268.56,757.73,Upgrade
8,Other Operating Expenses,36.99,8.72,0.45,0.27,-5.04,-4.64,-0.77,10.76,16.26,-112.56,Upgrade
9,Operating Expenses,920.29,1703,653.24,1091,700.59,466.94,1172,1074,1388,1078,Upgrade
10,Operating Income,1487,95.53,1216,22.83,306.01,266.41,258.91,315.29,-377.57,932.06,Upgrade
11,Interest Expense,-6.44,-7.15,-8.04,-8.04,-4.37,-1.25,-1.59,-2.48,-3.34,-3.39,Upgrade
12,Interest & Investment Income,112.73,131.67,108.62,110.36,79.6,88.33,68.13,560.83,95.55,182.89,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-20.31,Upgrade
14,Currency Exchange Gain (Loss),12.67,-6.9,16.66,-2.13,19.7,-1.01,-4.95,-44.06,24.63,28.05,Upgrade
15,Other Non Operating Income (Expenses),-0.97,-2.17,8.36,-10.05,40.94,-10.7,1.32,-17.97,5.38,9.86,Upgrade
16,EBT Excluding Unusual Items,1605,210.97,1341,112.97,441.87,341.79,321.82,811.6,-255.35,1129,Upgrade
17,Impairment of Goodwill,-,-,-,-,-,-,-,-152.33,-,-,Upgrade
18,Gain (Loss) on Sale of Investments,0.48,61.51,6.8,20.24,16.56,13.26,-3.33,-7.01,-,-9.67,Upgrade
19,Gain (Loss) on Sale of Assets,0.02,0,2.65,135.88,0.1,-0.78,-0.07,-0.06,0.08,-4.73,Upgrade
20,Asset Writedown,-0.08,0.01,-0.93,0.52,-0.14,-22.97,-0.2,-70.24,-,-5.8,Upgrade
21,Other Unusual Items,-0.06,-7.23,-2.79,2.87,4.26,5,9.37,-12.51,-0.02,-0.2,Upgrade
22,Pretax Income,1606,265.27,1347,272.48,462.66,336.29,327.59,569.45,-255.29,1109,Upgrade
23,Income Tax Expense,228.91,25.05,139.21,48.45,6.84,20.09,32.69,-148.78,51.01,-34.19,Upgrade
24,Earnings From Continuing Operations,1377,240.22,1208,224.03,455.82,316.2,294.9,718.23,-306.29,1143,Upgrade
25,Minority Interest in Earnings,-9.59,-41.66,-7.27,-40.01,-12.79,-40.1,-19.71,-32.24,-16.9,-39.95,Upgrade
26,Net Income,1367,198.57,1200,184.02,443.03,276.1,275.2,685.99,-323.19,1103,Upgrade
27,Net Income to Common,1367,198.57,1200,184.02,443.03,276.1,275.2,685.99,-323.19,1103,Upgrade
28,Net Income Growth,13.90%,7.91%,170.95%,-33.35%,60.99%,-59.75%,-,-37.81%,-,12.82%,Upgrade
29,Shares Outstanding (Basic),2926,2926,2926,2926,2926,2926,2926,2926,2926,2926,Upgrade
30,Shares Outstanding (Diluted),2926,2926,2926,2926,2926,2926,2926,2926,2926,2926,Upgrade
31,Shares Change (YoY),-,-,-,-,-,-,-,-0.00%,0.00%,0.00%,Upgrade
32,EPS (Basic),0.47,0.07,0.41,0.06,0.15,0.09,0.09,0.23,-0.11,0.38,Upgrade
33,EPS (Diluted),0.47,0.07,0.41,0.06,0.15,0.09,0.09,0.23,-0.11,0.38,Upgrade
34,EPS Growth,13.96%,13.10%,173.33%,-36.41%,66.67%,-58.98%,-,-38.98%,-,12.82%,Upgrade
35,Free Cash Flow,1112,-1193,802.35,661.16,380.46,1874,587.56,237.63,-607.02,340.59,Upgrade
36,Free Cash Flow Per Share,0.38,-0.41,0.27,0.23,0.13,0.64,0.20,0.08,-0.21,0.12,Upgrade
37,Operating Margin,36.80%,2.60%,36.75%,0.78%,13.47%,10.10%,9.12%,9.86%,-16.51%,21.79%,Upgrade
38,Profit Margin,33.83%,5.40%,36.29%,6.26%,19.50%,10.47%,9.70%,21.44%,-14.13%,25.79%,Upgrade
39,Free Cash Flow Margin,27.51%,-32.45%,24.26%,22.50%,16.75%,71.04%,20.70%,7.43%,-26.55%,7.96%,Upgrade
40,EBITDA,1730,370.87,1626,519.71,747.58,762.14,694.19,747.78,47.91,1466,Upgrade
41,D&A For EBITDA,242.99,275.34,410.04,496.88,441.57,495.73,435.28,432.49,425.49,533.62,Upgrade
42,EBIT,1487,95.53,1216,22.83,306.01,266.41,258.91,315.29,-377.57,932.06,Upgrade
43,Revenue as Reported,4042,3676,3308,2938,2272,2638,2838,3199,2287,4277,Upgrade
44,Advertising Expenses,0.9,-,0.59,-,0,-,1.62,-,0.54,-,Upgrade
