,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,9610,7368,8680,7577,5686,6464,4550,4457,5443,5270,Upgrade
1,Short-Term Investments,138.6,157.62,70.9,30.21,582.52,571.83,15.07,2452,2102,2500,Upgrade
2,Trading Asset Securities,2702,3505,3509,3312,4723,3310,3717,800.03,3.85,-,Upgrade
3,Cash & Short-Term Investments,12450,11030,12260,10919,10991,10346,8281,7709,7549,7770,Upgrade
4,Cash Growth,1.55%,1.02%,11.54%,5.54%,32.72%,34.21%,9.71%,-0.78%,-15.48%,11.67%,Upgrade
5,Accounts Receivable,5752,4772,4948,4364,4380,3874,4794,4688,4913,4632,Upgrade
6,Other Receivables,2204,1967,1768,1101,771.72,1040,1110,922.75,20.8,1561,Upgrade
7,Receivables,7956,6739,6716,5466,5152,4913,5903,5610,4933,6193,Upgrade
8,Inventory,142.48,85.94,81.39,81.51,80.44,61.42,90.06,77.6,102.16,48.23,Upgrade
9,Prepaid Expenses,14.5,8.23,14.58,11.65,0.01,9.24,0.6,0.71,-,0.88,Upgrade
10,Other Current Assets,332.96,262.5,218.48,300.81,328.13,308.63,351.92,293.58,645.7,296.15,Upgrade
11,Total Current Assets,20896,18126,19290,16779,16551,15639,14627,13691,13230,14308,Upgrade
12,"Property, Plant & Equipment",3149,3360,3355,3600,3865,3921,4080,4367,6206,4618,Upgrade
13,Long-Term Investments,3063,2874,2757,2185,2022,2027,2205,2170,1781,2172,Upgrade
14,Goodwill,0.26,0.26,0.26,0.26,0.26,0.26,0.26,0.26,153.46,156.25,Upgrade
15,Other Intangible Assets,2239,2473,2232,2120,1996,2057,2235,2070,470.72,2058,Upgrade
16,Long-Term Deferred Tax Assets,537.09,569.29,442.56,445.15,362.72,356.07,447.72,357.59,211.54,209.72,Upgrade
17,Long-Term Deferred Charges,3.54,4.32,5.07,5.46,3.17,3.3,3.21,3.96,-,8.29,Upgrade
18,Other Long-Term Assets,89.63,93.94,98.37,102.87,103.58,107.92,105.97,110.03,186.77,118.57,Upgrade
19,Total Assets,29977,27500,28181,25238,24904,24111,23705,22769,22240,23649,Upgrade
