,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,15509,9211,7534,9405,10489,10209,11124,12707,10870,11386,16372,13325,13867,11107,12106,9592,11311,11252,11827,10143,10330,Upgrade
1,Market Cap Growth,-9.78%,-9.78%,-32.27%,-25.98%,-3.50%,-10.33%,-32.06%,-4.64%,-21.62%,2.51%,35.24%,38.91%,22.60%,-1.28%,2.36%,-5.43%,9.50%,21.97%,16.84%,26.85%,86.74%,Upgrade
2,Enterprise Value,16203,9722,7797,10109,11193,10974,11335,13275,11438,11785,16323,13796,14339,11352,12439,10001,11720,11199,11484,9944,10130,Upgrade
3,Last Close Price,18.32,10.88,8.90,10.95,12.21,11.88,12.95,14.68,12.55,13.15,18.82,15.32,15.94,12.77,13.92,10.93,12.89,12.82,13.48,11.55,11.76,Upgrade
4,PE Ratio,76.46,45.75,35.13,49.99,46.32,68.27,83.24,62.07,40.25,39.68,57.24,47.37,58.08,47.70,49.26,42.63,66.42,62.42,89.51,103.47,97.50,Upgrade
5,PS Ratio,1.66,0.99,0.78,0.93,0.97,0.86,0.82,0.88,0.71,0.73,1.03,0.82,0.86,0.67,0.78,0.67,0.87,0.94,1.01,0.92,0.99,Upgrade
6,PB Ratio,3.99,2.02,1.67,2.04,2.60,2.58,2.87,3.22,2.76,2.93,4.29,3.50,3.76,3.05,3.39,2.69,3.23,3.24,3.49,3.05,3.16,Upgrade
7,P/TBV Ratio,2.46,2.46,2.05,2.50,2.88,2.86,3.20,3.59,3.11,3.25,4.77,3.86,4.16,3.37,3.75,2.95,3.57,3.59,3.87,3.38,3.46,Upgrade
8,P/FCF Ratio,-,-,-,-,-408.48,-,18.64,-,-75.60,63.38,-,-,81.25,-,-45.19,-,-49.00,-,-66.06,-,-59.99,Upgrade
