,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Revenue,10877,12312,11275,12095,10833,12602,11383,11699,10299,10790,Upgrade
1,Revenue Growth (YoY),-3.53%,1.79%,4.08%,-4.02%,-4.83%,7.72%,10.52%,8.42%,10.70%,-5.87%,Upgrade
2,Cost of Revenue,5735,6421,6174,6663,6195,7178,6059,6057,5336,5685,Upgrade
3,Gross Profit,5141,5890,5101,5433,4638,5424,5323,5642,4964,5105,Upgrade
4,"Selling, General & Admin",2894,3106,2958,2998,2870,3081,2787,2925,2554,2621,Upgrade
5,Other Operating Expenses,-162.93,-131.45,-191.46,-177.16,-197.44,-252.13,-189.01,-161.66,-147.1,-244.35,Upgrade
6,Operating Expenses,2731,2975,2767,2820,2672,2829,2598,2763,2407,2377,Upgrade
7,Operating Income,2410,2915,2334,2612,1966,2595,2725,2878,2557,2728,Upgrade
8,Interest Expense,-92.32,-132.47,-149.33,-146.31,-75.63,-79.32,-85.01,-108.25,-100.13,-154.39,Upgrade
9,Interest & Investment Income,237.65,217.36,197.69,185.01,219.87,333.3,252.55,272.82,270.12,263.22,Upgrade
10,Earnings From Equity Investments,-,0,0.42,-3.6,-4.71,-0.65,-1.58,-1.07,-1.05,-1.58,Upgrade
11,Currency Exchange Gain (Loss),-42.46,43.29,-12.75,-15.48,33.08,0.65,-2.82,11.1,-14.07,27.59,Upgrade
12,EBT Excluding Unusual Items,2513,3044,2370,2632,2139,2849,2888,3053,2712,2863,Upgrade
13,Gain (Loss) on Sale of Assets,-7.6,-4.98,-3.24,-2.12,11.47,1.43,-6.16,237.99,-7.85,-3.87,Upgrade
14,Other Unusual Items,-,-,-,0.06,-,1.41,-,-,-,-,Upgrade
15,Pretax Income,2505,3039,2367,2630,2150,2852,2882,3291,2704,2859,Upgrade
16,Income Tax Expense,643.02,782.56,639.73,857.07,560.17,746.75,798.52,1090,757.13,828.03,Upgrade
17,Earnings From Continuing Operations,1862,2256,1727,1773,1590,2105,2084,2201,1947,2031,Upgrade
18,Minority Interest in Earnings,1.05,2.24,5.06,2.9,5.98,7.28,6.26,4.42,5.71,2.91,Upgrade
19,Net Income,1863,2258,1732,1776,1596,2113,2090,2205,1952,2034,Upgrade
20,Net Income to Common,1863,2258,1732,1776,1596,2113,2090,2205,1952,2034,Upgrade
21,Net Income Growth,7.57%,27.19%,8.53%,-15.96%,-23.64%,-4.21%,7.05%,8.41%,20.90%,-3.69%,Upgrade
22,Shares Outstanding (Basic),11812,11840,11880,11883,11900,11836,12070,12180,12397,12416,Upgrade
23,Shares Outstanding (Diluted),11812,11840,11880,11883,11900,11836,12070,12180,12397,12416,Upgrade
24,Shares Change (YoY),-0.57%,-0.36%,-0.17%,0.40%,-1.41%,-2.82%,-2.64%,-1.90%,-0.25%,-0.27%,Upgrade
25,EPS (Basic),0.16,0.19,0.15,0.15,0.13,0.18,0.17,0.18,0.16,0.16,Upgrade
26,EPS (Diluted),0.16,0.19,0.15,0.15,0.13,0.18,0.17,0.18,0.16,0.16,Upgrade
27,EPS Growth,8.20%,27.66%,8.72%,-16.27%,-22.56%,-1.41%,9.95%,10.47%,21.24%,-3.43%,Upgrade
28,Free Cash Flow,1244,3031,1683,2040,1642,1729,1758,2895,2204,2755,Upgrade
29,Free Cash Flow Per Share,0.11,0.26,0.14,0.17,0.14,0.15,0.15,0.24,0.18,0.22,Upgrade
30,Dividend Per Share,-,-,-,0.141,0.081,0.132,0.053,0.094,0.044,0.171,Upgrade
31,Dividend Growth,-,-,-,6.95%,51.63%,40.53%,21.18%,-44.95%,-3.51%,6.24%,Upgrade
32,Operating Margin,22.16%,23.68%,20.70%,21.60%,18.15%,20.59%,23.94%,24.60%,24.83%,25.29%,Upgrade
33,Profit Margin,17.13%,18.34%,15.36%,14.68%,14.73%,16.76%,18.36%,18.85%,18.96%,18.85%,Upgrade
34,Free Cash Flow Margin,11.44%,24.62%,14.93%,16.86%,15.16%,13.72%,15.45%,24.74%,21.40%,25.53%,Upgrade
35,EBITDA,2788,3304,2727,2995,2356,2983,3132,3290,2968,3141,Upgrade
36,D&A For EBITDA,377.99,389.08,393.3,382.51,390.02,387.63,406.75,411.93,411.34,412.85,Upgrade
37,EBIT,2410,2915,2334,2612,1966,2595,2725,2878,2557,2728,Upgrade
38,Advertising Expenses,263.39,-,279.97,-,299.63,-,272.11,-,240.84,-,Upgrade
