,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Cash & Equivalents,7855,8421,6543,7908,8662,11266,13795,16081,17339,17257,Upgrade
1,Short-Term Investments,-,26.14,-,25.76,-,24.54,-,33.59,-,32.99,Upgrade
2,Trading Asset Securities,0.67,1.59,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,7856,8449,6543,7933,8662,11290,13795,16115,17339,17290,Upgrade
4,Cash Growth,20.07%,6.50%,-24.47%,-29.73%,-37.21%,-29.94%,-20.44%,-6.80%,4.23%,0.53%,Upgrade
5,Accounts Receivable,879.29,832.25,894.67,853.94,950.51,1005,987.81,920.03,933.56,846.74,Upgrade
6,Other Receivables,-,644.3,-,434.35,-,372.33,-,436.14,-,320.51,Upgrade
7,Receivables,879.29,1477,894.67,1288,950.51,1377,987.81,1356,933.56,1167,Upgrade
8,Inventory,2466,2415,2742,3142,3326,3226,2788,2529,2636,2746,Upgrade
9,Prepaid Expenses,1158,-,820.48,-,760.05,-,891.89,-,765.99,-,Upgrade
10,Other Current Assets,-,545.21,-,442.1,-,694.93,-,431.88,-,402.69,Upgrade
11,Total Current Assets,12359,12886,11000,12806,13698,16588,18462,20432,21675,21606,Upgrade
12,"Property, Plant & Equipment",6154,6269,6529,6741,6792,6980,7259,7434,7619,7833,Upgrade
13,Long-Term Investments,7796,7835,9398,6006,4848,5852,3725,2956,105.22,47.19,Upgrade
14,Goodwill,-,2.56,-,2.56,-,2.56,-,2.56,-,2.56,Upgrade
15,Other Intangible Assets,12.15,6.88,13,5.35,9.56,7.46,10.22,8.61,11.96,10.47,Upgrade
16,Long-Term Deferred Tax Assets,455.48,425.86,385.38,379.88,394.22,392.79,359.31,373.77,334.26,287.54,Upgrade
17,Other Long-Term Assets,31.54,32.62,32.84,33.72,34.07,34.59,36.01,36.41,37.35,37.94,Upgrade
18,Total Assets,26808,27457,27358,25974,25776,29858,29852,31243,29783,29825,Upgrade
19,Accounts Payable,1058,997.95,1116,970.4,1194,1107,1277,943.28,1147,1093,Upgrade
20,Accrued Expenses,2458,2006,2211,1946,3055,2556,2800,2406,2438,1734,Upgrade
21,Short-Term Debt,-,-,-,-,2897,-,3416,3340,6832,587.09,Upgrade
22,Current Portion of Long-Term Debt,6331,2889,5881,3282,-,3356,-,-,-,-,Upgrade
23,Current Portion of Leases,91.73,137.52,146.82,133.56,93.64,109.78,113.68,106.15,58.75,51.88,Upgrade
24,Current Income Taxes Payable,483.73,380.73,564.81,328.5,405.03,315.77,373.1,287.79,305.77,133.73,Upgrade
25,Current Unearned Revenue,723.48,1317,948.42,1592,973.3,1256,1164,1557,1232,1585,Upgrade
26,Other Current Liabilities,-,515.26,-,522.82,-,548.89,-,526.33,-,636.7,Upgrade
27,Total Current Liabilities,11146,8243,10868,8775,8619,9249,9143,9166,12014,5822,Upgrade
28,Long-Term Debt,-,2462,1750,2060,3224,3546,4820,6493,3386,8294,Upgrade
29,Long-Term Leases,39.79,48.05,101.66,132.28,71.6,51.8,98.71,124.48,81.25,67.03,Upgrade
30,Long-Term Deferred Tax Liabilities,101.37,182.91,76.61,196.04,44.17,166.62,268.61,348.27,222.32,214.38,Upgrade
31,Other Long-Term Liabilities,115.11,109.68,106.89,100.26,69.22,125.65,140.78,139.63,147.68,74.28,Upgrade
32,Total Liabilities,11402,11051,12902,11270,12028,13149,14471,16271,15851,14471,Upgrade
33,Common Stock,1786,1786,1795,1796,1798,1798,1802,1821,1847,1866,Upgrade
34,Additional Paid-In Capital,462.13,462.13,462.13,462.13,462.13,462.13,462.13,462.13,462.13,462.13,Upgrade
35,Retained Earnings,20848,21752,19765,19835,19073,21621,20262,19976,19197,20885,Upgrade
36,Comprehensive Income & Other,-7695,-7634,-7607,-7441,-7642,-7248,-7227,-7360,-7651,-7941,Upgrade
37,Total Common Equity,15401,16365,14415,14652,13691,16634,15299,14899,13855,15273,Upgrade
38,Minority Interest,4.84,40.31,40.66,52.3,57.11,75.18,82.46,72.66,76.55,81.53,Upgrade
39,Shareholders' Equity,15406,16406,14456,14704,13748,16709,15381,14972,13932,15354,Upgrade
