,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3401,3844,2957,4017,5101,5544,4927,5530,5770,5255,5949,7461,6353,5597,6146,5255,7109,9853,10666,5936,4362,Upgrade
1,Market Cap Growth,-30.67%,-30.67%,-39.98%,-27.35%,-11.60%,5.50%,-17.17%,-25.89%,-9.17%,-6.11%,-3.21%,41.98%,-10.64%,-43.19%,-42.38%,-11.47%,62.97%,120.24%,122.08%,4.25%,-8.15%,Upgrade
2,Enterprise Value,1899,2659,1760,2960,4044,4508,3839,4446,4529,4039,4708,6203,5091,4395,4945,4120,5774,8559,9427,5378,3805,Upgrade
3,Last Close Price,7.06,7.98,6.14,8.31,10.56,11.47,10.20,11.35,11.85,10.79,12.21,15.10,12.86,11.33,12.44,10.58,14.31,19.73,21.36,11.84,8.70,Upgrade
4,PE Ratio,-,-20.04,-11.65,-,-,-,22.17,55.85,-,10.16,10.79,16.00,15.79,34.24,39.56,30.58,45.90,65.22,76.10,45.91,29.35,Upgrade
5,Forward PE,-,27.14,27.14,27.14,27.14,27.14,27.14,27.14,27.14,27.14,27.14,27.14,27.14,27.14,27.14,27.14,27.14,27.14,27.14,27.14,27.14,Upgrade
6,PS Ratio,8.68,9.48,7.05,8.86,10.70,10.48,7.91,8.19,7.86,6.25,6.52,7.39,6.05,5.03,5.43,4.53,6.50,8.93,9.35,5.10,3.66,Upgrade
7,PB Ratio,1.02,1.15,0.88,1.23,1.47,1.56,1.36,1.62,1.69,1.52,1.73,2.20,1.94,1.90,2.11,1.82,2.49,3.49,3.83,2.16,1.61,Upgrade
8,P/TBV Ratio,1.18,1.18,0.91,1.27,1.52,1.60,1.40,1.68,1.75,1.57,1.79,2.28,2.01,1.97,2.21,1.90,2.61,3.66,4.03,2.27,1.69,Upgrade
9,P/FCF Ratio,141.73,160.20,-,546.90,-,-,230.00,-,-,56.26,46.46,57.08,46.24,50.27,54.77,36.24,-,54.47,81.41,56.73,71.39,Upgrade
10,P/OCF Ratio,42.39,42.39,46.46,68.60,-,98.48,59.31,56.64,52.25,35.65,38.09,42.73,34.66,34.23,30.14,20.62,26.96,35.69,47.33,29.85,25.29,Upgrade
11,EV/Sales Ratio,4.68,6.56,4.20,6.53,8.49,8.52,6.16,6.59,6.17,4.81,5.16,6.14,4.85,3.95,4.37,3.55,5.28,7.76,8.27,4.62,3.19,Upgrade
12,EV/EBITDA Ratio,237.74,350.54,227.25,602.89,-,94.13,67.57,80.06,-,39.49,39.32,42.93,35.99,31.88,35.75,25.08,37.56,55.61,67.25,40.70,24.64,Upgrade
13,EV/EBIT Ratio,-,-64.49,-43.10,-67.81,-,-23192.36,577.22,740.03,-,83.08,66.55,66.16,53.36,45.55,49.59,31.36,46.72,67.63,82.99,49.12,28.71,Upgrade
14,EV/FCF Ratio,79.14,110.83,-,403.01,-,-,179.18,-,-,43.24,36.78,47.46,37.06,39.48,44.06,28.41,-,47.32,71.95,51.40,62.27,Upgrade
15,Asset Turnover,0.12,0.12,0.12,0.09,0.13,0.15,0.15,0.15,0.24,0.22,0.22,0.30,0.34,0.34,0.31,0.41,0.42,0.44,0.24,0.45,Upgrade,
16,Inventory Turnover,1.39,1.55,1.44,1.38,1.05,1.40,1.56,1.63,1.50,2.16,1.73,1.49,0.75,1.31,1.21,1.05,1.09,1.18,1.15,0.61,1.09,Upgrade
17,Quick Ratio,19.09,19.09,17.10,19.14,23.91,30.31,23.46,21.79,16.15,21.93,22.83,29.11,15.75,14.90,1.91,9.96,9.66,12.88,14.23,23.52,16.46,Upgrade
18,Current Ratio,20.33,20.33,18.57,20.88,26.30,33.47,25.76,23.93,17.62,23.32,24.60,31.70,17.30,16.51,2.77,11.46,10.93,14.43,16.02,26.85,18.52,Upgrade
