,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,99.1,301.26,650.33,759.57,1002,2064,104.13,55.23,158.41,353.71,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,1087,1104,1360,2542,Upgrade
2,Trading Asset Securities,13.15,13.24,13.02,13.43,33.91,1910,1281,2373,795.44,2285,Upgrade
3,Cash & Short-Term Investments,112.25,314.51,663.35,773.01,1036,3974,2473,3532,2314,5181,Upgrade
4,Cash Growth,-83.08%,-59.31%,-35.99%,-80.55%,-58.09%,12.54%,6.85%,-31.83%,-62.91%,-37.05%,Upgrade
5,Accounts Receivable,1089,978.69,9187,10429,13766,13608,6726,6231,101.26,3051,Upgrade
6,Other Receivables,-,-,1376,2152,2226,1139,1272,2409,550.87,1165,Upgrade
7,Receivables,1089,978.69,10563,12581,15992,14748,7998,8640,652.13,4216,Upgrade
8,Inventory,12990,13012,12851,13057,13658,14020,13704,4536,6713,6717,Upgrade
9,Prepaid Expenses,1839,1611,1175,1163,1343,1106,1106,344.13,1759,293.53,Upgrade
10,Restricted Cash,-,-,-,-,-,-,1369,1353,1107,994.22,Upgrade
11,Other Current Assets,202.73,207.06,357.4,380.67,353.83,425.41,399.77,1087,2978,1358,Upgrade
12,Total Current Assets,16233,16123,25610,27955,32383,34273,27049,19492,15523,18760,Upgrade
13,"Property, Plant & Equipment",253.97,267.25,264.85,289.29,733.61,784.62,414.13,366.39,338.76,348.51,Upgrade
14,Long-Term Investments,650.13,747.54,854.25,885.77,1127,1250,3067,4829,6741,3840,Upgrade
15,Goodwill,-,-,-,-,-,-,88.09,87.08,203.55,207.57,Upgrade
16,Other Intangible Assets,5.12,5.75,6.23,7.02,8.2,9.24,9.93,10.67,10.15,11.58,Upgrade
17,Long-Term Accounts Receivable,14618,14289,5638,4189,2073,2038,8940,8353,-,7884,Upgrade
18,Long-Term Deferred Tax Assets,11.18,11.18,11.18,22.24,22.16,5.17,8.32,18.18,97.46,82.74,Upgrade
19,Other Long-Term Assets,4202,4438,3578,3771,4212,4538,3802,3774,16371,4710,Upgrade
20,Total Assets,35974,35882,35962,37119,40559,42898,43379,36930,39284,35844,Upgrade
21,Accounts Payable,3090,3199,3120,3250,3298,3394,2316,2208,1984,2074,Upgrade
22,Accrued Expenses,1036,983.48,1000,838.16,800.6,759.34,829.24,723.4,516.96,483.7,Upgrade
23,Short-Term Debt,30,30,30,30,35,40,80,100,225,220,Upgrade
24,Current Portion of Long-Term Debt,10421,8476,7970,6346,7729,7577,7023,7849,3774,3811,Upgrade
25,Current Portion of Leases,6.11,5.8,5.51,5.22,3.16,6.85,7.27,7,6.69,6.39,Upgrade
26,Current Income Taxes Payable,3554,3525,3441,3467,3587,3668,3635,3455,2190,2126,Upgrade
27,Current Unearned Revenue,3649,3526,2770,2635,2626,2387,2339,1482,2983,2573,Upgrade
28,Other Current Liabilities,2490,1838,1349,1655,1135,1486,2185,946.95,3226,1227,Upgrade
29,Total Current Liabilities,24276,21585,19686,18227,19215,19318,18415,16771,14905,12521,Upgrade
30,Long-Term Debt,3643,5331,6768,8926,10169,11573,12278,9078,15253,14155,Upgrade
31,Long-Term Leases,2.74,5.88,8.85,11.68,-,-,3.16,6.85,10.43,13.85,Upgrade
32,Long-Term Deferred Tax Liabilities,1991,2070,2104,2196,2280,2460,2583,1302,1498,1557,Upgrade
33,Other Long-Term Liabilities,637.67,582.77,420.47,406.73,369.39,470.4,344.43,353.22,24.29,33.24,Upgrade
34,Total Liabilities,30550,29574,28988,29768,32033,33821,33623,27511,31690,28280,Upgrade
35,Common Stock,722.56,722.56,722.56,722.56,722.56,722.56,722.56,719.44,719.44,719.44,Upgrade
36,Additional Paid-In Capital,5866,5866,5866,5866,5866,5866,5866,5804,5804,5804,Upgrade
37,Retained Earnings,-549.18,318.62,1157,1258,1836,2323,3278,3024,927.19,829.72,Upgrade
38,Comprehensive Income & Other,-621.21,-629.82,-841.54,-591.97,-28.26,23.73,-205.62,-228.61,35.75,112.72,Upgrade
39,Total Common Equity,5418,6277,6903,7254,8395,8935,9661,9319,7486,7466,Upgrade
40,Minority Interest,6.08,31.48,71.27,97.73,129.93,141.62,94.83,100.3,107.8,98.52,Upgrade
41,Shareholders' Equity,5424,6308,6975,7352,8525,9076,9756,9419,7594,7564,Upgrade
42,Total Liabilities & Equity,35974,35882,35962,37119,40559,42898,43379,36930,39284,35844,Upgrade
43,Total Debt,14103,13849,14783,15319,17936,19196,19391,17041,19268,18206,Upgrade
44,Net Cash (Debt),-13991,-13534,-14120,-14546,-16900,-15222,-16918,-13509,-16954,-13025,Upgrade
45,Net Cash Per Share,-1.94,-1.87,-1.95,-2.01,-2.34,-2.11,-2.35,-1.88,-2.36,-1.81,Upgrade
46,Filing Date Shares Outstanding,7226,7226,7226,7226,7226,7226,7226,7194,7194,7194,Upgrade
47,Total Common Shares Outstanding,7226,7226,7226,7226,7226,7226,7226,7194,7194,7194,Upgrade
48,Working Capital,-8043,-5461,5923,9729,13168,14955,8634,2720,617.53,6239,Upgrade
49,Book Value Per Share,0.58,0.70,0.80,0.85,1.01,1.07,1.21,1.17,0.92,0.92,Upgrade
50,Tangible Book Value,5413,6271,6897,7247,8387,8925,9563,9221,7272,7246,Upgrade
51,Tangible Book Value Per Share,0.58,0.70,0.79,0.85,1.01,1.07,1.19,1.16,0.89,0.89,Upgrade
52,Machinery,-,25.33,-,24.45,-,28.69,-,26.09,-,24.09,Upgrade
53,Construction In Progress,-,-,-,-,-,-,-,299.45,-,272.66,Upgrade
