,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+11 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+11 Quarters
0,Market Capitalization,51651,43152,35438,43317,42873,22829,15091,13314,9767,7808,7791,8326,8376,6858,7529,7438,7858,8992,9467,9988,7140,Upgrade
1,Market Cap Growth,89.02%,89.02%,134.83%,225.35%,338.97%,192.39%,93.69%,59.90%,16.61%,13.85%,3.48%,11.94%,6.58%,-23.74%,-20.47%,-25.53%,10.06%,25.17%,29.08%,-5.76%,-,Upgrade
2,Enterprise Value,51294,42684,33820,39905,39717,19960,12317,11147,7864,6052,6098,6690,6725,5280,5923,5986,6463,7548,8002,8562,5759,Upgrade
3,Last Close Price,37.09,30.90,25.23,30.58,30.26,16.12,10.65,9.34,7.20,6.52,6.51,6.88,6.92,5.67,6.22,6.11,6.46,7.39,7.78,8.18,5.85,Upgrade
4,PE Ratio,100.64,138.57,83.19,86.02,77.41,38.66,22.89,18.19,13.45,11.72,13.87,19.23,21.30,23.89,26.53,23.95,26.21,28.36,29.99,34.46,26.13,Upgrade
5,PS Ratio,25.27,20.76,16.37,18.49,16.90,8.55,5.53,4.75,3.72,2.90,3.27,4.09,4.53,5.14,5.63,5.64,5.96,6.76,7.34,7.86,5.68,Upgrade
6,PB Ratio,13.54,9.09,7.21,7.91,8.43,4.64,3.19,2.89,2.48,2.34,2.45,2.71,2.54,2.37,2.68,2.69,2.92,3.40,3.69,4.01,2.96,Upgrade
7,P/TBV Ratio,12.03,12.03,9.64,10.37,8.52,4.70,3.23,2.92,2.51,2.37,2.49,2.76,2.59,2.42,2.74,2.74,3.00,3.49,3.79,4.13,3.04,Upgrade
8,P/FCF Ratio,-,-,-,-,-152.24,-,22.15,19.97,18.54,26.56,34.69,73.49,-,41.06,40.05,36.95,33.97,36.57,47.46,43.82,34.12,Upgrade
