,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+9 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+9 Quarters
0,Market Capitalization,3021,2460,2364,3172,3932,4909,3311,3690,3785,3617,5753,5455,4805,4337,2975,3315,3174,4047,3023,3741,-,Upgrade
1,Market Cap Growth,-49.89%,-49.89%,-28.61%,-14.06%,3.88%,35.73%,-42.45%,-32.35%,-21.22%,-16.59%,93.37%,64.56%,51.35%,7.15%,-1.58%,-11.38%,-,-,-,-,-,Upgrade
2,Enterprise Value,2648,1906,1977,2838,3598,4379,2947,3420,3515,3117,5312,5370,4719,3873,2537,3193,3053,3648,2579,3720,-,Upgrade
3,Last Close Price,14.39,11.72,11.26,14.78,18.32,22.89,15.44,16.87,17.30,16.53,26.29,24.67,21.73,19.61,13.17,14.67,14.05,17.92,13.38,16.31,-,Upgrade
4,PE Ratio,49.57,39.60,34.64,44.69,55.70,83.00,67.19,85.46,89.21,58.00,75.51,52.63,37.47,28.75,17.88,19.50,21.73,31.57,27.42,38.87,-,Upgrade
5,PS Ratio,8.29,6.62,6.13,8.22,10.24,13.62,10.14,11.81,13.01,11.61,16.40,12.90,10.16,8.33,5.46,6.26,6.51,9.05,7.52,10.26,-,Upgrade
6,PB Ratio,3.26,2.45,2.38,3.03,3.84,4.90,3.37,3.59,3.76,3.62,5.80,5.22,4.68,4.33,3.04,3.30,3.30,4.43,3.45,4.26,-,Upgrade
7,P/TBV Ratio,2.47,2.47,2.41,3.06,3.88,4.95,3.40,3.63,3.80,3.66,5.87,5.28,4.74,4.39,3.08,3.34,3.35,4.50,3.51,4.33,-,Upgrade
8,P/FCF Ratio,219.20,-,26.94,-,54.17,58.42,-,33.35,32.65,22.11,36.70,38.01,37.52,59.11,55.49,110.62,341.77,-474.80,-,-,-,Upgrade
9,P/OCF Ratio,40.33,40.33,24.79,-,49.72,54.93,-,31.53,30.57,19.97,30.71,28.71,25.97,35.68,31.34,50.28,70.92,93.68,38.63,-,-,Upgrade
10,EV/Sales Ratio,7.13,5.13,5.13,7.35,9.37,12.15,9.02,10.94,12.08,10.00,15.15,12.70,9.98,7.44,4.66,6.03,6.26,8.16,6.41,10.20,-,Upgrade
11,EV/EBITDA Ratio,35.67,23.24,22.66,30.20,39.98,61.44,49.45,65.76,66.48,43.50,61.78,44.87,31.93,21.52,12.73,15.68,16.83,23.26,18.40,29.02,-,Upgrade
12,EV/EBIT Ratio,53.93,34.43,32.92,42.67,58.04,102.43,92.36,142.44,-,68.76,87.23,56.17,37.76,24.46,14.22,17.31,18.74,26.23,21.09,33.70,-,Upgrade
13,EV/FCF Ratio,192.15,-,22.53,-,49.57,52.11,-,30.90,30.32,19.06,33.88,37.41,36.85,52.80,47.32,106.56,328.68,-427.96,-,-,-,Upgrade
14,Asset Turnover,0.28,0.34,0.36,0.38,0.33,0.34,0.36,0.30,0.21,0.29,0.28,0.37,0.34,0.54,0.47,0.57,0.49,0.56,0.47,0.89,Upgrade,
15,Inventory Turnover,2.94,2.40,2.94,3.01,3.13,2.64,2.67,2.93,2.52,1.56,2.17,1.82,2.57,2.56,3.63,2.63,3.54,2.94,3.80,2.51,3.74,Upgrade
16,Quick Ratio,12.67,12.67,16.62,12.59,13.35,9.14,14.62,8.54,17.20,14.25,21.77,13.21,14.41,8.00,6.46,13.47,8.84,6.73,10.94,12.93,4.40,Upgrade
17,Current Ratio,18.21,18.21,18.38,17.54,14.85,14.67,16.32,13.59,19.25,25.90,24.76,17.21,16.23,16.88,7.18,15.39,9.75,13.20,12.21,14.40,5.77,Upgrade
18,Return on Equity (ROE),4.74%,5.44%,7.31%,6.93%,7.22%,6.60%,7.29%,2.43%,3.23%,4.12%,6.87%,10.28%,8.84%,15.31%,17.25%,20.77%,16.72%,18.96%,11.33%,29.72%,Upgrade,
19,Return on Assets (ROA),2.59%,1.57%,4.39%,4.04%,3.68%,3.06%,3.44%,-0.35%,1.17%,1.25%,3.74%,4.12%,4.62%,9.00%,10.64%,12.41%,10.35%,12.06%,8.47%,14.36%,Upgrade,
20,Return on Capital (ROIC),2.78%,1.69%,4.74%,4.38%,3.98%,3.32%,3.71%,-0.37%,1.24%,1.34%,4.05%,4.47%,5.19%,10.12%,11.75%,13.74%,11.34%,13.16%,9.44%,16.74%,Upgrade,
21,Return on Capital Employed (ROCE),4.76%,5.36%,5.89%,6.19%,5.90%,4.15%,3.16%,2.28%,-,4.41%,5.95%,8.87%,11.78%,15.27%,17.59%,17.76%,16.42%,14.77%,13.54%,12.20%,24.73%,Upgrade
22,Earnings Yield,2.06%,2.53%,2.89%,2.24%,1.80%,1.20%,1.49%,1.17%,1.12%,1.72%,1.32%,1.90%,2.67%,3.48%,5.59%,5.13%,4.60%,3.17%,3.65%,2.57%,-,Upgrade
