,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 5, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,69,73,140,57,65,152,242,230,595,246,168,Upgrade
1,Market Cap Growth,5.63%,27.12%,114.81%,-62.54%,-73.00%,-33.68%,-59.35%,-6.54%,254.95%,50.00%,4.65%,Upgrade
2,Enterprise Value,65,41,136,49,83,139,228,235,588,251,168,Upgrade
3,Last Close Price,0.07,0.07,0.14,0.06,0.14,0.32,0.50,0.47,1.23,0.60,0.45,Upgrade
4,PE Ratio,27.28,-,-,-,-,-,-,-,-,-,-,Upgrade
5,PS Ratio,2.09,3.30,-,2.45,-,2.27,3.36,4.11,11.07,4.92,2.48,Upgrade
6,PB Ratio,1.91,2.02,2.29,1.56,3.51,1.62,2.11,1.77,4.50,2.09,1.58,Upgrade
7,P/TBV Ratio,2.02,2.02,2.29,1.56,3.51,1.62,2.11,1.77,4.50,2.12,1.63,Upgrade
8,P/FCF Ratio,-,-,-,-,-,-,60.49,-,-,-,-74.11,Upgrade
9,P/OCF Ratio,-,-,-,-,-,-,44.80,-,-,-,-87.68,Upgrade
10,EV/Sales Ratio,1.95,1.88,-,2.09,-,2.07,3.16,4.21,10.94,5.04,2.48,Upgrade
11,EV/FCF Ratio,-,-,-,-,-,-,56.89,-,-,-,-74.18,Upgrade
12,Debt / Equity Ratio,0.86,0.86,0.50,0.83,1.69,0.56,0.30,0.25,0.26,0.29,0.31,Upgrade
13,Debt / FCF Ratio,-,-,-,-,-,-,8.58,-,-,-,-14.48,Upgrade
14,Earnings Yield,2.17%,-35.04%,-,-51.98%,-,-30.88%,-7.49%,-10.62%,-5.88%,-12.16%,-20.61%,Upgrade
15,FCF Yield,-5.11%,-4.63%,-,-14.76%,-,-9.19%,1.65%,-11.03%,-4.53%,0.87%,-1.35%,Upgrade
16,Buyback Yield / Dilution,-50.69%,-9.42%,-,-82.78%,-,-0.00%,-11.01%,-26.57%,-16.98%,-2.60%,-,Upgrade
17,Total Shareholder Return,-50.69%,-9.42%,-,-82.78%,-,-0.00%,-11.01%,-26.57%,-16.98%,-2.60%,-,Upgrade
