,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,75025,67835,66337,11551,68428,60741,60081,16158,66138,65692,66724,69559,63513,57438,65403,62300,65743,61620,57540,54977,Upgrade
1,Short-Term Investments,-,-,-,56035,-,-,-,40900,-,-,-,-,-,-,-,-,-,-,-,2071,Upgrade
2,Trading Asset Securities,1881,1670,1975,2211,1054,3137,9840,10755,8900,9363,20283,24279,26343,24557,27162,26883,18283,14761,16967,16783,Upgrade
3,Cash & Short-Term Investments,76906,69505,68311,69797,69482,63878,69921,67813,75039,75055,87007,93837,89856,81995,92564,89183,84026,76381,74506,73831,Upgrade
4,Cash Growth,10.68%,8.81%,-2.30%,2.93%,-7.40%,-14.89%,-19.64%,-27.73%,-16.49%,-8.46%,-6.00%,5.22%,6.94%,7.35%,24.24%,20.79%,88.55%,50.47%,81.62%,54.56%,Upgrade
5,Accounts Receivable,11846,9846,13338,12567,16738,17411,15812,16958,13238,12146,13336,14594,12326,10995,10305,10923,13340,11417,10329,13000,Upgrade
6,Other Receivables,4095,3645,4095,5243,3850,3175,4055,5941,3835,4090,3735,2832,2175,1898,1870,1425,1674,1561,1603,1405,Upgrade
7,Receivables,15940,13992,17433,18317,20588,21045,19867,23203,17073,16497,17071,17612,14501,12892,12175,12543,15042,13006,11960,14432,Upgrade
8,Inventory,10787,11923,11973,10100,12768,13041,13466,11679,12783,12942,11994,11084,13043,11765,10005,10466,7124,6605,7518,8264,Upgrade
9,Prepaid Expenses,-,80.49,-,-,-,36.74,-,-,-,51.12,-,34.05,-,18.63,-,17.97,-,12.43,-,15.2,Upgrade
10,Other Current Assets,1611,1765,1675,3131,1252,1386,1382,3713,696.16,882.16,639.52,1049,536.25,918.23,642.4,981.67,5102,2850,3615,567.46,Upgrade
11,Total Current Assets,105245,97266,99393,101347,104091,99388,104635,106408,105591,105426,116712,123616,117936,107589,115386,113192,111295,98855,97600,97110,Upgrade
12,"Property, Plant & Equipment",98808,98065,97447,105012,95249,93572,90943,97722,81181,78800,75549,73926,69492,68190,67368,68078,67587,67113,65575,65151,Upgrade
13,Long-Term Investments,9444,9387,9087,9113,9653,9699,9884,10119,10197,10783,13092,9405,7073,8161,4657,4645,4526,4580,4359,4147,Upgrade
14,Goodwill,1147,1147,1147,1147,1146,1146,1147,1146,930.28,925.4,876.04,876.04,576.04,576.04,576.04,576.04,576.04,576.04,514.4,514.4,Upgrade
15,Other Intangible Assets,32588,32553,32387,24614,32174,32189,32148,24638,24532,21431,20756,18240,14289,13975,13632,13710,10736,10472,9893,9979,Upgrade
16,Long-Term Deferred Tax Assets,1426,1758,1618,1543,1388,1391,1327,1249,1344,990.49,785.44,758.06,995.61,991.06,797.79,851.78,963.02,970.83,961.22,1099,Upgrade
17,Other Long-Term Assets,3433,3305,4096,3163,3372,3552,3578,2402,9991,10329,3226,3397,1611,1397,766.59,472.75,983.18,700.57,760.48,749.91,Upgrade
18,Total Assets,252091,243735,245175,246189,247072,241182,243661,243976,233767,228954,230996,230556,211973,200908,203184,201853,196665,183295,179662,178777,Upgrade
19,Accounts Payable,5558,5921,6136,6219,5561,5294,5548,6660,5269,4889,5349,6828,5939,5852,4643,4783,7257,6184,6801,7304,Upgrade
20,Accrued Expenses,923.61,1505,57.62,2876,1051,1862,125.93,3004,804.72,1971,92.94,3477,112.62,1450,195.92,3381,1057,2397,328.85,4289,Upgrade
21,Short-Term Debt,5007,5102,3840,-,8042,10946,9688,-,8196,9241,5086,3290,2405,1986,2158,1982,4544,4396,2580,2942,Upgrade
22,Current Portion of Long-Term Debt,2869,3906,2924,7312,1491,1519,2506,12366,4976,4908,4167,4796,1064,1393,-,1179,-,1493,-,976.12,Upgrade
23,Current Portion of Leases,-,29.67,-,35.39,-,24.14,-,24.87,-,22.99,-,21.13,-,9.91,-,17.11,-,16.85,-,20.27,Upgrade
24,Current Income Taxes Payable,2232,973.93,1660,934.17,2360,986.64,2162,770.63,2111,1058,3112,3566,4254,2266,4412,3962,5032,2565,4181,3895,Upgrade
25,Current Unearned Revenue,3565,2713,2900,2883,3872,3297,3653,3565,3823,3058,2941,3254,5967,3572,4086,4245,6203,3738,3924,3494,Upgrade
26,Other Current Liabilities,8399,8543,8807,9400,8687,8470,8594,9182,9411,7273,5323,7444,4487,4405,5670,4758,6127,5292,5571,4502,Upgrade
27,Total Current Liabilities,28553,28692,26324,29660,31064,32398,32277,35571,34592,32421,26071,32677,24229,20935,21165,24306,30221,26082,23385,27421,Upgrade
28,Long-Term Debt,22793,16102,16960,15876,16632,11613,10097,10000,7064,6357,6219,4104,6635,6436,6544,7193,7355,6727,7253,7369,Upgrade
29,Long-Term Leases,211.14,217.66,190.26,198.02,42.62,47.07,47.59,56.05,49.19,52.95,44.87,49.65,26.87,15.22,19.95,36.63,26.67,31.2,29.1,34.83,Upgrade
30,Long-Term Unearned Revenue,831.32,840.11,900.42,928.83,824.62,839.04,708.54,748.7,619.6,619.76,593.75,595.93,566.87,571.66,520.62,532.44,533.34,504.74,479.8,449.46,Upgrade
31,Long-Term Deferred Tax Liabilities,1715,1678,1646,1616,1630,1709,1640,1692,1424,1340,1232,1272,1010,913.98,807.15,771.57,728.97,680.85,768.34,723.77,Upgrade
32,Other Long-Term Liabilities,-,-,-,-,257.75,-,313.28,-,300.77,323.2,354.57,-,345.81,366.52,396.17,397.44,186.45,447.83,459.55,458.13,Upgrade
33,Total Liabilities,54104,47531,46021,48279,50452,46606,45083,48068,44049,41113,34515,38699,32813,29238,29453,33237,39052,34473,32375,36457,Upgrade
34,Common Stock,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,Upgrade
35,Additional Paid-In Capital,10613,10569,-,9987,-,10524,-,9907,10469,10465,-,10515,-,10560,-,10882,-,10595,-,10587,Upgrade
36,Retained Earnings,171787,169914,173156,172253,169920,167716,171641,169407,167801,165222,172893,167971,157136,149637,151729,145969,135503,126858,126245,121332,Upgrade
37,Treasury Stock,-500.59,-500.59,-500.59,-339.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
38,Comprehensive Income & Other,-1699,-1734,8539,-1931,8952,-1656,9165,-1051,-2940,-1884,10062,-75.62,10214,-148.01,10494,19.23,10722,229.23,10743,143.51,Upgrade
39,Total Common Equity,185499,183547,186495,185270,184171,181884,186105,183563,180629,179103,188254,183709,172649,165348,167522,162169,151525,142982,142288,137362,Upgrade
40,Minority Interest,12488,12657,12659,12641,12450,12692,12473,12346,9089,8738,8227,8148,6512,6321,6209,6446,6088,5839,5000,4959,Upgrade
41,Shareholders' Equity,197987,196204,199154,197910,196621,194576,198578,195909,189718,187840,196481,191857,179160,171669,173731,168616,157613,148821,147287,142320,Upgrade
42,Total Liabilities & Equity,252091,243735,245175,246189,247072,241182,243661,243976,233767,228954,230996,230556,211973,200908,203184,201853,196665,183295,179662,178777,Upgrade
43,Total Debt,30880,25357,23914,23421,26208,24150,22338,22446,20286,20582,15517,12261,10132,9840,8721,10408,11926,12664,9862,11342,Upgrade
44,Net Cash (Debt),46026,44148,44398,46376,43274,39729,47583,45367,54753,54473,71489,81576,79725,72155,83843,78775,72100,63717,64644,62488,Upgrade
45,Net Cash Growth,6.36%,11.12%,-6.69%,2.23%,-20.96%,-27.07%,-33.44%,-44.39%,-31.32%,-24.51%,-14.73%,3.56%,10.58%,13.24%,29.70%,26.06%,113.83%,56.89%,115.41%,66.48%,Upgrade
46,Net Cash Per Share,8.86,8.51,8.27,8.70,8.22,7.52,8.95,8.60,10.29,10.27,13.50,15.45,14.99,13.57,15.88,14.86,13.61,12.02,12.20,11.79,Upgrade
47,Filing Date Shares Outstanding,5277,5277,5277,5284,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,5299,Upgrade
