,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,133171,144857,124991,117206,122478,138831,129633,164473,159282,159507,209479,247495,248475,251720,251008,308773,308292,321513,300019,311197,319009,Upgrade
1,Market Cap Growth,4.34%,4.34%,-3.58%,-28.74%,-23.11%,-12.96%,-38.12%,-33.54%,-35.90%,-36.63%,-16.54%,-19.85%,-19.40%,-21.71%,-16.34%,-0.78%,-3.36%,32.93%,18.86%,29.17%,74.58%,Upgrade
2,Enterprise Value,96023,111019,90591,79194,89396,109617,89509,126240,108896,105934,131329,156873,160031,172543,158893,222426,232955,258014,234736,246841,286992,Upgrade
3,Last Close Price,22.40,22.85,18.60,15.39,17.06,19.71,19.67,23.72,23.80,21.71,29.65,32.72,31.62,34.10,33.45,38.87,37.33,40.98,40.14,39.87,42.06,Upgrade
4,PE Ratio,14.77,18.13,15.41,11.22,10.40,10.68,9.61,10.67,8.88,6.21,6.35,6.19,6.08,6.35,6.13,7.22,7.38,8.16,7.95,8.77,8.49,Upgrade
5,Forward PE,9.84,11.26,9.17,7.59,7.99,11.26,6.85,7.08,4.85,4.97,5.39,5.33,5.03,4.15,5.20,6.63,6.32,6.96,7.50,8.05,8.28,Upgrade
6,PS Ratio,0.97,1.19,0.96,0.83,0.79,0.89,0.85,1.04,1.07,1.10,1.24,1.26,1.21,1.20,1.14,1.39,1.47,1.65,1.72,1.90,1.82,Upgrade
7,PB Ratio,0.58,0.66,0.59,0.54,0.56,0.66,0.62,0.72,0.72,0.76,0.95,1.02,1.06,1.16,1.22,1.50,1.54,1.79,1.84,1.93,2.00,Upgrade
8,P/TBV Ratio,0.86,0.86,0.78,0.71,0.70,0.86,0.81,0.94,0.89,0.93,1.14,1.20,1.23,1.32,1.38,1.70,1.76,2.01,2.07,2.16,2.25,Upgrade
9,P/FCF Ratio,14.01,17.12,13.49,-,18.76,16.78,-,-,-28.94,-,-,-,10.83,10.73,10.33,9.61,10.45,9.51,8.65,9.60,8.95,Upgrade
10,P/OCF Ratio,6.62,6.63,5.58,6.72,5.84,14.06,12.33,15.35,-,6.56,6.87,6.30,5.97,6.37,6.40,6.95,7.45,7.36,6.70,7.48,7.00,Upgrade
11,PEG Ratio,1.93,-,-,-,-,62.70,1.21,-,-,-,-,-,-,-,-,-,-,-,-,-,3.82,Upgrade
12,EV/Sales Ratio,0.79,0.91,0.70,0.56,0.58,0.70,0.59,0.80,0.73,0.73,0.78,0.80,0.78,0.82,0.72,1.00,1.11,1.33,1.34,1.51,1.63,Upgrade
13,EV/EBITDA Ratio,5.09,6.12,5.01,3.86,4.09,5.05,4.04,5.26,4.01,2.90,2.89,2.87,2.87,3.19,2.87,3.89,4.12,4.69,4.44,4.85,5.40,Upgrade
14,EV/EBIT Ratio,9.52,11.39,8.98,6.25,6.37,7.67,6.00,7.61,5.43,3.55,3.41,3.30,3.28,3.65,3.26,4.38,4.64,5.27,4.97,5.45,6.05,Upgrade
15,EV/FCF Ratio,11.38,13.12,9.78,-,13.70,13.25,-,-,-19.79,-,-,-,6.97,7.36,6.54,6.92,7.89,7.63,6.77,7.61,8.05,Upgrade
16,Debt / Equity Ratio,0.16,0.16,0.13,0.12,0.12,0.13,0.12,0.11,0.11,0.11,0.11,0.08,0.06,0.06,0.06,0.05,0.06,0.08,0.09,0.07,0.08,Upgrade
17,Debt / EBITDA Ratio,1.84,2.07,1.51,1.80,1.13,1.58,0.96,1.33,1.00,1.14,0.76,0.54,0.21,0.25,0.20,0.26,0.19,0.26,0.22,0.32,0.19,Upgrade
18,Debt / FCF Ratio,4.05,4.04,2.94,-,3.95,3.40,-,-,-4.61,-,-,-,0.66,0.52,0.49,0.32,0.42,0.40,0.40,0.33,0.36,Upgrade
19,Asset Turnover,0.36,0.40,0.35,0.68,0.55,0.56,0.52,0.78,0.50,0.54,0.44,0.84,0.80,0.91,0.68,1.05,1.05,1.12,0.52,1.07,Upgrade,
20,Inventory Turnover,7.85,6.30,6.49,6.36,13.20,8.74,8.01,8.34,13.46,7.29,7.31,6.06,9.77,9.76,12.22,9.85,16.96,21.79,20.20,7.65,16.33,Upgrade
21,Quick Ratio,3.25,3.25,2.89,3.26,2.95,2.90,2.61,2.78,2.55,2.66,2.82,3.99,3.40,4.31,4.53,4.95,4.18,3.28,3.43,3.70,3.22,Upgrade
22,Current Ratio,3.69,3.69,3.39,3.78,3.42,3.35,3.07,3.24,2.99,3.05,3.25,4.48,3.78,4.87,5.14,5.45,4.66,3.68,3.79,4.17,3.54,Upgrade
23,Return on Equity (ROE),3.78%,3.84%,3.00%,3.94%,4.64%,8.41%,5.42%,7.47%,5.50%,10.53%,10.51%,24.14%,17.30%,21.86%,13.90%,26.42%,23.52%,31.53%,13.67%,29.03%,Upgrade,
24,Return on Assets (ROA),1.88%,2.21%,1.48%,3.36%,2.52%,4.59%,2.58%,4.08%,3.19%,5.60%,6.23%,14.89%,10.62%,13.35%,8.59%,15.89%,13.30%,18.07%,8.89%,19.28%,Upgrade,
25,Return on Capital (ROIC),2.07%,2.43%,1.64%,3.74%,2.79%,5.06%,2.86%,4.55%,3.53%,6.12%,6.90%,16.75%,11.83%,14.82%,9.62%,18.17%,15.27%,20.58%,10.25%,22.43%,Upgrade,
26,Return on Capital Employed (ROCE),3.94%,3.94%,4.37%,5.34%,5.89%,6.17%,6.62%,6.87%,8.51%,13.57%,16.71%,18.78%,20.06%,20.87%,22.52%,23.54%,23.80%,25.78%,27.38%,26.47%,28.00%,Upgrade
27,Earnings Yield,6.00%,5.52%,6.49%,8.91%,9.61%,9.36%,10.41%,9.37%,11.26%,16.12%,15.74%,16.16%,16.43%,15.74%,16.32%,13.85%,13.54%,12.25%,12.58%,11.40%,11.78%,Upgrade
28,FCF Yield,6.34%,5.84%,7.41%,3.03%,5.33%,5.96%,4.87%,-0.98%,-3.45%,-4.15%,0.03%,6.02%,9.24%,9.32%,9.68%,10.41%,9.57%,10.52%,11.55%,10.42%,11.17%,Upgrade
29,Dividend Yield,4.71%,-,-,-,6.20%,-,-,-,7.03%,-,-,-,9.24%,-,-,-,6.74%,-,-,-,5.32%,Upgrade
30,Payout Ratio,64.74%,7.23%,278.50%,14.79%,-,14.20%,208.67%,5.03%,-,1.58%,258.00%,1.33%,3.58%,0.74%,123.14%,0.72%,1.07%,0.87%,95.09%,2.09%,3.44%,Upgrade
31,Buyback Yield / Dilution,0.27%,1.28%,1.72%,-0.90%,-1.02%,1.09%,0.44%,-0.44%,0.09%,-0.09%,0.26%,-0.26%,0.36%,-0.36%,-0.35%,0.35%,-0.00%,0.28%,0.00%,-0.00%,-0.00%,Upgrade
32,Total Shareholder Return,4.97%,1.28%,1.72%,-0.90%,5.18%,1.09%,0.44%,-0.44%,7.12%,-0.09%,0.26%,-0.26%,9.60%,-0.36%,-0.35%,0.35%,6.74%,0.28%,0.00%,-0.00%,5.32%,Upgrade
