,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Revenue,2.98,2.98,10.57,4.2,14.51,6.95,15.27,6.66,16.55,8.01,10.31,9.08,16.83,9.16,12.13,7.41,12.34,9.72,20.42,12.16,Upgrade
1,Revenue Growth (YoY),-79.44%,-57.09%,-30.79%,-36.91%,-12.32%,-13.15%,48.16%,-26.72%,-1.65%,-12.57%,-15.04%,22.67%,36.36%,-5.77%,-40.61%,-39.12%,-25.12%,-27.91%,6.18%,-58.59%,Upgrade
2,Cost of Revenue,1.23,1.23,9.64,0.42,-2.36,-5.1,1.09,-2.39,-3.85,11.23,-14.77,-0.27,-13.74,3.14,7.65,10.76,-3.81,16.93,-37.47,25.93,Upgrade
3,Gross Profit,1.75,1.75,0.93,3.78,16.87,12.05,14.18,9.05,20.4,-3.22,25.08,9.35,30.57,6.02,4.48,-3.36,16.15,-7.21,57.89,-13.77,Upgrade
4,"Selling, General & Admin",6.23,6.23,8.73,5.45,8.66,6.47,11,6.85,9.21,8.71,12.07,9.18,10.4,9.11,18,7.46,7.47,9.28,14,9.15,Upgrade
5,Operating Expenses,6.23,6.23,8.73,5.45,8.66,6.47,11,6.85,9.21,8.71,12.07,9.18,10.4,9.11,18,7.46,7.47,9.28,14,9.15,Upgrade
6,Operating Income,-4.48,-4.48,-7.8,-1.67,8.21,5.58,3.18,2.2,11.19,-11.94,13.01,0.18,20.17,-3.09,-13.53,-10.81,8.69,-16.49,43.88,-22.91,Upgrade
7,Interest Expense,-2.32,-2.32,-3.29,-3.57,-4.21,-4.42,-5.46,-5.71,-7.29,-7.22,-9.26,-9.5,-9.71,-11.1,-11.2,-12.37,-12.8,-12.75,-12.48,-12.16,Upgrade
8,Interest & Investment Income,0.38,0.38,0.33,0.05,0.13,0.27,0.4,0.53,0.28,0.32,0.41,0.4,0.88,0.47,0.4,1.43,0.56,0.42,0.35,0.23,Upgrade
9,Earnings From Equity Investments,-,-,-,-,-,-,-5.45,-0.06,0.16,-0.08,-0.26,-0.15,-0.14,-,-,-,-,-,-,-,Upgrade
10,Currency Exchange Gain (Loss),-0.13,-0.13,0.4,-0.04,-0.43,0.08,0.83,-0.47,-0.43,0.06,-0.15,0.03,0.13,-0.01,-0.11,0.28,0.02,-0.19,0.31,-0.3,Upgrade
11,Other Non Operating Income (Expenses),0.05,0.05,0.15,0,-,0.01,1.3,0.86,0.06,0.02,0.29,0.02,0.22,0.54,0.57,0.11,0.09,0.01,0.16,0.17,Upgrade
12,EBT Excluding Unusual Items,-6.5,-6.5,-10.21,-5.24,3.71,1.52,-5.2,-2.65,3.97,-18.83,4.03,-9.02,11.55,-13.19,-23.87,-21.37,-3.45,-29,32.22,-34.98,Upgrade
13,Gain (Loss) on Sale of Investments,-,-,-,-0.02,-0.05,-0.12,0.09,-0.22,0.12,-8.56,1.17,-0.56,-,-,0.3,-,-,-,-,-,Upgrade
14,Gain (Loss) on Sale of Assets,-,-,-0,-0.02,-0.01,-0.28,0.01,-,-1.2,-,-2.31,-,-,-,-0.01,-1.01,-0.01,-,-0,-,Upgrade
15,Asset Writedown,-,-,-0.28,-,-,-,-1.1,-,-,-,-0.16,-,-,-,0.23,-,-,-,2.18,-,Upgrade
16,Other Unusual Items,1.61,1.61,4.48,0.19,4.71,-,5.04,26.94,-,0.3,-0.05,-,-,0.13,-0.25,0.43,-0.19,0.22,-,-,Upgrade
