,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Market Capitalization,49,56,60,32,52,44,28,29,24,48,31,222,168,127,128,38,48,59,96,147,114,Upgrade
1,Market Cap Growth,28.57%,28.57%,111.54%,11.73%,115.76%,-7.91%,-9.49%,-86.89%,-85.54%,-62.43%,-75.54%,479.27%,249.12%,114.29%,34.12%,-73.98%,-57.99%,-46.59%,41.35%,91.53%,18.92%,Upgrade
2,Enterprise Value,89,120,123,135,155,162,146,148,143,276,260,507,453,451,453,334,344,358,395,466,434,Upgrade
3,Last Close Price,0.52,0.60,0.64,0.41,0.67,0.56,0.45,0.50,0.48,0.94,0.62,4.38,3.98,3.00,3.04,2.50,3.14,3.85,6.24,10.37,8.08,Upgrade
4,PE Ratio,-,-,-,-,-,1.82,-,-,-5.05,-,-,-11.65,-,-2.46,-,-,-,-,-,-3.99,-,Upgrade
5,PS Ratio,1.49,2.72,1.86,0.90,1.28,1.01,0.62,0.62,0.58,1.08,0.71,4.88,3.56,2.78,3.13,0.92,0.96,1.08,1.63,2.35,1.87,Upgrade
6,PB Ratio,1.19,0.73,0.78,0.36,0.52,0.43,0.28,0.29,-,0.62,0.27,1.88,-,1.34,4.93,1.47,-,1.73,1.35,2.07,-,Upgrade
7,P/TBV Ratio,1.37,1.37,1.46,0.63,0.84,0.70,0.47,0.48,-,1.42,0.42,2.95,-,2.76,-,-,-,-,4.48,6.88,-,Upgrade
8,P/FCF Ratio,0.79,3.01,6.42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,0.91,3.01,6.42,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,4.28,5.77,3.82,3.72,3.78,3.72,3.22,3.19,3.46,6.27,5.87,11.17,9.60,9.91,11.04,8.04,6.90,6.55,6.71,7.46,7.07,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,8.24,6.47,28.97,9.59,21.33,-,16.48,108.03,-66.65,-,-,-,26.18,-,18.83,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,8.42,6.60,31.99,9.92,22.16,-,16.75,121.54,-62.15,-,-,-,27.21,-,19.28,-,Upgrade
13,EV/FCF Ratio,1.44,6.39,13.19,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,1.19,1.19,1.19,1.32,1.41,1.41,1.80,1.80,-,2.48,2.43,2.43,-,3.82,16.67,16.67,-,13.75,6.87,6.87,-,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,-,4.30,8.02,13.87,-,4.23,-,5.46,-,4.43,-,-,-,13.38,-,2.77,-,Upgrade
16,Debt / FCF Ratio,1.50,4.92,9.84,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.07,0.06,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Quick Ratio,1.47,1.47,1.47,1.43,-,5.00,-,3.89,-,1.10,-,3.14,-,2.08,-,23.21,-,25.70,-,13.41,-,Upgrade
19,Current Ratio,1.48,1.48,1.48,1.44,-,5.03,-,3.91,-,1.11,-,3.25,-,2.09,-,23.54,-,25.72,-,13.44,-,Upgrade
20,Return on Equity (ROE),-34.11%,-31.64%,-29.98%,-22.33%,19.62%,-5.33%,-,-,3.69%,-85.77%,-,-,26.85%,-203.96%,-,-,-51.85%,-148.60%,-,-,Upgrade,
