,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Jan '21 Jan 1, 2021","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,262.06,376.79,272.4,383.15,356.43,307.43,217.9,395.15,318,315.35,270.67,311,294.58,300.12,223.65,362.06,278.33,182.13,122.37,333.13,Upgrade
1,Other Revenue,-3.84,3.84,-,3.77,-1.81,1.81,-,6.41,-1.43,1.43,-,26.03,-15.63,15.63,-,4.99,-0.85,0.85,-,3.95,Upgrade
2,Revenue,258.22,380.63,272.4,386.92,354.61,309.24,217.9,401.57,316.57,316.78,270.67,337.02,278.95,315.75,223.65,367.05,277.48,182.98,122.37,337.07,Upgrade
3,Revenue Growth (YoY),-27.18%,23.09%,25.01%,-3.65%,12.02%,-2.38%,-19.50%,19.15%,13.48%,0.33%,21.02%,-8.18%,0.53%,72.56%,82.77%,8.89%,11.33%,-26.51%,-34.61%,-26.33%,Upgrade
4,Cost of Revenue,223.93,339.46,233.88,355.18,314.98,273.32,193.82,353.26,285.09,281.15,242.41,316.83,252.78,275.76,201.23,326.24,234.89,145.15,102.72,302.3,Upgrade
5,Gross Profit,34.3,41.17,38.51,31.74,39.63,35.92,24.08,48.31,31.47,35.63,28.26,20.2,26.18,39.99,22.43,40.81,42.59,37.83,19.65,34.77,Upgrade
6,"Selling, General & Admin",39.64,35.57,32.18,30.8,34.7,32.14,28.91,28.28,35.64,28.21,21.61,32.38,26.16,27.1,22.06,18.51,28.63,26.23,22.16,41.31,Upgrade
7,Other Operating Expenses,0.31,1.82,0.05,1.86,-0.37,0.06,0.28,3.66,-0.07,-0.44,0.9,3.35,0.39,0.52,0.63,1.95,0.23,0.34,0.19,1.84,Upgrade
8,Operating Expenses,47.87,41.41,31.4,85.74,40.73,27.63,26.26,83.63,28.96,35.08,14.9,70.93,32.06,29.54,18.54,39.53,36.81,30.65,11.65,80.61,Upgrade
9,Operating Income,-13.57,-0.23,7.12,-53.99,-1.09,8.3,-2.18,-35.32,2.51,0.55,13.36,-50.73,-5.88,10.45,3.89,1.28,5.78,7.17,8,-45.84,Upgrade
10,Interest Expense,-4.08,-4.02,-3.35,-3.32,-3.9,-4.16,-3.93,-5.23,-4.69,-5.26,-4.73,-5.65,-4.95,-29.53,-4.78,-6.36,-4.85,-4.28,-4.01,-5.53,Upgrade
11,Interest & Investment Income,-,0.73,0.63,0.82,0.04,0.05,0.07,0.06,0.19,0.11,0.17,27.8,-,-,23.99,14.07,0.08,0.01,0.09,2.47,Upgrade
12,Earnings From Equity Investments,4.56,1.68,0.29,-1.81,1.46,2.92,1.24,4.38,2.74,1.62,-,-26.79,0.98,25.81,-,-3.17,1.98,1.19,-,-0.93,Upgrade
13,Currency Exchange Gain (Loss),-1.66,1.66,-,7.83,-4.09,4.09,-,5.58,-1.98,1.98,-,-0.47,-0.18,0.18,-,-2.01,0.39,-0.39,-,0.67,Upgrade
14,Other Non Operating Income (Expenses),2.93,-0.72,-0.39,-3.74,5.19,-1.63,0.02,-20.06,3.58,0.3,-1,-0.32,-0.43,-1,-0.26,2.42,-3.12,-0.05,-0.5,-1.13,Upgrade
15,EBT Excluding Unusual Items,-11.81,-0.9,4.31,-54.21,-2.4,9.56,-4.79,-50.59,2.35,-0.7,7.8,-56.16,-10.46,5.9,22.83,6.24,0.26,3.65,3.58,-50.28,Upgrade
16,Gain (Loss) on Sale of Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.11,-0.11,-,Upgrade
17,Gain (Loss) on Sale of Assets,-0.64,-0.04,-,0.07,-0,0.07,-0,-0.13,0.02,0.07,-0,0.02,-0.24,0,-0.15,-0.01,0.12,-0.12,0.01,0.06,Upgrade
