,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+12 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+12 Quarters
0,Interest Income on Loans,1917,1858,1887,1794,1824,1807,1799,1747,1907,1954,1887,1750,1750,1725,1725,1511,1511,1562,1478,1369,Upgrade
1,Interest Paid on Deposits,1007,992.68,994.65,1054,1030,1005,1046,1102,1085,1012,1038,1033,1033,973.3,973.3,869.8,869.8,820.91,744.99,686.95,Upgrade
2,Net Interest Income,910.08,865.76,891.92,740.18,793.55,801.8,752.73,645.27,822.17,941.7,849.04,717.63,717.63,751.47,751.47,641.18,641.18,741.08,733,681.76,Upgrade
3,Net Interest Income Growth (YoY),14.68%,7.98%,18.49%,14.71%,-3.48%,-14.86%,-11.34%,-10.08%,14.57%,25.31%,12.98%,11.92%,11.92%,1.40%,2.52%,-5.95%,-5.95%,6.44%,11.33%,-55.75%,Upgrade
4,Income From Trading Activities,-492.09,492.09,-,1171,-618.88,618.88,-,369.16,-348.53,348.53,-,259.98,259.98,18.37,18.37,85.08,85.08,77.95,-,-3.27,Upgrade
5,Gain (Loss) on Sale of Assets,-294.6,294.6,-,-1.8,-,0.08,-,-0.22,-,0.15,-,-0.51,-0.51,0.16,0.16,-0.31,-0.31,0.88,-,1.92,Upgrade
6,Gain (Loss) on Sale of Investments,-197.44,-79.75,277.19,354.06,-169.42,-64.99,234.41,134.49,-117.52,-36.43,153.95,45.5,45.5,59.27,59.27,19.59,19.59,18.13,59.76,20.24,Upgrade
7,Other Non-Interest Income,907.83,-41.86,135.78,-1128,1183,-56.98,160.33,-726.31,764.99,74.86,26.71,30.76,30.76,5.53,5.53,11.65,11.65,-5.5,15.06,2.39,Upgrade
8,Total Non-Interest Income,-76.3,665.08,412.97,395.39,394.97,496.99,394.74,-222.89,298.94,387.11,180.66,335.72,335.72,83.34,83.34,116.01,116.01,91.45,74.81,21.27,Upgrade
9,Non-Interest Income Growth (YoY),-,33.82%,4.62%,-,32.12%,28.38%,118.50%,-,-10.95%,364.50%,116.78%,189.40%,189.40%,-8.87%,11.40%,445.28%,445.28%,74.82%,-,-,Upgrade
10,Revenues Before Loan Losses,833.78,1531,1305,1136,1189,1299,1147,422.38,1121,1329,1030,1053,1053,834.81,834.81,757.19,757.19,832.53,807.81,703.04,Upgrade
11,Provision for Loan Losses,388.6,611.6,292.18,556.09,373.23,605.69,257.97,-4.46,455.95,639.61,219.3,484.96,484.96,181.13,181.13,314.8,314.8,375.75,234.54,307.73,Upgrade
12,Revenue,445.17,919.24,1013,579.48,815.28,693.1,889.5,426.84,665.16,689.21,810.4,568.39,568.39,653.68,653.68,442.39,442.39,456.78,573.27,395.3,Upgrade
13,Revenue Growth (YoY),-45.40%,32.63%,13.85%,35.76%,22.57%,0.57%,9.76%,-24.90%,17.03%,5.43%,23.97%,28.48%,28.48%,43.11%,14.03%,11.91%,11.91%,-24.41%,22.75%,-8.19%,Upgrade
14,Salaries and Employee Benefits,-444.11,444.11,-,843.48,-434.45,434.45,-,824.25,-417.22,417.22,-,208.14,208.14,185.93,185.93,182.84,182.84,279.24,-,152.4,Upgrade
15,Occupancy Expenses,-84.89,84.89,-,171.77,-74.04,74.04,-,176.53,-84.46,84.46,-,52.67,52.67,39.19,39.19,53.71,53.71,68.92,-,34.4,Upgrade
16,"Selling, General & Administrative",882.5,-253.01,562.52,-563,1008,-73.83,242.57,-459.87,808.76,-89.23,222.39,171.97,171.97,53.93,53.93,102.94,102.94,-64.85,154.27,86.15,Upgrade
17,Other Non-Interest Expense,24.12,23.72,30.7,30.8,13.82,22.59,12.74,40.08,12.65,19.99,14.15,21.24,21.24,13.18,13.18,17.67,17.67,12.15,7.17,11.45,Upgrade
18,Total Non-Interest Expense,84.09,598.8,298.2,495.26,508.62,459.03,254.99,584.38,322.27,431.61,238.86,461.43,461.43,293.49,293.49,359.3,359.3,296.15,159.83,287.65,Upgrade
19,EBT Excluding Unusual Items,361.08,320.44,714.52,84.22,306.66,234.08,634.51,-157.54,342.89,257.6,571.54,106.96,106.96,360.19,360.19,83.09,83.09,160.63,413.44,107.65,Upgrade
20,Asset Writedown,-7.73,0.03,-0.03,-,-,-8.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
