,Fiscal Quarter,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,+2 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020",+2 Quarters
0,Cash & Equivalents,4.63,8.96,8.99,34.15,28.46,28.49,19.9,33.6,25.11,30.12,Upgrade
1,Cash & Short-Term Investments,4.63,8.96,8.99,34.15,28.46,28.49,19.9,33.6,25.11,30.12,Upgrade
2,Cash Growth,-48.55%,-73.77%,-68.40%,19.86%,43.03%,-15.22%,-20.76%,11.58%,11.95%,26.61%,Upgrade
3,Accounts Receivable,53.29,52.59,60.99,90.18,93.11,128.97,133.12,171.51,138.06,140.46,Upgrade
4,Other Receivables,-,-,13.71,-,31.67,-,44.26,-,90.68,-,Upgrade
5,Receivables,53.29,52.59,74.7,90.18,124.78,128.97,177.39,171.51,228.74,140.46,Upgrade
6,Inventory,27.46,24.91,33.69,41.85,46.27,44.31,49.39,40.78,37.56,27.63,Upgrade
7,Other Current Assets,20.51,21.45,52.85,81.76,58.82,112.47,54.44,146.29,51.11,153.61,Upgrade
8,Total Current Assets,105.88,107.91,170.24,247.94,258.33,314.25,301.12,392.18,342.52,351.81,Upgrade
9,"Property, Plant & Equipment",572.29,578.65,529.86,449.03,447.05,274.06,250.8,172.17,178.16,156.64,Upgrade
10,Long-Term Accounts Receivable,-,-,-,-,-,-,-,2.78,4.86,4.94,Upgrade
11,Total Assets,678.18,686.56,700.1,696.97,705.38,588.3,551.92,567.12,525.54,513.39,Upgrade
12,Accounts Payable,250.37,116.96,164.97,183.95,205.64,237.7,258.87,275.01,218.78,187.95,Upgrade
13,Accrued Expenses,8.16,7.07,9.17,9.78,12.64,10.17,14.36,19.23,17.61,17.15,Upgrade
14,Short-Term Debt,318.01,296.04,321.5,342.71,315.94,210.71,159.88,161.89,156.55,168.89,Upgrade
15,Current Portion of Leases,0.54,0.9,0.86,0.81,0.77,0.1,0.69,1.15,1.11,1.25,Upgrade
16,Current Income Taxes Payable,68.02,68.11,67.34,63.73,65.74,66.31,67.75,67.8,67.1,63.45,Upgrade
17,Current Unearned Revenue,2.91,2.91,2.57,0.38,0.38,0.39,11.38,11.23,13.94,11.18,Upgrade
18,Other Current Liabilities,-,128.94,100.4,54.57,65.64,12.21,20.33,20.73,31.58,24.24,Upgrade
19,Total Current Liabilities,648.01,620.92,666.81,655.93,666.74,537.6,533.25,557.05,506.67,474.1,Upgrade
20,Long-Term Debt,12.21,10.29,9.82,14.12,-,-,-,-,-,-,Upgrade
21,Long-Term Leases,-,0.08,0.54,0.98,1.4,-,-,0.1,0.69,1.08,Upgrade
22,Long-Term Deferred Tax Liabilities,19.7,20.02,19.94,19.02,18.45,17.41,18.18,17.37,17.73,12.59,Upgrade
23,Total Liabilities,679.92,651.3,697.1,690.04,686.59,555.01,551.43,574.52,525.09,487.77,Upgrade
24,Common Stock,1.13,1.13,0.67,0.67,334.71,334.71,278.92,278.92,271.82,271.82,Upgrade
25,Additional Paid-In Capital,-,47.77,1.89,1.89,569.6,569.6,569.6,569.6,568.77,568.77,Upgrade
26,Retained Earnings,-,-53.72,-38.75,-20.09,-909.46,-887.06,-868.4,-885.04,-871.71,-832.08,Upgrade
27,Comprehensive Income & Other,60.14,102.97,101.51,86.4,84.87,77.42,79.72,86.18,88.09,74.53,Upgrade
28,Total Common Equity,61.27,98.16,65.32,68.87,79.73,94.68,59.84,49.66,56.97,83.05,Upgrade
29,Minority Interest,-63.02,-62.9,-62.33,-61.94,-60.94,-61.39,-59.35,-57.07,-56.52,-57.43,Upgrade
30,Shareholders' Equity,-1.74,35.26,2.99,6.93,18.79,33.29,0.49,-7.4,0.45,25.62,Upgrade
31,Total Liabilities & Equity,678.18,686.56,700.1,696.97,705.38,588.3,551.92,567.12,525.54,513.39,Upgrade
32,Total Debt,330.76,307.31,332.72,358.62,318.11,210.81,160.57,163.14,158.35,171.21,Upgrade
33,Net Cash (Debt),-326.14,-298.35,-323.73,-324.47,-289.65,-182.32,-140.67,-129.54,-133.23,-141.1,Upgrade
34,Net Cash Per Share,-0.29,-0.39,-0.48,-0.48,-0.43,-0.30,-0.25,-0.24,-0.25,-0.26,Upgrade
35,Filing Date Shares Outstanding,1136,1133,669.42,669.42,669.42,669.42,557.85,557.85,543.65,543.65,Upgrade
36,Total Common Shares Outstanding,1136,1133,669.42,669.42,669.42,669.42,557.85,557.85,543.65,543.65,Upgrade
37,Working Capital,-542.13,-513.01,-496.57,-407.99,-408.42,-223.35,-232.13,-164.87,-164.15,-122.29,Upgrade
38,Book Value Per Share,0.05,0.09,0.10,0.10,0.12,0.14,0.11,0.09,0.10,0.15,Upgrade
39,Tangible Book Value,61.27,98.16,65.32,68.87,79.73,94.68,59.84,49.66,56.97,83.05,Upgrade
40,Tangible Book Value Per Share,0.05,0.09,0.10,0.10,0.12,0.14,0.11,0.09,0.10,0.15,Upgrade
41,Buildings,-,-,142.35,-,139.99,-,138.92,-,137.14,-,Upgrade
42,Machinery,-,-,124.19,-,95.76,-,262.05,-,288.02,-,Upgrade
43,Construction In Progress,-,-,317.32,-,287.59,-,82.17,-,-,-,Upgrade
44,Leasehold Improvements,-,-,103.41,-,103.04,-,105.5,-,105.5,-,Upgrade
