,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2019,Q1 2019,+12 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '19 Jun 30, 2019","Mar '19 Mar 31, 2019",+12 Quarters
0,Cash & Equivalents,-,344.38,486.01,566.94,657.05,779.44,887.91,1024,1244,1362,1559,1557,619.01,514.95,476.91,-,455.36,-,24.83,24.83,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,213.62,-,-,40,100,-,230.13,-,10,10,Upgrade
2,Trading Asset Securities,-,80,-,10.06,-,-,20,20.01,9.99,27.62,-,-,-,-,-,-,-,-,-,-,Upgrade
3,Cash & Short-Term Investments,424.38,424.38,486.01,577,657.05,779.44,907.91,1044,1254,1390,1773,1557,619.01,554.95,576.91,685.49,685.49,-,34.83,34.83,Upgrade
4,Cash Growth,-35.41%,-45.55%,-46.47%,-44.75%,-47.60%,-43.92%,-48.79%,-32.93%,102.56%,150.44%,207.32%,127.14%,-9.70%,-,1556.41%,1868.14%,1918.21%,-,-4.21%,-4.21%,Upgrade
5,Accounts Receivable,-,102.54,95.29,89.77,88.97,94.95,102.15,95.49,95.28,93.87,67.13,63.95,42.79,36.91,21.38,-,24.64,-,8.73,8.73,Upgrade
6,Other Receivables,-,2.05,1.99,2.17,1.89,11.27,2.17,2.07,2.34,3.47,3.46,3.11,3.14,3.3,2.85,-,2.65,-,4.93,4.93,Upgrade
7,Receivables,-,104.6,97.27,91.94,90.86,106.22,104.33,97.57,97.62,97.33,70.59,67.06,45.94,40.21,24.23,-,27.29,-,13.66,13.66,Upgrade
8,Inventory,-,80.25,82.89,82.06,80.85,78.76,72.46,69.86,65.65,61.27,54.27,49.92,44.04,42.11,35.65,-,22.21,-,12.79,12.79,Upgrade
9,Other Current Assets,-,128.35,111.56,109.06,98.7,78.16,68.08,59,47.62,97.37,44.78,284.43,35.52,30.02,24.12,-,11.89,-,14.02,14.02,Upgrade
10,Total Current Assets,-,737.57,777.73,860.07,927.45,1043,1153,1271,1465,1646,1943,1958,744.5,667.3,660.92,-,746.88,-,75.3,75.3,Upgrade
11,"Property, Plant & Equipment",-,1395,1453,1440,1425,1157,996.27,905.87,810.1,541.92,428.53,388.35,344.84,288.84,227.57,-,69.26,-,50.72,50.72,Upgrade
12,Long-Term Investments,-,118.66,117.76,118.88,107.49,98.59,66.21,41.76,42.34,15.44,15.6,15.72,15.85,15.92,16.03,-,17.1,-,-,-,Upgrade
13,Other Intangible Assets,-,55.32,54.65,55.01,55.49,52.47,50.94,50.96,51.29,51.51,51.69,52.03,52.22,52.48,52.5,-,51.46,-,4.44,4.44,Upgrade
14,Long-Term Deferred Tax Assets,-,37.91,43.26,56.17,47.82,36.95,30.92,20.11,20.47,13.07,15.05,14.37,13.69,6.57,4.91,-,4.54,-,0.12,0.12,Upgrade
15,Long-Term Deferred Charges,-,8.69,36.48,38.74,40.22,74.12,53.35,55.75,58.4,60.82,63.12,65.72,68.34,59.81,59.17,-,58.99,-,60.59,60.59,Upgrade
16,Other Long-Term Assets,-,-,-,-,-,160.14,160.14,160.14,49.14,24,24,24,24,24,24,-,-,-,-,-,Upgrade
17,Total Assets,-,2353,2483,2569,2603,2621,2511,2505,2496,2353,2541,2519,1263,1115,1045,-,948.24,-,191.19,191.19,Upgrade
18,Accounts Payable,-,153.99,25.1,176.47,51.1,195.56,18.71,55.17,24.81,36.38,23.73,47.8,19.64,24.5,29.39,-,10.7,-,6.99,6.99,Upgrade
