,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,2586,2381,1767,2480,2866,2919,1910,1516,1157,1435,Upgrade
1,Cash & Short-Term Investments,2586,2381,1767,2480,2866,2919,1910,1516,1157,1435,Upgrade
2,Cash Growth,46.38%,-4.01%,-38.35%,-15.02%,50.01%,92.52%,65.14%,5.64%,-47.11%,-40.04%,Upgrade
3,Accounts Receivable,140.84,112.39,190.71,127.73,184.27,153.03,205.92,204.36,225.47,175.03,Upgrade
4,Other Receivables,99.85,141.38,118.82,167.88,208.16,221.35,144.3,157.68,166.57,187.98,Upgrade
5,Receivables,240.69,253.77,309.52,295.61,392.43,374.38,350.21,362.04,392.04,363.01,Upgrade
6,Total Current Assets,2827,2635,2076,2776,3258,3293,2260,1878,1549,1798,Upgrade
7,"Property, Plant & Equipment",66.48,46.35,49.57,56.75,58.02,59.85,68.91,83.12,55.04,62.85,Upgrade
8,Long-Term Investments,2074,2079,2255,2287,2314,2561,2109,2024,1927,1871,Upgrade
9,Goodwill,514.58,514.58,514.58,514.58,514.58,514.58,632.62,632.62,632.62,632.62,Upgrade
10,Other Intangible Assets,29654,30267,30061,30658,28733,29195,31202,31713,31944,32369,Upgrade
11,Other Long-Term Assets,1117,954.97,637.1,38.58,38.96,37.9,36.89,37.14,63.71,64.54,Upgrade
12,Total Assets,36259,36502,35600,36337,34916,35661,36311,36368,36172,36798,Upgrade
13,Accounts Payable,49.66,46.54,50,47.33,59.2,60.77,88.27,73.23,36.43,47.3,Upgrade
14,Short-Term Debt,-,-,-,-,-,-,-,-,0.18,2.49,Upgrade
15,Current Portion of Long-Term Debt,5598,6619,7514,6424,5847,3466,2460,2886,2020,1305,Upgrade
16,Current Portion of Leases,11.22,1.76,6.29,10.83,10.53,10.13,10.7,10.51,5.04,10.49,Upgrade
17,Current Income Taxes Payable,82.17,78.93,89.51,51.34,76.5,70.19,128.19,81.86,32.21,77.62,Upgrade
18,Current Unearned Revenue,23.4,15.79,20.83,23.25,31.61,25.57,25.61,22.31,22.31,22.31,Upgrade
19,Other Current Liabilities,858.32,1072,806.06,876.19,820.49,961.14,806.84,1159,983.43,1070,Upgrade
20,Total Current Liabilities,6623,7835,8487,7433,6845,4594,3520,4233,3099,2535,Upgrade
21,Long-Term Debt,11463,10456,9176,11320,10499,13224,15337,14815,16490,17038,Upgrade
22,Long-Term Leases,17.86,3.31,4.35,5.14,8.07,11.31,15.97,19.51,-,0.35,Upgrade
23,Long-Term Unearned Revenue,267.14,286.26,287.07,292.75,291.3,312.58,328.95,332.86,340.64,351.21,Upgrade
24,Long-Term Deferred Tax Liabilities,3060,3072,3061,3052,3032,3046,3272,3301,3260,3244,Upgrade
25,Other Long-Term Liabilities,-,-,-,-,-,-,-,13.37,-,-,Upgrade
26,Total Liabilities,21431,21653,21015,22102,20676,21188,22473,22714,23190,23169,Upgrade
27,Common Stock,147.32,147.32,147.32,147.32,147.32,147.32,147.32,147.32,147.32,147.32,Upgrade
28,Additional Paid-In Capital,2376,2376,2376,2376,2376,2376,2376,2376,2376,2376,Upgrade
29,Retained Earnings,6763,6683,6574,6301,6297,6588,5871,5499,5051,5653,Upgrade
30,Comprehensive Income & Other,2406,2407,2406,2406,2403,2400,2401,2403,2399,2395,Upgrade
31,Total Common Equity,11692,11613,11503,11230,11223,11512,10795,10425,9973,10572,Upgrade
32,Minority Interest,3137,3237,3082,3005,3016,2961,3042,3229,3009,3057,Upgrade
33,Shareholders' Equity,14828,14850,14585,14235,14240,14473,13837,13654,12982,13629,Upgrade
34,Total Liabilities & Equity,36259,36502,35600,36337,34916,35661,36311,36368,36172,36798,Upgrade
35,Total Debt,17090,17081,16701,17759,16365,16712,17823,17731,18515,18357,Upgrade
36,Net Cash (Debt),-14504,-14700,-14934,-15279,-13499,-13793,-15913,-16215,-17358,-16922,Upgrade
37,Net Cash Per Share,-8.67,-8.79,-8.93,-9.13,-8.06,-8.24,-9.51,-9.69,-10.37,-10.11,Upgrade
38,Filing Date Shares Outstanding,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,Upgrade
39,Total Common Shares Outstanding,1673,1673,1673,1673,1673,1673,1673,1673,1673,1673,Upgrade
40,Working Capital,-3796,-5200,-6411,-4657,-3587,-1301,-1259,-2355,-1550,-736.96,Upgrade
41,Book Value Per Share,6.99,6.94,6.87,6.71,6.71,6.88,6.45,6.23,5.96,6.32,Upgrade
42,Tangible Book Value,-18477,-19168,-19072,-19942,-18024,-18198,-21040,-21921,-22604,-22430,Upgrade
43,Tangible Book Value Per Share,-11.04,-11.46,-11.40,-11.92,-10.77,-10.88,-12.57,-13.10,-13.51,-13.41,Upgrade
44,Buildings,-,18.29,-,18.03,-,16.51,-,16.99,-,18.08,Upgrade
45,Machinery,-,126.68,-,126.3,-,116.06,-,139.24,-,125.84,Upgrade
