,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Cash & Equivalents,59.87,59.87,22.44,-,31.78,-,57.65,-,-,-,27.64,-,18.66,-,16.72,-,25.17,-,43.34,-,Upgrade
1,Long-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.16,-,Upgrade
2,Trading Asset Securities,6.51,6.51,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,10,-,Upgrade
3,Loans & Lease Receivables,105.22,105.22,167.6,-,218.3,-,229.08,-,-,-,234.58,-,218.05,-,205.47,-,218.86,-,222.58,-,Upgrade
4,Other Receivables,94.52,94.52,96.74,-,46.92,-,25.48,-,-,-,15.57,-,22.53,-,27.1,-,2.36,-,2.09,-,Upgrade
5,"Property, Plant & Equipment",2.76,2.76,2.97,-,3.14,-,3.29,-,-,-,3.69,-,3.89,-,4.15,-,1.33,-,1.94,-,Upgrade
6,Other Intangible Assets,3.32,3.32,3.32,-,3.48,-,3.48,-,-,-,3.48,-,3.48,-,3.48,-,2.5,-,2.6,-,Upgrade
7,Other Current Assets,101.58,101.58,104.72,-,66.92,-,55.41,-,-,-,56.79,-,83.6,-,75.5,-,4.78,-,3.45,-,Upgrade
8,Long-Term Deferred Tax Assets,4.64,4.64,5.11,-,5.47,-,8.74,-,-,-,3.49,-,2.67,-,3.04,-,-,-,-,-,Upgrade
9,Total Assets,378.42,378.42,402.91,-,376,-,383.12,-,-,-,345.23,-,352.87,-,335.45,-,255,-,286.15,-,Upgrade
10,Accounts Payable,57.8,57.8,58.2,-,25.62,-,13,-,-,-,11.7,-,14.51,-,15.58,-,-,-,-,-,Upgrade
11,Accrued Expenses,1.6,1.6,1.8,-,2.42,-,2.15,-,-,-,3.27,-,2.62,-,4.69,-,3.95,-,4.52,-,Upgrade
12,Current Portion of Long-Term Debt,17.06,17.06,37.89,-,51.21,-,63.28,-,-,-,39.39,-,49.62,-,30.21,-,9.39,-,20.36,-,Upgrade
13,Current Portion of Leases,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.65,-,1.29,-,Upgrade
14,Long-Term Debt,0.03,0.03,3.39,-,25.16,-,55.06,-,-,-,39.53,-,24.77,-,19.68,-,4.25,-,6.07,-,Upgrade
15,Long-Term Leases,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,0.01,-,Upgrade
16,Current Income Taxes Payable,-,-,-,-,0.64,-,-,-,-,-,0.94,-,2.02,-,3.47,-,2.8,-,1.8,-,Upgrade
17,Other Current Liabilities,7.57,7.57,9.32,-,16.67,-,23.37,-,-,-,27.29,-,27.66,-,28.17,-,26.36,-,31.07,-,Upgrade
18,Other Long-Term Liabilities,0.05,0.05,0.16,-,0.15,-,2.31,-,-,-,3.58,-,3.47,-,6.75,-,10,-,24.48,-,Upgrade
19,Total Liabilities,177.44,177.44,206.3,-,166.9,-,180.05,-,-,-,138.01,-,143.75,-,129.62,-,57.39,-,89.6,-,Upgrade
20,Common Stock,8.5,8.5,8.5,-,8.5,-,8.5,-,-,-,8.5,-,8.5,-,8.5,-,8.5,-,8.5,-,Upgrade
21,Additional Paid-In Capital,208.49,208.49,208.49,-,208.49,-,208.49,-,-,-,208.49,-,208.49,-,208.49,-,208.49,-,208.49,-,Upgrade
22,Retained Earnings,0.5,0.5,-3.89,-,8.27,-,2.21,-,-,-,5.85,-,7.65,-,3.87,-,-3.6,-,-4.29,-,Upgrade
23,Comprehensive Income & Other,-16.15,-16.15,-16.15,-,-16.15,-,-16.15,-,-,-,-16.15,-,-16.15,-,-16.15,-,-16.15,-,-16.15,-,Upgrade
24,Total Common Equity,201.34,201.34,196.95,209.11,209.11,203.05,203.05,-,-,206.69,206.69,208.49,208.49,204.71,204.71,-,197.24,196.55,196.55,-,Upgrade
25,Minority Interest,-0.37,-0.37,-0.34,-,-0.01,-,0.02,-,-,-,0.53,-,0.63,-,1.12,-,0.37,-,-,-,Upgrade
26,Shareholders' Equity,200.98,200.98,196.61,209.1,209.1,203.07,203.07,-,-,207.22,207.22,209.12,209.12,205.83,205.83,-,197.61,196.55,196.55,-,Upgrade
27,Total Liabilities & Equity,378.42,378.42,402.91,-,376,-,383.12,-,-,-,345.23,-,352.87,-,335.45,-,255,-,286.15,-,Upgrade
