,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Market Capitalization,42,28,35,36,23,23,25,24,28,43,36,65,78,81,79,100,75,101,112,160,236,Upgrade
1,Market Cap Growth,20.83%,20.83%,38.46%,48.00%,-17.24%,-46.67%,-31.58%,-63.24%,-64.20%,-46.43%,-53.66%,-34.62%,3.85%,-20.00%,-29.91%,-37.72%,-68.27%,-61.23%,-64.90%,-44.33%,-,Upgrade
2,PE Ratio,-,-3.34,-12.72,-,10.45,9.19,-,-,-10.66,-,6.74,-,5.62,5.96,6.84,10.30,-1.42,-1.85,-2.05,-,-,Upgrade
3,PS Ratio,0.98,0.65,0.66,0.81,0.58,0.60,2.03,1.52,1.63,2.08,1.05,1.89,1.56,1.65,1.69,2.52,-4.95,-5.21,-5.45,-8.52,10.56,Upgrade
4,PB Ratio,0.20,0.13,0.16,0.16,0.10,0.10,0.11,0.10,-,-,0.14,0.26,0.31,0.32,0.32,0.41,-,0.46,0.52,0.73,-,Upgrade
5,P/FCF Ratio,0.47,0.37,0.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
6,P/OCF Ratio,0.31,0.37,0.91,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
7,Debt / Equity Ratio,0.09,0.09,0.09,0.21,0.37,0.37,0.58,0.58,-,-,0.38,0.38,0.36,0.36,0.24,0.24,-,0.07,0.14,0.14,-,Upgrade
8,Debt / FCF Ratio,0.20,0.24,0.49,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,Quick Ratio,1.50,1.50,1.50,1.41,-,2.10,-,2.54,-,-,-,2.93,-,2.24,-,2.42,-,5.71,-,4.71,-,Upgrade
10,Current Ratio,2.07,2.07,2.07,1.93,-,2.57,-,3.00,-,-,-,3.53,-,2.97,-,3.15,-,5.82,-,4.77,-,Upgrade
11,Asset Turnover,0.16,0.16,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
12,Return on Equity (ROE),4.35%,4.40%,-25.71%,1.05%,14.45%,-2.80%,-,-,-,9.02%,-6.65%,2.99%,3.42%,4.69%,-,-,1.47%,0.69%,-,-,Upgrade,
13,Return on Assets (ROA),2.31%,2.24%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Earnings Yield,-19.76%,-29.98%,-7.86%,-18.95%,9.57%,10.88%,-42.65%,-17.13%,-9.38%,-4.61%,14.83%,3.73%,17.78%,16.78%,14.63%,9.71%,-70.19%,-53.95%,-48.73%,-34.88%,-2.90%,Upgrade
15,Earnings Yield,-19.76%,-29.98%,-7.86%,-18.95%,9.57%,10.88%,-42.65%,-17.13%,-9.38%,-4.61%,14.83%,3.73%,17.78%,16.78%,14.63%,9.71%,-70.19%,-53.95%,-48.73%,-34.88%,-2.90%,Upgrade
16,FCF Yield,215.02%,269.61%,109.54%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Buyback Yield / Dilution,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-10.11%,-20.00%,-3.43%,-20.00%,-35.42%,-33.33%,Upgrade,
18,Total Shareholder Return,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-10.11%,-20.00%,-3.43%,-20.00%,-35.42%,-33.33%,Upgrade,
