,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+10 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+10 Quarters
0,Interest and Dividend Income,3.54,3.54,3.77,4.28,6.12,6,6.97,8.24,9.7,9.21,6.46,7.97,8.88,8.08,10.89,7.21,6.68,6.79,7.98,9.03,Upgrade
1,Total Interest Expense,0.56,0.56,0.2,2.08,0.62,3.23,0.44,4.72,5.33,4.34,1.78,2.41,2.9,2.46,1.36,0.82,1.15,1.86,2.55,2.55,Upgrade
2,Net Interest Income,2.98,2.98,3.58,2.2,5.49,2.76,6.53,3.52,4.38,4.87,4.68,5.56,5.98,5.62,9.53,6.39,5.53,4.93,5.43,6.48,Upgrade
3,Other Revenue,11.74,11.74,9.7,7.63,6.74,4.58,3.36,1.92,0.73,7.9,4.04,2.13,2.33,3.81,2.91,2.82,2.64,-,-0.04,0.01,Upgrade
4,Revenue Before Loan Losses,14.72,14.72,13.28,9.82,12.23,7.34,9.88,5.45,5.11,12.76,8.73,7.69,8.31,9.43,12.44,9.21,8.17,4.93,5.39,6.5,Upgrade
5,Provision for Loan Losses,-0.65,-0.65,11.15,2.57,-11.05,0.02,10.55,-0.36,6.78,2.25,7.91,-0.41,-0.43,-1.02,-1.61,1.84,0.81,0.32,37.98,3.53,Upgrade
6,Revenue,15.37,15.37,2.12,7.26,23.28,7.32,-0.67,5.81,-1.67,10.51,0.81,8.1,8.74,10.45,14.06,7.37,7.36,4.61,-32.59,2.97,Upgrade
7,Revenue Growth (YoY),-34.00%,109.94%,-,24.92%,-,-30.39%,-,-28.28%,-,0.62%,-94.21%,9.81%,18.75%,126.56%,-,148.51%,19.05%,-30.41%,-,-60.82%,Upgrade
8,Salaries & Employee Benefits,3.07,3.07,3.01,3.29,2.93,2.9,2.78,1.93,1.75,2.37,2.52,2.3,2.45,4.19,6.1,3.55,2.98,3.18,5.42,2.75,Upgrade
9,Cost of Services Provided,1.07,1.07,1.4,0.9,0.99,0.71,0.82,0.43,0.52,0.39,0.52,0.36,0.57,0.52,0.48,-,0.04,0.01,1.97,-,Upgrade
10,Other Operating Expenses,9.22,9.22,9.89,7.5,8.61,5.49,7.37,3.41,2.92,1.97,4.2,3.69,4.78,2.51,4.17,2.38,1.98,1.62,3.15,3.05,Upgrade
11,Total Operating Expenses,13.36,13.36,14.29,11.69,12.53,9.11,10.97,5.77,5.18,4.72,7.24,6.36,7.8,7.21,10.75,5.93,4.99,4.8,10.54,5.8,Upgrade
12,Operating Income,2,2,-12.17,-4.44,10.76,-1.79,-11.64,0.04,-6.86,5.79,-6.42,1.74,0.94,3.24,3.31,1.44,2.37,-0.19,-43.13,-2.83,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.14,-0.18,Upgrade
14,Currency Exchange Gain (Loss),0.05,0.05,-0.06,-0.04,0.4,-0.17,-0.1,0.45,0.43,-0.06,-0.17,0.01,-0.3,0.05,-1.22,-0.68,-0.02,0.34,-0.05,0.13,Upgrade
15,EBT Excluding Unusual Items,2.42,2.42,-11.48,-1.48,12.24,-1.43,-11.23,1.1,-6.15,6.35,-5.92,2.18,0.97,3.82,1.94,2.48,2.5,0.5,-41.74,-2.88,Upgrade
16,Gain (Loss) on Sale of Investments,0,0,-,-,-,-,-,-,-,-,-,-,0.07,0.02,0.01,-,0.07,0.09,-2.45,0.15,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.03,-,-,-,-,-,Upgrade
18,Pretax Income,2.42,2.42,-11.48,-1.35,12.23,-1.43,-11.23,1.1,-6.15,6.35,-5.92,2.18,1.04,3.84,3.05,2.87,2.28,0.59,-44.74,-2.72,Upgrade
19,Income Tax Expense,0.24,0.24,1.56,-1.9,4.79,-0.01,-6.18,0.29,-1.56,1.68,-2.46,0.62,-0.73,1.43,-3.16,0.85,1.56,0.25,3.31,-0.52,Upgrade
20,Earnings From Continuing Ops.,2.18,2.18,-13.04,0.55,7.44,-1.42,-5.05,0.82,-4.59,4.67,-3.46,1.56,1.77,2.41,6.2,2.02,0.73,0.34,-48.05,-2.21,Upgrade
21,Minority Interest in Earnings,0.01,0.01,0.31,0.02,0.02,0.02,0.48,0.02,0.41,-0.39,0.16,-0.06,0.13,-0.53,-0.04,-0.71,-0.37,-,-,-,Upgrade
