,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,3415,3269,3654,3317,4316,4105,4440,2831,2646,2617,2812,3515,1242,1334,876.96,1679,1363,1436,984.84,Upgrade
1,Short-Term Investments,-,-,-,-,10,-,-,-,-,-,-,-,30.06,-,-,-,121.23,1.01,-,3.19,Upgrade
2,Trading Asset Securities,-,335.26,320.32,390.55,416.04,391.28,827.44,547.29,1019,763.73,974.44,1227,-,150.62,141.09,233.61,230.92,393,186,748.19,Upgrade
3,Cash & Short-Term Investments,3750,3750,3589,4044,3743,4708,4932,4987,3850,3409,3592,4039,3545,1392,1475,1111,2032,1757,1622,1736,Upgrade
4,Cash Growth,0.19%,-20.33%,-27.24%,-18.91%,-2.77%,38.07%,37.33%,23.49%,8.62%,144.85%,143.43%,263.66%,74.47%,-20.76%,-9.05%,-36.04%,8.68%,-10.60%,-30.67%,-26.86%,Upgrade
5,Accounts Receivable,-,5020,4308,3630,2949,2321,1546,1304,1624,1715,1716,1513,2175,2068,2035,1791,1965,2276,2160,1418,Upgrade
6,Other Receivables,-,60.44,51.09,39.4,28.08,29.76,84.47,54.79,52.93,278.68,305.29,336.04,359.17,38.5,26.92,14.26,24.71,23.69,21.94,23.49,Upgrade
7,Receivables,-,5080,4359,3670,2977,2350,1631,1359,1677,1994,2021,1849,2534,2107,2062,1805,1990,2299,2182,1442,Upgrade
8,Inventory,-,7153,6169,5211,4295,3889,3257,3507,3888,4274,4227,3750,3799,4031,3932,3815,3774,3687,3405,2980,Upgrade
9,Other Current Assets,-,696.34,601.49,399.37,304.48,357.45,185.37,167.36,171.72,146.62,171.79,198.55,144.09,176.33,126.46,174.2,185.88,111.6,168.03,184.35,Upgrade
10,Total Current Assets,-,16680,14719,13324,11319,11304,10006,10020,9587,9824,10012,9836,10022,7706,7596,6905,7982,7855,7377,6342,Upgrade
11,"Property, Plant & Equipment",-,5576,5093,4620,4303,3856,3547,3490,3465,3492,3316,3321,3305,3441,3173,3114,2776,2754,2552,2269,Upgrade
12,Long-Term Investments,-,1341,1336,1301,1299,977.42,978.7,958.99,948.7,795.65,795.65,734.65,710.65,621.72,587.97,517.63,467.62,215.66,208.66,224.07,Upgrade
13,Goodwill,-,1939,1939,1939,1939,1987,1949,1949,1949,1980,1980,1980,1980,1980,1980,1979,1915,1915,1915,1717,Upgrade
14,Other Intangible Assets,-,343.84,363.15,381.77,400.52,381.79,293.91,300.56,322.14,325.45,343.49,362.09,382.09,421.21,400.28,421.62,360.2,365.47,381.79,296.87,Upgrade
15,Long-Term Deferred Tax Assets,-,226.42,117.92,86.71,81.94,103.94,177.27,53.24,48.4,47.3,55.65,48.8,46.16,83.06,80.87,45.48,37.86,29.7,35.96,31.37,Upgrade
16,Long-Term Deferred Charges,-,479.57,360.95,244.9,240.38,255.12,201.35,196.59,191.57,185.67,161.91,103.98,60.71,80.36,58.98,51.54,52.33,47.11,44.12,111.77,Upgrade
17,Other Long-Term Assets,-,538.1,493.25,443.63,423.78,100.2,43.71,46.4,45.81,70.24,88.49,38.42,58.54,45.92,136.18,121.44,25.74,33.27,45.92,23.49,Upgrade
18,Total Assets,-,27124,24423,22340,20007,18965,17197,17014,16557,16720,16753,16425,16565,14379,14013,13155,13616,13214,12560,11016,Upgrade
19,Accounts Payable,-,4033,3699,3033,2163,1953,1034,963.9,1378,1690,1877,1338,1441,1563,1280,1629,1670,2039,1973,1391,Upgrade
20,Accrued Expenses,-,100.74,200.91,134.82,307.42,97.88,153.47,166.9,419.36,198.89,168.64,166.76,184.22,92.32,147.93,144.54,392.07,140.57,155.98,117.3,Upgrade
21,Short-Term Debt,-,1053,446.8,106.8,791.71,49.8,39.9,277.28,385.19,412.09,422.28,586.56,793.85,1539,1604,492.57,1041,989.97,1116,879.77,Upgrade
22,Current Portion of Long-Term Debt,-,929.6,414.03,604.33,467.15,466.51,661.65,890.46,832.38,737.69,916.36,520,477.36,611.97,379.91,320.11,-,339.62,281.53,341.63,Upgrade
23,Current Portion of Leases,-,-,11.28,-,11.36,-,7.82,-,7.95,-,8.89,-,10.26,-,-,-,-,-,0.83,-,Upgrade
24,Current Income Taxes Payable,-,293.34,164.24,239.53,175.47,139.45,37.58,132.45,44.67,45.89,37.85,53.96,58.74,22.93,35.77,26.42,19.21,12.41,18.93,7.69,Upgrade
25,Current Unearned Revenue,-,16.18,11.55,4.62,2.61,3.09,22.96,20.92,22.41,22,15.64,1.63,0.59,70.93,49.9,30.25,21.74,74.39,61.33,39.92,Upgrade
26,Other Current Liabilities,-,513.41,444.31,415.31,441.28,960.9,924.12,894.04,174.06,135.19,256.48,133.68,199.68,136.82,307.87,307.88,628.01,476.43,550.93,265.31,Upgrade
27,Total Current Liabilities,-,6939,5392,4538,4360,3670,2882,3346,3264,3242,3703,2801,3166,4036,3805,2951,3772,4073,4159,3042,Upgrade
28,Long-Term Debt,-,-,463.24,560.51,318.72,793.09,595.61,672.9,695.89,1018,741.53,1259,1262,1161,1365,1488,1430,1061,717.71,568.09,Upgrade
29,Long-Term Leases,-,26.22,26.59,23.08,17.04,15.62,6.41,1.34,2.4,2.85,5.85,7.44,9.45,23.46,26.37,-,-,-,-,-,Upgrade
30,Long-Term Unearned Revenue,-,220.7,218.4,209.72,215.77,188.63,192.64,198.96,198.59,201.13,207.12,213.14,215.74,188.12,194.24,200.37,165.61,164.32,126.67,126.9,Upgrade
31,Long-Term Deferred Tax Liabilities,-,253.2,199.01,234.87,215.98,152.79,135.17,232.77,263.97,266.65,250.81,270.16,276.57,253.93,248.78,232.51,153.89,132.04,109.11,93.43,Upgrade
32,Other Long-Term Liabilities,-,998.94,983.71,118.04,104.25,93.63,61.02,65.01,62.89,39.64,37.87,36.05,32.59,59.65,62.09,121.23,100.94,96.88,93.42,89.36,Upgrade
33,Total Liabilities,-,8438,7283,5685,5232,4914,3872,4517,4488,4770,4946,4587,4962,5723,5702,4993,5622,5527,5206,3920,Upgrade
34,Common Stock,-,1121,1121,802.83,802.83,802.83,802.83,800.96,800.96,800.96,799.66,799.66,800.1,713.02,713.02,713.02,713.17,713.17,713.17,713.17,Upgrade
35,Additional Paid-In Capital,-,8544,8439,8490,8058,8074,8159,7809,7932,7883,7836,7814,7799,5253,5209,5176,5147,5110,5090,5077,Upgrade
36,Retained Earnings,-,8542,7148,6992,5982,5105,4423,4216,3966,3595,3235,3134,2917,2600,2381,2259,2126,1860,1626,1474,Upgrade
37,Treasury Stock,-,-569.36,-569.36,-620.48,-620.48,-465.58,-465.58,-465.58,-782.27,-481.27,-181.27,-,-7.2,-7.2,-86.88,-86.88,-90.79,-90.79,-173.7,-173.7,Upgrade
38,Comprehensive Income & Other,-,26.76,42.25,40.18,38.68,53.93,63.78,19.03,28.5,39.62,6.68,-21.43,-19.9,-12.13,-13.38,-5.32,-6.39,-2.98,4.66,4.99,Upgrade
39,Total Common Equity,17665,17665,16180,15705,14261,13570,12983,12379,11945,11837,11695,11726,11489,8546,8202,8056,7889,7590,7260,7096,Upgrade
40,Minority Interest,-,1022,959.49,951.16,513.48,481.23,340.9,118.46,123.79,112.5,111.28,111.98,114.09,109.86,108.72,106.18,104.27,97.73,94.33,-,Upgrade
41,Shareholders' Equity,18687,18687,17140,16656,14774,14051,13324,12497,12069,11949,11807,11838,11603,8656,8311,8162,7993,7687,7355,7096,Upgrade
42,Total Liabilities & Equity,-,27124,24423,22340,20007,18965,17197,17014,16557,16720,16753,16425,16565,14379,14013,13155,13616,13214,12560,11016,Upgrade
