,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,113221,136442,171074,151408,123113,88788,91061,115949,46164,21185,20732,24830,25215,33920,24801,27389,25057,36171,35773,44805,38226,Upgrade
1,Market Cap Growth,53.67%,53.67%,87.87%,30.58%,166.69%,319.10%,339.23%,366.98%,83.08%,-37.54%,-16.41%,-9.35%,0.63%,-6.22%,-30.67%,-38.87%,-34.45%,-2.56%,23.32%,84.68%,44.86%,Upgrade
2,Enterprise Value,112501,135722,169806,149610,120211,85887,87780,112922,45037,20059,19346,23276,27268,35973,26810,28686,25788,36902,36361,44858,37419,Upgrade
3,Last Close Price,102.49,123.51,154.86,137.88,111.53,80.43,82.49,105.04,41.88,19.22,18.54,22.08,22.31,30.00,24.62,27.19,24.80,35.79,35.40,44.28,37.78,Upgrade
4,PE Ratio,21.76,26.39,36.95,38.64,41.98,40.85,54.61,86.19,36.74,17.31,17.73,24.14,26.23,38.68,30.04,32.56,29.66,41.79,47.35,66.74,67.34,Upgrade
5,Forward PE,14.33,18.29,25.56,27.56,27.77,27.25,37.67,72.78,33.40,14.76,16.79,20.39,20.70,27.94,23.57,23.63,22.80,31.38,33.64,49.28,42.55,Upgrade
6,PS Ratio,4.72,5.72,8.15,8.65,8.97,8.28,9.29,12.32,4.92,2.20,2.24,2.88,3.03,4.41,3.46,3.86,3.48,5.13,5.36,7.51,7.34,Upgrade
7,PB Ratio,6.41,7.30,9.15,8.83,7.39,6.01,6.48,8.70,3.69,1.76,1.73,2.10,2.13,2.92,2.87,3.30,3.07,4.53,4.65,6.09,5.39,Upgrade
8,P/TBV Ratio,8.87,8.87,11.12,10.91,9.20,7.45,8.13,10.80,4.56,2.19,2.18,2.65,2.69,3.72,4.04,4.70,4.43,6.44,6.74,9.03,7.52,Upgrade
