,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,114906,118248,101856,103129,89442,91033,86100,85622,82598,77398,80167,85553,86168,85707,95247,99094,96170,94324,94170,99555,118020,Upgrade
1,Market Cap Growth,29.90%,29.90%,18.30%,20.45%,8.29%,17.62%,7.40%,0.08%,-4.14%,-9.69%,-15.83%,-13.66%,-10.40%,-9.14%,1.14%,-0.46%,-18.51%,-16.94%,-20.52%,-21.58%,24.55%,Upgrade
2,Last Close Price,7.22,7.33,6.32,6.02,5.22,5.32,5.03,4.67,4.50,4.36,4.52,4.52,4.56,4.53,4.79,4.98,4.84,4.74,4.73,4.81,5.70,Upgrade
3,PE Ratio,4.53,4.73,4.11,4.22,3.66,3.95,3.79,3.82,3.73,3.58,3.76,4.07,4.15,4.17,4.73,5.21,5.20,4.54,4.55,4.67,5.60,Upgrade
4,PS Ratio,1.55,1.69,1.48,1.51,1.32,1.40,1.34,1.35,1.31,1.22,1.30,1.38,1.42,1.43,1.61,1.79,1.74,1.77,1.74,1.74,2.17,Upgrade
5,PB Ratio,0.39,0.33,0.31,0.31,0.28,0.29,0.28,0.28,0.26,0.25,0.26,0.28,0.29,0.29,0.33,0.34,0.34,0.34,0.35,0.36,0.44,Upgrade
6,P/FCF Ratio,1.11,-,-,0.49,0.41,0.66,1.66,1.65,1.45,-,0.60,0.69,-,1.03,38.66,-,-,-23.90,-1.70,2.90,-,Upgrade
7,P/OCF Ratio,0.96,-,-,0.42,0.35,0.53,1.03,1.13,1.05,-,0.56,0.66,-,1.01,25.83,-,-,-32.01,-1.73,2.82,-,Upgrade
8,Debt / Equity Ratio,3.39,3.39,3.56,3.29,3.62,3.45,3.26,2.45,2.73,2.81,2.80,2.83,2.91,2.82,2.66,2.79,2.89,2.71,2.70,2.73,2.78,Upgrade
9,Debt / FCF Ratio,11.62,-,-,5.09,5.28,7.80,19.39,14.54,15.50,-,6.39,6.95,-,9.91,310.22,-,-,-189.11,-13.28,21.86,-,Upgrade
10,Return on Equity (ROE),7.23%,8.15%,7.38%,10.72%,7.70%,8.31%,7.55%,10.18%,7.40%,7.94%,7.56%,10.05%,7.24%,8.00%,7.65%,10.43%,7.00%,6.71%,7.24%,10.13%,Upgrade,
11,Return on Assets (ROA),0.57%,0.62%,0.56%,0.81%,0.58%,0.63%,0.60%,0.83%,0.59%,0.63%,0.61%,0.83%,0.59%,0.66%,0.63%,0.86%,0.58%,0.57%,0.64%,0.89%,Upgrade,
12,Earnings Yield,20.92%,22.76%,26.22%,25.60%,29.48%,28.47%,29.76%,29.51%,30.31%,31.55%,30.04%,27.83%,27.31%,27.24%,24.06%,21.99%,22.12%,22.03%,21.98%,22.24%,18.56%,Upgrade
13,FCF Yield,90.38%,87.82%,154.91%,206.17%,246.29%,151.86%,60.12%,60.74%,69.03%,-6.34%,165.85%,145.24%,80.50%,97.34%,2.59%,9.35%,34.83%,-4.18%,-58.71%,34.49%,66.15%,Upgrade
14,Dividend Yield,2.79%,6.60%,-,-,7.35%,-,-,-,8.51%,-,-,-,7.42%,-,-,-,6.23%,-,-,-,4.37%,Upgrade
15,Payout Ratio,57.88%,21.81%,157.11%,26.49%,-,-,-,42.64%,-,-,150.03%,36.05%,17.32%,102.51%,77.53%,32.51%,1.45%,19.78%,177.56%,35.97%,1.58%,Upgrade
16,Buyback Yield / Dilution,4.07%,-0.87%,2.16%,15.70%,-59.48%,-2.47%,-2.35%,-0.70%,-9.02%,-0.44%,2.35%,-1.56%,-32.49%,0.59%,4.99%,0.81%,72.37%,-1.74%,-100.15%,2.96%,-46.94%,Upgrade
17,Total Shareholder Return,6.85%,5.73%,2.16%,15.70%,-52.13%,-2.47%,-2.35%,-0.70%,-0.51%,-0.44%,2.35%,-1.56%,-25.07%,0.59%,4.99%,0.81%,78.59%,-1.74%,-100.15%,2.96%,-42.57%,Upgrade
