,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+20 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+20 Quarters
0,Cash & Equivalents,43.79,43.79,27.59,-,26.03,-,42.33,-,45.8,-,40.58,-,33.88,-,35.6,-,30.11,-,29.69,-,Upgrade
1,Short-Term Investments,7.18,7.18,7.36,-,9.88,-,11.88,-,12.95,-,10.44,-,10.62,-,9.87,-,12.27,-,14.74,-,Upgrade
2,Trading Asset Securities,10.68,10.68,10.09,-,10.72,-,21.86,-,17.67,-,24.56,-,20.09,-,18.13,-,19.63,-,21.25,-,Upgrade
3,Cash & Short-Term Investments,61.66,61.66,45.04,46.64,46.64,76.06,76.06,-,76.41,75.58,75.58,-,64.59,63.59,63.59,-,62.02,65.67,65.67,-,Upgrade
4,Cash Growth,32.21%,-18.94%,-40.79%,-,-38.97%,0.64%,0.64%,-,18.30%,18.85%,18.85%,-,4.15%,-3.17%,-3.17%,-,-32.35%,-36.25%,-36.25%,-,Upgrade
5,Accounts Receivable,1.12,1.12,1.49,-,0.82,-,1.2,-,0.87,-,1.06,-,0.68,-,8.27,-,11.71,-,11.51,-,Upgrade
6,Other Receivables,0.07,0.07,0.07,-,0.11,-,0.09,-,0.52,-,0.53,-,-,-,-,-,-,-,-,-,Upgrade
7,Receivables,7.08,7.08,7.32,-,11.57,-,15.48,-,22.73,-,17.26,-,15.46,-,33.89,-,63.94,-,68.26,-,Upgrade
8,Inventory,1.45,1.45,1.45,-,2.02,-,1.53,-,1.3,-,1.47,-,1.57,-,1.51,-,3.18,-,1.04,-,Upgrade
9,Prepaid Expenses,-,-,1.31,-,-,-,1.48,-,-,-,2.91,-,-,-,1.58,-,-,-,1.18,-,Upgrade
10,Other Current Assets,21.75,21.75,17.23,-,24.64,-,34.67,-,40.96,-,32.5,-,37.69,-,23.35,-,112.73,-,10.69,-,Upgrade
11,Total Current Assets,142.06,142.06,125.59,-,141.72,-,208.13,-,220.41,-,222.15,-,184.03,-,171.58,-,251.72,-,147.9,-,Upgrade
12,"Property, Plant & Equipment",46.44,46.44,56.52,-,49.3,-,33.35,-,23.04,-,23.45,-,30.81,-,38.61,-,20.05,-,13.34,-,Upgrade
13,Long-Term Investments,3.67,3.67,4.36,-,5.37,-,0.07,-,0.02,-,0.02,-,6.08,-,6.1,-,9.08,-,9.59,-,Upgrade
14,Goodwill,1.96,1.96,1.96,-,2.07,-,2.07,-,7.23,-,7.23,-,17.23,-,17.23,-,17.23,-,17.23,-,Upgrade
15,Other Intangible Assets,0.5,0.5,0.5,-,0.5,-,0.5,-,0.5,-,0.5,-,0.5,-,0.5,-,0.5,-,0.5,-,Upgrade
16,Other Long-Term Assets,7.37,7.37,6.63,-,5.41,-,4.27,-,4.67,-,3.19,-,7.6,-,8.6,-,6.2,-,8.61,-,Upgrade
17,Total Assets,203.41,203.41,195.56,-,204.37,-,248.38,-,255.87,-,256.55,-,246.47,-,243.02,-,304.95,-,207.23,-,Upgrade
18,Accounts Payable,8.8,8.8,9.07,-,9.59,-,9.12,-,12.06,-,11.37,-,9.17,-,11.97,-,12.91,-,8.37,-,Upgrade
19,Short-Term Debt,-,-,-,-,-,-,20.05,-,20.06,-,20.06,-,10.01,-,10.02,-,-,-,-,-,Upgrade
20,Current Portion of Long-Term Debt,0.08,0.08,0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Current Portion of Leases,24.35,24.35,25.32,-,20.63,-,17.84,-,21.53,-,25.5,-,29.46,-,31.13,-,21.46,-,19.42,-,Upgrade
22,Current Income Taxes Payable,0.46,0.46,0.03,-,0.07,-,0.12,-,0.17,-,0.17,-,0.87,-,0.25,-,0.46,-,0.09,-,Upgrade
23,Current Unearned Revenue,-,-,-,-,-,-,-,-,-,-,-,-,0.19,-,-,-,0.73,-,-,-,Upgrade
24,Other Current Liabilities,21.7,21.7,21.76,-,20.71,-,21.57,-,28.17,-,22.19,-,24.75,-,19.55,-,14.02,-,13.04,-,Upgrade
25,Total Current Liabilities,95.28,95.28,76.58,-,75.04,-,105.82,-,128.67,-,109.2,-,119.72,-,100.98,-,164.41,-,51.22,-,Upgrade
26,Long-Term Debt,14.2,14.2,10,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Long-Term Leases,17.16,17.16,25.96,-,21.36,-,13.19,-,7.63,-,13.45,-,17.67,-,31.89,-,19.89,-,17.47,-,Upgrade
28,Total Liabilities,127.23,127.23,113.14,-,96.4,-,119.01,-,136.3,-,122.65,-,137.39,-,132.88,-,184.3,-,68.69,-,Upgrade
29,Common Stock,9.04,9.04,7.53,-,7.53,-,7.53,-,6.27,-,6.12,-,1.53,-,1.53,-,1.53,-,1.53,-,Upgrade
30,Additional Paid-In Capital,371.43,371.43,366.46,-,366.46,-,366.46,-,355.54,-,353.23,-,313.66,-,313.66,-,313.66,-,324.37,-,Upgrade
31,Retained Earnings,-362.09,-362.09,-350.09,-,-326.28,-,-304.81,-,-302.54,-,-285.97,-,-267.23,-,-266.23,-,-253.7,-,-247.65,-,Upgrade
32,Comprehensive Income & Other,57.96,57.96,58.66,-,59.68,-,59.37,-,59.37,-,59.56,-,59.78,-,59.81,-,57.8,-,58.48,-,Upgrade
33,Total Common Equity,76.34,76.34,82.55,107.39,107.39,128.55,128.55,-,118.65,132.95,132.95,-,107.74,108.77,108.77,-,119.3,136.73,136.73,-,Upgrade
34,Minority Interest,-0.16,-0.16,-0.13,-,0.58,-,0.83,-,0.93,-,0.95,-,1.34,-,1.38,-,1.36,-,1.81,-,Upgrade
35,Shareholders' Equity,76.18,76.18,82.43,107.97,107.97,129.37,129.37,-,119.57,133.9,133.9,-,109.08,110.15,110.15,-,120.66,138.54,138.54,-,Upgrade
36,Total Liabilities & Equity,203.41,203.41,195.56,-,204.37,-,248.38,-,255.87,-,256.55,-,246.47,-,243.02,-,304.95,-,207.23,-,Upgrade
37,Total Debt,55.78,55.78,61.33,41.99,41.99,51.08,51.08,-,49.22,59.01,59.01,-,57.14,73.04,73.04,-,41.34,36.88,36.88,-,Upgrade
38,Net Cash (Debt),5.87,5.87,-16.29,4.65,4.65,24.98,24.98,-,27.19,16.57,16.57,-,7.45,-9.45,-9.45,-,20.68,28.79,28.79,-,Upgrade
39,Net Cash Growth,26.42%,-76.49%,-,-,-82.92%,50.77%,50.77%,-,264.77%,-,-,-,-63.95%,-,-,-,-77.44%,-72.06%,-72.06%,-,Upgrade
40,Net Cash Per Share,0.08,0.08,-0.22,0.06,0.06,0.33,0.33,-,0.44,0.27,0.27,-,0.49,-0.62,-0.62,-,1.35,1.88,1.88,-,Upgrade
41,Filing Date Shares Outstanding,90.35,90.35,75.29,75.29,75.29,75.29,75.29,75.29,62.74,61.21,61.21,61.21,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,Upgrade
42,Total Common Shares Outstanding,90.35,90.35,75.29,75.29,75.29,75.29,75.29,75.29,62.74,61.21,61.21,61.21,15.3,15.3,15.3,15.3,15.3,15.3,15.3,15.3,Upgrade
43,Working Capital,46.78,46.78,49.01,-,66.68,-,102.31,-,91.74,-,112.95,-,64.31,-,70.6,-,87.31,-,96.68,-,Upgrade
44,Book Value Per Share,0.84,0.84,1.10,1.43,1.43,1.71,1.71,-,1.89,2.17,2.17,-,7.04,7.11,7.11,-,7.80,8.93,8.93,-,Upgrade
45,Tangible Book Value,73.88,73.88,80.09,104.82,104.82,125.98,125.98,-,110.91,125.21,125.21,-,90,91.03,91.03,-,101.57,118.99,118.99,-,Upgrade
46,Tangible Book Value Per Share,0.82,0.82,1.06,1.39,1.39,1.67,1.67,-,1.77,2.05,2.05,-,5.88,5.95,5.95,-,6.64,7.78,7.78,-,Upgrade
47,Buildings,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.76,-,Upgrade
48,Machinery,-,-,11.8,-,-,-,15.53,-,-,-,14.56,-,-,-,10.9,-,-,-,16.3,-,Upgrade
49,Leasehold Improvements,-,-,23.69,-,-,-,18.38,-,-,-,18.46,-,-,-,16.43,-,-,-,16.92,-,Upgrade
