,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,3468,3284,2418,2320,3004,2752,2786,2529,2191,2038,2505,2569,2743,2593,2236,2194,2297,2569,2398,2758,2398,Upgrade
1,Market Cap Growth,19.31%,19.31%,-13.19%,-8.29%,37.12%,35.05%,11.21%,-1.54%,-20.13%,-21.41%,12.01%,17.11%,19.39%,0.96%,-6.74%,-20.45%,-4.18%,8.23%,5.78%,2.13%,15.52%,Upgrade
2,Enterprise Value,2943,2849,1917,1942,2626,2411,2462,2354,2015,1856,2268,2302,2476,2268,1863,1788,1891,2186,2006,2455,2095,Upgrade
3,Last Close Price,10.90,10.32,7.60,7.17,9.29,8.51,8.99,8.12,7.03,6.54,8.04,8.22,8.77,8.29,7.15,6.95,7.28,8.14,7.60,8.71,7.57,Upgrade
4,PE Ratio,36.36,35.21,22.75,21.86,31.19,20.51,20.45,19.67,24.62,28.36,45.17,-,40.70,29.28,26.09,-,26.97,42.34,42.87,-,35.14,Upgrade
5,Forward PE,-,32.50,32.50,32.50,32.50,32.50,32.50,32.50,32.50,32.50,32.50,32.50,32.50,32.50,32.50,32.50,32.50,32.50,32.50,32.50,32.50,Upgrade
6,PS Ratio,1.57,1.52,1.15,1.13,1.50,1.34,1.39,1.30,1.14,1.05,1.32,1.33,1.44,1.41,1.13,1.09,1.18,1.42,1.44,1.55,1.33,Upgrade
7,PB Ratio,1.96,1.81,1.36,1.28,1.66,1.56,1.69,1.57,1.40,1.40,1.76,1.81,1.88,1.82,1.58,1.56,1.58,1.85,1.77,2.10,1.77,Upgrade
8,P/TBV Ratio,1.89,1.89,1.42,1.34,1.73,1.63,1.79,1.66,1.43,1.42,1.80,1.85,1.93,1.87,1.63,1.60,1.63,1.90,1.82,2.16,1.83,Upgrade
9,P/FCF Ratio,13.08,12.38,-,-,21.31,-,13.66,-,37.11,292.56,-,-,48.48,-,-,-,23.96,12.89,13.86,-,17.97,Upgrade
10,P/OCF Ratio,9.27,9.27,11.25,-,13.84,-,10.59,-,19.07,25.38,-,-,21.84,-,-,-,14.25,8.22,9.37,-,10.17,Upgrade
11,EV/Sales Ratio,1.36,1.32,0.91,0.94,1.31,1.17,1.23,1.21,1.05,0.96,1.19,1.19,1.30,1.23,0.94,0.89,0.97,1.20,1.21,1.38,1.16,Upgrade
12,EV/EBITDA Ratio,17.58,20.38,12.42,11.25,15.93,12.08,11.56,11.64,12.56,12.76,18.59,-,18.79,14.48,11.63,-,11.77,18.97,18.61,-,16.30,Upgrade
13,EV/EBIT Ratio,33.95,32.87,18.81,16.18,23.23,16.25,15.14,15.30,17.84,18.79,30.32,-,29.15,20.74,16.31,-,16.33,30.47,30.75,-,23.70,Upgrade
