,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,2023,5107,2970,4413,5353,5472,6616,6392,6953,3028,2928,Upgrade
1,Market Cap Growth,15.73%,15.73%,-44.52%,-19.36%,-19.09%,-14.39%,-4.84%,111.11%,137.44%,-12.16%,-33.20%,Upgrade
2,Enterprise Value,79147,77880,61871,54387,47324,43927,33016,25922,25027,25707,25607,Upgrade
3,PE Ratio,-,-148.52,-,20.94,17.60,12.49,9.56,10.08,24.29,-0.84,-,Upgrade
4,PS Ratio,0.31,0.76,0.48,0.87,1.15,1.33,1.91,2.23,2.72,1.29,1.21,Upgrade
5,PB Ratio,0.35,0.23,0.16,0.33,0.47,0.51,0.58,0.59,1.04,0.52,0.72,Upgrade
6,P/FCF Ratio,-,-,-,-4.38,-,-,-,4.42,5.17,1.97,2.24,Upgrade
7,P/OCF Ratio,2.07,2.07,0.62,0.72,1.63,3.62,5.47,4.46,4.13,1.47,1.56,Upgrade
8,EV/Sales Ratio,11.76,11.57,10.09,10.70,10.17,10.71,9.52,9.03,9.81,10.92,10.56,Upgrade
9,EV/EBITDA Ratio,15.68,15.93,13.92,13.34,12.53,13.11,11.45,10.56,11.29,12.78,12.35,Upgrade
10,EV/EBIT Ratio,29.82,29.58,25.08,21.51,19.95,20.55,16.98,15.28,16.32,18.49,18.00,Upgrade
11,EV/FCF Ratio,-3.77,-,-,-54.00,-,-,-,17.92,18.62,16.69,19.58,Upgrade
12,Debt / Equity Ratio,3.48,3.48,3.78,4.10,4.45,4.04,3.55,2.64,3.13,3.46,5.06,Upgrade
13,Debt / FCF Ratio,-,-,-,-54.38,-,-,-,19.71,15.66,12.97,15.76,Upgrade
14,Return on Capital Employed (ROCE),3.50%,3.50%,3.63%,4.44%,5.03%,5.22%,4.55%,5.60%,7.04%,6.91%,8.66%,Upgrade
15,Earnings Yield,-1.70%,-0.67%,1.56%,4.77%,5.68%,8.01%,10.46%,9.92%,4.12%,-119.36%,-125.11%,Upgrade
16,Earnings Yield,-1.70%,-0.67%,1.56%,4.77%,5.68%,8.01%,10.46%,9.92%,4.12%,-119.36%,-125.11%,Upgrade
17,FCF Yield,-1038.72%,-411.47%,-462.90%,-22.82%,-74.29%,-76.42%,-34.49%,22.63%,19.34%,50.87%,44.66%,Upgrade
18,Buyback Yield / Dilution,0.22%,0.20%,0.25%,0.12%,-,-,0.05%,-9.22%,-46.93%,-61.01%,-60.25%,Upgrade
19,Total Shareholder Return,10.85%,0.20%,0.25%,0.12%,-,-,0.05%,-9.22%,-46.93%,-61.01%,-60.25%,Upgrade
