,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Operating Revenue,39.36,9.93,-16.15,22.05,-15.61,-60.59,-49.12,-816.23,93.1,46.8,Upgrade
1,Other Revenue,16.44,7.65,21.31,22.09,63.47,93.73,124.88,901.15,7.13,11.49,Upgrade
2,Revenue,55.81,17.59,5.16,44.14,47.86,33.14,75.76,84.92,100.24,58.29,Upgrade
3,Revenue Growth (YoY),981.93%,-60.15%,-89.22%,33.19%,-36.83%,-60.98%,-24.42%,45.68%,120.88%,7.54%,Upgrade
4,Cost of Revenue,46.23,14.18,10.91,73.74,32.78,28.51,15.04,-42.96,33.25,182.74,Upgrade
5,Gross Profit,-0.08,-15.11,-27.76,-18.47,-71.55,-84.42,33.24,-133.36,66.99,-142.63,Upgrade
6,"Selling, General & Admin",-,-,-,-,-,-,-,-,-,1.89,Upgrade
7,Research & Development,-,-,-,-,-,-,-,-4.91,4.91,-,Upgrade
8,Other Operating Expenses,-,-0.3,-0.48,-0.55,-0.22,-1.21,-0.5,-11.54,9.97,-13.29,Upgrade
9,Operating Expenses,-,-0.3,-0.48,-0.55,-0.22,-1.21,-0.5,-27.04,25.48,284.81,Upgrade
10,Operating Income,-0.08,-14.81,-27.29,-17.92,-71.33,-83.21,33.74,-106.32,41.51,-427.45,Upgrade
11,Interest Expense,-3.47,-3.64,-3.75,-3.93,-3.45,-3.23,-2.06,-,-17.67,-,Upgrade
12,Interest & Investment Income,-,-,-,-,-,-,-,15.23,-,11.31,Upgrade
13,Earnings From Equity Investments,-,-,-,-,-,-,-,26.56,-26.56,-22.42,Upgrade
14,EBT Excluding Unusual Items,-3.54,-18.45,-31.04,-21.84,-74.78,-86.44,31.69,-64.54,-2.71,-438.56,Upgrade
15,Impairment of Goodwill,-,-,-,-,-,-,-,-,-,-0.11,Upgrade
16,Asset Writedown,-15.61,-,-,2.25,-,15.49,-17.73,-,-,-,Upgrade
17,Other Unusual Items,-,3.53,-,3.27,6.94,-6.09,-,-,-,-4.81,Upgrade
18,Pretax Income,-19.14,-13.86,-31.04,-16.33,-67.84,-77.04,13.96,-64.54,-2.71,-443.47,Upgrade
19,Income Tax Expense,2.92,-3.06,3.86,0.86,-2.56,10.55,8.99,2.55,14.75,-33.03,Upgrade
20,Earnings From Continuing Operations,-22.06,-10.79,-34.9,-17.19,-65.28,-87.59,4.97,-67.09,-17.46,-410.44,Upgrade
21,Minority Interest in Earnings,12.43,6.27,6,5.58,2.7,8.22,3.23,1.67,-0.53,1.32,Upgrade
22,Net Income,-9.63,-4.53,-28.9,-11.6,-62.58,-79.37,8.2,-65.43,-17.99,-409.11,Upgrade
23,Net Income to Common,-9.63,-4.53,-28.9,-11.6,-62.58,-79.37,8.2,-65.43,-17.99,-409.11,Upgrade
24,Shares Outstanding (Basic),552,552,552,552,548,552,532,527,525,525,Upgrade
25,Shares Outstanding (Diluted),552,552,552,552,548,552,710,527,525,525,Upgrade
26,Shares Change (YoY),0.00%,0.05%,0.86%,0.00%,-22.86%,4.73%,35.31%,0.50%,-,-0.19%,Upgrade
27,EPS (Basic),-0.02,-0.01,-0.05,-0.02,-0.11,-0.14,0.02,-0.12,-0.03,-0.78,Upgrade
28,EPS (Diluted),-0.02,-0.01,-0.05,-0.02,-0.11,-0.15,0.02,-0.13,-0.03,-0.78,Upgrade
29,Free Cash Flow,15.68,20.23,-11.96,-5.56,-20.71,-6.63,-99.04,-33.02,-80.04,28.14,Upgrade
30,Free Cash Flow Per Share,0.03,0.04,-0.02,-0.01,-0.04,-0.01,-0.14,-0.06,-0.15,0.05,Upgrade
31,Operating Margin,-0.13%,-84.20%,-529.02%,-40.59%,-149.05%,-251.10%,44.54%,-125.20%,41.41%,-733.30%,Upgrade
32,Profit Margin,-17.26%,-25.73%,-560.22%,-26.29%,-130.76%,-239.52%,10.82%,-77.04%,-17.95%,-701.85%,Upgrade
33,Free Cash Flow Margin,28.10%,115.01%,-231.91%,-12.60%,-43.28%,-20.01%,-130.73%,-38.88%,-79.85%,48.27%,Upgrade
34,EBITDA,5.27,-9.59,-22.06,-7.72,-71.23,-83.1,33.84,-106.16,41.78,-427.09,Upgrade
35,D&A For EBITDA,5.35,5.22,5.22,10.2,0.11,0.11,0.1,0.17,0.27,0.36,Upgrade
36,EBIT,-0.08,-14.81,-27.29,-17.92,-71.33,-83.21,33.74,-106.32,41.51,-427.45,Upgrade
