,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,6.32,6.32,15.62,15.62,9.92,-,5.08,-,19.09,-,22.64,-,43.03,-,64.24,-,67.86,-,58.14,-,Upgrade
1,Trading Asset Securities,0.39,0.39,0.43,0.43,0.82,-,2.32,-,1.81,-,8.21,-,-,-,8.13,-,-,-,-,-,Upgrade
2,Cash & Short-Term Investments,6.71,6.71,16.05,16.05,10.75,7.4,7.4,-,20.9,30.85,30.85,-,43.03,72.37,72.37,-,67.86,58.14,58.14,-,Upgrade
3,Cash Growth,-37.58%,-9.29%,117.03%,-,-48.58%,-76.03%,-76.03%,-,-51.43%,-57.37%,-57.37%,-,-36.58%,24.48%,24.48%,-,480.96%,186.99%,186.99%,-,Upgrade
4,Accounts Receivable,12.5,12.5,14.78,14.78,28.3,-,29.53,-,28.67,-,25,-,23.22,-,23.42,-,24.19,-,30.68,-,Upgrade
5,Other Receivables,1.29,1.29,2.54,2.54,1.46,-,2.18,-,0.72,-,0.72,-,1.91,-,2.76,-,0.7,-,1.08,-,Upgrade
6,Receivables,13.8,13.8,17.32,17.32,29.76,-,31.71,-,29.39,-,25.72,-,25.13,-,26.18,-,24.89,-,31.76,-,Upgrade
7,Prepaid Expenses,1.25,1.25,1.36,1.36,2.2,-,3.39,-,3.14,-,1.15,-,1.4,-,1.69,-,1.64,-,1.79,-,Upgrade
8,Other Current Assets,-,-,-,-,-,-,-,-,0.1,-,-,-,0.38,-,0.12,-,0.11,-,-,-,Upgrade
9,Total Current Assets,21.76,21.76,34.72,34.72,42.71,-,42.5,-,53.53,-,57.72,-,69.94,-,100.37,-,94.49,-,91.68,-,Upgrade
10,"Property, Plant & Equipment",4.54,4.54,1.63,1.63,2.08,-,2.69,-,3.24,-,1.29,-,2.63,-,5,-,3.28,-,5.85,-,Upgrade
11,Long-Term Investments,9.87,9.87,9.87,9.87,11.21,-,11.22,-,0.88,-,-,-,8.32,-,8.32,-,17.03,-,16.45,-,Upgrade
12,Long-Term Deferred Tax Assets,0.02,0.02,0.02,0.02,0.02,-,0.02,-,0.03,-,0.05,-,0.04,-,0.04,-,0.02,-,0.01,-,Upgrade
13,Total Assets,43.89,43.89,46.24,46.24,56.02,-,56.42,-,57.67,-,59.06,-,80.94,-,113.72,-,114.82,-,113.99,-,Upgrade
14,Accounts Payable,-,-,0.18,0.18,-,-,-,-,0.09,-,0.09,-,-,-,-,-,0.14,-,0.14,-,Upgrade
15,Accrued Expenses,5.67,5.67,4.41,4.41,4.14,-,4.31,-,4.76,-,4.35,-,3.77,-,4.28,-,4.6,-,3.9,-,Upgrade
16,Short-Term Debt,-,-,-,-,-,-,-,-,-,-,-,-,23.31,-,45.11,-,47.54,-,49.93,-,Upgrade
17,Current Portion of Leases,-,-,0.18,0.18,0.38,-,0.4,-,0.39,-,0.39,-,1.42,-,3.49,-,1.41,-,3.46,-,Upgrade
18,Current Income Taxes Payable,-,-,-,-,0.07,-,-,-,0.98,-,0.98,-,0.14,-,0.12,-,4.35,-,4.02,-,Upgrade
19,Current Unearned Revenue,7.12,7.12,4.87,4.87,8.45,-,6.29,-,5.1,-,4.83,-,4.35,-,5.12,-,3.42,-,4.75,-,Upgrade
20,Other Current Liabilities,0.26,0.26,0.26,0.26,0.26,-,0.26,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
21,Total Current Liabilities,13.05,13.05,9.89,9.89,13.3,-,11.26,-,11.32,-,10.63,-,32.99,-,58.12,-,61.45,-,66.21,-,Upgrade
22,Long-Term Leases,-,-,-,-,-,-,0.18,-,0.38,-,0.58,-,0.77,-,0.96,-,1.15,-,1.34,-,Upgrade
23,Long-Term Deferred Tax Liabilities,0.11,0.11,0.11,0.11,0.18,-,0.18,-,-,-,-,-,-,-,-,-,-,-,0.02,-,Upgrade
24,Total Liabilities,13.16,13.16,10,10,13.48,-,11.62,-,11.7,-,11.21,-,33.76,-,59.09,-,62.61,-,67.57,-,Upgrade
25,Common Stock,0.11,0.11,0.11,0.11,0.11,-,0.11,-,0.11,-,0.11,-,0.11,-,0.12,-,0.12,-,0.12,-,Upgrade
26,Additional Paid-In Capital,145.24,145.24,145.24,145.24,145.24,-,145.24,-,145.24,-,145.24,-,148.18,-,156.18,-,156.18,-,156.18,-,Upgrade
