,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Revenue,3.65,3.65,5.95,5.95,6.75,9.32,9.21,8.13,6.82,11.34,13.46,12.64,11.71,13.92,14.11,10.78,12.39,15.96,26.01,15.17,Upgrade
1,Revenue Growth (YoY),-45.93%,-60.86%,-35.38%,-26.78%,-1.03%,-17.80%,-31.59%,-35.72%,-41.78%,-18.51%,-4.61%,17.27%,-5.53%,-12.78%,-45.76%,-28.92%,-20.67%,-2.02%,45.80%,-9.18%,Upgrade
2,Cost of Revenue,2.56,2.56,4.11,4.11,3.96,5.04,5.28,5.05,4.44,6.48,5.43,6.03,5.93,6.7,6.07,6.38,6.4,7.04,8.62,7.15,Upgrade
3,Gross Profit,1.09,1.09,1.84,1.84,2.79,4.28,3.92,3.08,2.37,4.86,8.03,6.61,5.78,7.22,8.04,4.4,5.99,8.92,17.39,8.01,Upgrade
4,"Selling, General & Admin",3.96,3.96,4,4,3.75,4.01,3.42,4.49,5.08,3.9,5.23,5.72,5.71,4.46,4.41,4.8,5.66,4.86,5.72,6,Upgrade
5,Other Operating Expenses,-,-,0.2,0.2,-0.03,0.03,0.77,-0.52,-,0.76,0.05,0.02,-0.59,0.04,0.65,-0.07,-0.58,-0.64,-1.46,0.11,Upgrade
6,Operating Expenses,3.96,3.96,4.2,4.2,3.72,4.04,4.19,3.97,5.08,4.66,5.28,5.74,5.12,4.5,5.06,4.73,5.08,4.21,4.26,6.11,Upgrade
7,Operating Income,-2.87,-2.87,-2.37,-2.37,-0.93,0.24,-0.27,-0.9,-2.71,0.21,2.75,0.88,0.66,2.72,2.98,-0.33,0.91,4.7,13.14,1.91,Upgrade
8,Interest Expense,-0,-0,-0,-0,-0,-0,-0.01,-0.01,-0.01,-0.01,-0.01,-0.42,-0.38,-0.4,-0.43,-0.43,-0.45,-0.47,-0.49,-0.51,Upgrade
9,Interest & Investment Income,0.1,0.1,0.01,0.01,0.02,-,0.04,-,0.09,-,0,-,-,-,0,-,-,-,0.02,-,Upgrade
10,Earnings From Equity Investments,-0,-0,-0.67,-0.67,-0,-0.01,0.02,-0,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,Currency Exchange Gain (Loss),0,0,-0.01,-0.01,-0.02,-,0.05,-,-0.15,-,-0.06,-,-0,-,-,-,-,-,-0.03,-,Upgrade
12,Other Non Operating Income (Expenses),0.03,0.03,-0,-0,0.01,-,-,-,0.05,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,EBT Excluding Unusual Items,-2.73,-2.73,-3.03,-3.03,-0.93,0.23,-0.17,-0.9,-2.72,0.2,2.69,0.46,0.28,2.32,2.55,-0.77,0.46,4.24,12.64,1.4,Upgrade
14,Gain (Loss) on Sale of Investments,-0.02,-0.02,-0.2,-0.2,-0.39,-1.1,-0.09,-,-0.37,-,-0.04,-,0.08,-,-0,-,-,-,-0.52,-,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,0.01,-,-,-,-0.05,-,-,-,-,-,-,-,0.07,-,Upgrade
16,Asset Writedown,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-0.44,-,Upgrade
17,Other Unusual Items,-,-,-,-,-,-,-,0.12,0.28,0.86,-,-,-,-,-0.07,1.26,1.77,-,0.01,-57.3,Upgrade
18,Pretax Income,-2.75,-2.75,-3.23,-3.23,-1.32,-0.87,-0.25,-0.78,-2.81,1.07,2.6,0.46,0.35,2.32,2.48,0.49,2.23,4.24,11.76,-55.91,Upgrade
19,Income Tax Expense,-,-,-0.09,-0.09,-,0.07,0.38,-0.12,-0.02,0.05,0.7,0.37,0.21,0.3,0.59,-0.04,0.06,0.61,2.1,0.31,Upgrade
20,Earnings From Continuing Operations,-2.75,-2.75,-3.15,-3.15,-1.32,-0.94,-0.63,-0.66,-2.78,1.02,1.9,0.09,0.15,2.02,1.89,0.54,2.17,3.62,9.66,-56.22,Upgrade
21,Net Income to Company,-2.75,-2.75,-3.15,-3.15,-1.32,-0.94,-0.63,-0.66,-2.78,1.02,1.9,0.09,0.15,2.02,1.89,0.54,2.17,3.62,9.66,-56.22,Upgrade
22,Net Income,-2.75,-2.75,-3.15,-3.15,-1.32,-0.94,-0.63,-0.66,-2.78,1.02,1.9,0.09,0.15,2.02,1.89,0.54,2.17,3.62,9.66,-56.22,Upgrade
23,Net Income to Common,-2.75,-2.75,-3.15,-3.15,-1.32,-0.94,-0.63,-0.66,-2.78,1.02,1.9,0.09,0.15,2.02,1.89,0.54,2.17,3.62,9.66,-56.22,Upgrade
