,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 10, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,30,78,65,86,114,127,95,106,82,108,155,114,118,109,75,62,54,40,45,35,78,Upgrade
1,Market Cap Growth,-38.98%,-38.98%,-31.82%,-18.37%,39.47%,18.00%,-38.89%,-7.55%,-30.91%,-1.25%,106.61%,83.28%,120.45%,170.59%,66.11%,75.86%,-31.25%,2084.94%,2349.78%,1820.09%,4137.45%,Upgrade
2,Enterprise Value,23,62,49,76,104,120,88,85,62,78,125,97,101,86,52,45,36,37,42,563,606,Upgrade
3,Last Close Price,0.14,0.36,0.30,0.40,0.53,0.59,0.44,0.49,0.38,0.50,0.72,0.53,0.55,0.50,0.34,0.26,0.22,0.17,0.18,0.14,0.32,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,49.19,27.50,28.63,23.79,11.36,7.58,3.36,-0.99,-1.08,-0.83,-,Upgrade
5,PS Ratio,1.57,4.04,2.90,3.08,3.66,3.80,2.83,2.97,2.06,2.43,3.15,2.21,2.26,2.16,1.47,1.17,0.82,0.58,0.62,0.48,1.20,Upgrade
6,PB Ratio,0.98,2.52,2.10,2.38,3.15,2.99,2.12,2.36,-,2.34,3.24,2.39,-,2.31,1.37,1.14,-,0.77,0.97,0.76,-,Upgrade
7,P/TBV Ratio,2.52,2.52,2.10,2.38,3.15,2.99,2.12,2.36,-,2.34,3.24,2.39,-,2.31,1.37,1.14,-,0.77,0.97,0.76,-,Upgrade
8,P/FCF Ratio,4.47,-,-,10.28,27.25,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,7.35,7.35,6.77,10.11,26.79,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,1.22,3.21,2.19,2.71,3.32,3.60,2.63,2.41,1.55,1.76,2.55,1.87,1.93,1.71,1.02,0.84,0.55,0.53,0.57,7.70,9.33,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,-,-27.37,-,-,-,25.22,12.78,12.81,12.68,7.31,4.80,-,1.69,1.80,25.37,41.25,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,-,-24.23,-,-,-,27.85,13.80,13.97,14.33,8.33,5.39,-,1.79,1.91,27.09,45.84,Upgrade
13,EV/FCF Ratio,3.48,-,-,9.05,24.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
14,Debt / Equity Ratio,-,-,-,0.00,0.00,0.01,0.01,0.01,-,0.02,0.02,0.02,-,0.54,0.91,0.91,-,0.96,1.18,1.18,-,Upgrade
15,Debt / EBITDA Ratio,-,-,-,-,-,-,0.38,-,-,-,0.81,0.08,-,8.28,4.28,3.93,-,11.19,2.73,1.02,-,Upgrade
16,Debt / FCF Ratio,-,-,-,0.02,0.04,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.33,0.32,0.51,0.47,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
18,Quick Ratio,1.57,1.57,1.57,3.37,3.37,3.05,-,3.47,-,4.44,-,5.32,-,2.07,-,1.70,-,1.51,-,1.36,-,Upgrade
19,Current Ratio,1.67,1.67,1.67,3.51,3.51,3.21,-,3.77,-,4.73,-,5.43,-,2.12,-,1.73,-,1.54,-,1.38,-,Upgrade
20,Return on Equity (ROE),-35.81%,-32.86%,-34.72%,-31.95%,-12.09%,-8.42%,-,-,-23.72%,8.50%,-,-,1.14%,14.76%,-,-,17.57%,31.23%,-,-,Upgrade,
21,Return on Assets (ROA),-16.32%,-15.90%,-12.79%,-11.57%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),-23.31%,-21.34%,-16.24%,-14.91%,-5.27%,1.32%,-,-,-14.17%,1.07%,-,-,1.86%,6.51%,-,-,2.24%,11.63%,-,-,Upgrade,
23,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,14.46%,-,12.55%,-,14.86%,-,38.72%,-,43.49%,-,Upgrade
24,Earnings Yield,-39.12%,-15.21%,-16.04%,-9.93%,-5.29%,-2.79%,-5.29%,-2.89%,-0.64%,0.21%,2.03%,3.64%,3.49%,4.20%,8.80%,13.19%,29.75%,-101.18%,-92.70%,-120.43%,-60.21%,Upgrade
25,FCF Yield,22.36%,8.70%,11.70%,9.72%,3.67%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Buyback Yield / Dilution,-,-,-,-,-,-,0.07%,0.06%,2.91%,11.82%,11.76%,11.77%,9.17%,-0.00%,-0.17%,-21.43%,-60.67%,-60.66%,-60.39%,-32.31%,Upgrade,
27,Total Shareholder Return,-,-,-,-,-,-,0.07%,0.06%,2.91%,11.82%,11.76%,11.77%,9.17%,-0.00%,-0.17%,-21.43%,-60.67%,-60.66%,-60.39%,-32.31%,Upgrade,
