,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Revenue,78581,73777,56180,63493,43694,44526,44531,41735,31386,29748,Upgrade
1,Revenue Growth (YoY),39.87%,16.20%,28.58%,42.60%,-1.88%,6.69%,41.88%,40.29%,34.82%,38.13%,Upgrade
2,Cost of Revenue,73202,67752,51771,59471,41365,41558,41470,36209,27284,27342,Upgrade
3,Gross Profit,5379,6025,4409,4022,2328,2968,3061,5526,4103,2406,Upgrade
4,"Selling, General & Admin",1698,1086,920.92,999.11,770.88,788.49,527.43,504.94,405.08,447.79,Upgrade
5,Research & Development,2473,2263,2459,2455,1515,1818,1491,1806,1108,1235,Upgrade
6,Other Operating Expenses,-,-,-,-,-,-,-,-2.67,2.67,-,Upgrade
7,Operating Expenses,4175,3367,3387,3458,2285,2606,2010,2243,1581,1683,Upgrade
8,Operating Income,1204,2658,1022,564.47,43.1,362.72,1050,3283,2522,723.38,Upgrade
9,Interest Expense,-309.34,-129.79,-58.82,-33.83,-24.7,-13.98,-29.35,-43.71,-27.63,-17.59,Upgrade
10,Interest & Investment Income,-,240.54,-,51.51,-,79.6,-,50.47,-,53.68,Upgrade
11,Currency Exchange Gain (Loss),-,506.5,-,673.87,-,-,-,-,-,78.41,Upgrade
12,Other Non Operating Income (Expenses),741.59,-263.99,706.95,5.07,679.51,296.91,732.1,99.71,337.16,254.86,Upgrade
13,EBT Excluding Unusual Items,1636,3011,1670,1261,697.91,725.25,1753,3389,2831,1093,Upgrade
14,Gain (Loss) on Sale of Investments,-,-,-,-11.45,-8.97,-6.16,-6.92,-0.04,-0.85,-22.77,Upgrade
15,Gain (Loss) on Sale of Assets,-,-,-,-,-,-,-,-,-,7.43,Upgrade
16,Asset Writedown,-,-,-,-,-,-,-,0.84,-,-,Upgrade
17,Pretax Income,1636,3011,1670,1250,688.94,719.09,1746,3390,2831,1077,Upgrade
18,Income Tax Expense,117.98,485.63,154.14,25.82,55.14,52.29,103.13,421.58,357.86,54.96,Upgrade
19,Net Income,1518,2526,1516,1224,633.8,666.8,1643,2969,2473,1022,Upgrade
20,Net Income to Common,1518,2526,1516,1224,633.8,666.8,1643,2969,2473,1022,Upgrade
21,Net Income Growth,0.14%,106.37%,139.15%,83.54%,-61.43%,-77.54%,-33.55%,190.34%,329.90%,-2.99%,Upgrade
22,Shares Outstanding (Basic),2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,Upgrade
23,Shares Outstanding (Diluted),2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,Upgrade
24,EPS (Basic),0.67,1.12,0.67,0.54,0.28,0.30,0.73,1.32,1.10,0.45,Upgrade
25,EPS (Diluted),0.67,1.12,0.67,0.54,0.28,0.30,0.73,1.32,1.10,0.45,Upgrade
26,EPS Growth,0.14%,106.37%,139.15%,83.54%,-61.43%,-77.54%,-33.55%,190.34%,329.90%,-2.99%,Upgrade
27,Free Cash Flow,-1417,6194,197.34,739.89,1047,702.85,1703,-1971,2376,-246.39,Upgrade
28,Free Cash Flow Per Share,-0.63,2.75,0.09,0.33,0.46,0.31,0.76,-0.87,1.05,-0.11,Upgrade
29,Operating Margin,1.53%,3.60%,1.82%,0.89%,0.10%,0.81%,2.36%,7.87%,8.04%,2.43%,Upgrade
30,Profit Margin,1.93%,3.42%,2.70%,1.93%,1.45%,1.50%,3.69%,7.11%,7.88%,3.44%,Upgrade
31,Free Cash Flow Margin,-1.80%,8.40%,0.35%,1.17%,2.40%,1.58%,3.83%,-4.72%,7.57%,-0.83%,Upgrade
32,EBITDA,3989,4055,2414,1877,1293,1496,2172,4188,3372,1770,Upgrade
33,D&A For EBITDA,2785,1397,1393,1313,1250,1133,1122,904.83,850.38,1046,Upgrade
34,EBIT,1204,2658,1022,564.47,43.1,362.72,1050,3283,2522,723.38,Upgrade
