,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,8130,10537,7213,6244,4162,2825,3132,3466,5640,1651,Upgrade
1,Short-Term Investments,-,2051,100,1300,100,1591,100,1198,-,375.01,Upgrade
2,Cash & Short-Term Investments,8130,12588,7313,7544,4262,4416,3232,4664,5640,2026,Upgrade
3,Cash Growth,11.18%,66.87%,71.57%,70.83%,31.88%,-5.31%,-42.70%,130.21%,125.80%,-59.95%,Upgrade
4,Accounts Receivable,23595,23308,16128,15819,12686,12228,9926,14480,12411,9613,Upgrade
5,Other Receivables,-,-,-,-,-,-,-,-,0.28,-,Upgrade
6,Receivables,23595,23308,16128,15819,12686,12228,9926,14480,12810,9613,Upgrade
7,Inventory,20608,18541,17905,17046,11762,10567,9826,6891,5182,5401,Upgrade
8,Other Current Assets,1703,169.17,1394,78.42,1292,419.19,1349,34.11,524.22,42.59,Upgrade
9,Total Current Assets,54037,54607,42740,40488,30002,27630,24333,26069,24157,17082,Upgrade
10,"Property, Plant & Equipment",21513,22064,15206,14417,13048,12243,12019,10894,9925,9801,Upgrade
11,Long-Term Investments,403.6,372.1,335.8,335.8,155.8,170.22,93.59,14.59,9.72,8.31,Upgrade
12,Goodwill,4362,4362,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,4169,4633,8.34,8.72,8.69,9.76,7.79,8.91,8.55,10.87,Upgrade
14,Long-Term Deferred Tax Assets,752.84,620.26,469.68,481.35,315.25,201.45,-,-,33.04,159.05,Upgrade
15,Other Long-Term Assets,632.66,560.26,966.58,1263,1115,921.16,583.5,589.47,521.64,566.81,Upgrade
16,Total Assets,85870,87219,59726,56994,44645,41175,37436,37976,34655,28027,Upgrade
17,Accounts Payable,28730,29939,22346,22002,13982,11724,8106,8146,7723,7340,Upgrade
18,Accrued Expenses,-,3083,-,1849,-,1574,-,1742,-,1287,Upgrade
19,Short-Term Debt,15576,14613,3005,2004,-,-,200,2009,1809,-,Upgrade
20,Current Portion of Leases,532.58,487.24,394.62,333.65,346.3,135.99,243.4,330.98,216.72,253.84,Upgrade
21,Current Income Taxes Payable,628.71,607.49,340.53,363.2,269.89,184.39,28,57.46,227.44,108.26,Upgrade
22,Current Unearned Revenue,-,1151,-,686.49,-,484.6,-,405.76,-,466.59,Upgrade
23,Other Current Liabilities,7900,4871,5644,2904,4451,2117,4610,2148,4641,942.96,Upgrade
24,Total Current Liabilities,53367,54751,31731,30143,19049,16220,13187,14840,14617,10399,Upgrade
25,Long-Term Leases,1401,1389,508.01,591.28,645.25,373.78,407.48,404.6,502.06,498.25,Upgrade
26,Long-Term Unearned Revenue,253.72,290.44,328.48,230.56,163.12,150.04,138.34,147.05,123.04,122.05,Upgrade
27,Long-Term Deferred Tax Liabilities,937.24,1206,354.38,394.63,359.12,403.9,332.86,312.62,117.03,18.38,Upgrade
28,Other Long-Term Liabilities,265.67,252.18,-,-,-,-,-,-,-,-,Upgrade
29,Total Liabilities,56225,57888,32921,31359,20217,17148,14066,15704,15359,11038,Upgrade
30,Common Stock,4052,4052,4052,4052,4052,4052,4052,4052,4052,4052,Upgrade
31,Retained Earnings,25809,25503,22977,21833,20610,20208,19541,18441,15472,13160,Upgrade
32,Comprehensive Income & Other,-215.89,-224.89,-225.01,-250.62,-234.03,-233.04,-223.12,-220.99,-229.03,-222.42,Upgrade
33,Shareholders' Equity,29645,29330,26805,25635,24428,24027,23370,22272,19296,16989,Upgrade
34,Total Liabilities & Equity,85870,87219,59726,56994,44645,41175,37436,37976,34655,28027,Upgrade
35,Total Debt,17510,16489,3907,2929,991.55,509.77,850.87,2745,2528,752.09,Upgrade
36,Net Cash (Debt),-9379,-3900,3405,4615,3271,3906,2381,1919,3112,1274,Upgrade
37,Net Cash Growth,-,-,4.11%,18.14%,37.36%,103.58%,-23.49%,50.65%,61.68%,-74.82%,Upgrade
38,Net Cash Per Share,-4.16,-1.73,1.51,2.05,1.45,1.73,1.06,0.85,1.38,0.57,Upgrade
39,Filing Date Shares Outstanding,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,Upgrade
40,Total Common Shares Outstanding,2253,2253,2253,2253,2253,2253,2253,2253,2253,2253,Upgrade
41,Working Capital,669.76,-143.57,11009,10345,10953,11409,11145,11229,9540,6683,Upgrade
42,Book Value Per Share,13.16,13.02,11.90,11.38,10.84,10.66,10.37,9.88,8.56,7.54,Upgrade
43,Tangible Book Value,21114,20336,26796,25626,24419,24017,23362,22263,19287,16979,Upgrade
44,Tangible Book Value Per Share,9.37,9.03,11.89,11.37,10.84,10.66,10.37,9.88,8.56,7.54,Upgrade
45,Land,-,3684,-,2371,-,1763,-,1539,-,1509,Upgrade
46,Machinery,-,27772,-,23793,-,20855,-,18224,-,16762,Upgrade
47,Construction In Progress,-,348.21,-,889.64,-,841.95,-,432.31,-,358.57,Upgrade
48,Leasehold Improvements,-,7981,-,1986,-,1455,-,1106,-,820.34,Upgrade
