,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+1 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+1 Quarters
0,Market Capitalization,2211,1611,1535,1478,2148,2211,2069,1930,1706,1713,2057,2218,2752,2511,2878,3483,3690,4593,-,-,-,Upgrade
1,Market Cap Growth,-27.13%,-27.13%,-25.81%,-23.40%,25.91%,29.11%,0.56%,-12.99%,-38.00%,-31.78%,-28.52%,-36.32%,-25.43%,-45.33%,-,-,-,-,-,-,-,Upgrade
2,Enterprise Value,2077,1250,1436,1133,1859,1966,1800,1634,1410,1416,1747,1821,2355,2106,2409,2835,3043,4357,-,-,-,Upgrade
3,Last Close Price,23.11,16.84,16.04,15.40,22.37,23.03,21.54,20.03,17.71,17.78,21.35,22.92,28.43,25.94,29.74,35.74,37.87,47.13,-,-,-,Upgrade
4,PE Ratio,-,-260.66,-49.20,-,-,-,229.40,137.98,83.79,-,152.84,94.81,-,51.13,44.15,54.51,56.83,61.12,-,-,-,Upgrade
5,Forward PE,-,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,25.93,32.94,34.90,-,-,-,-,Upgrade
6,PS Ratio,3.83,2.79,2.83,2.86,3.95,6.08,5.73,4.19,3.43,3.13,3.22,3.07,3.96,3.46,3.94,5.65,6.08,8.06,-,-,-,Upgrade
7,PB Ratio,2.51,1.83,1.76,1.71,2.48,2.48,2.28,2.12,1.88,1.89,2.27,2.45,3.08,2.76,3.19,3.87,4.18,5.21,-,-,-,Upgrade
8,P/TBV Ratio,1.91,1.91,1.83,1.78,2.58,2.58,2.37,2.21,1.96,1.97,2.36,2.56,3.21,2.87,3.33,4.04,4.37,5.30,-,-,-,Upgrade
9,P/FCF Ratio,316.56,-,18.22,24.11,-,25.48,-,1222.53,-35.27,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,P/OCF Ratio,46.04,46.04,14.75,17.92,-,18.89,-,36.50,-161.63,-48.60,-,-,-,-,-,-,-,-,-,-,-,Upgrade
11,EV/Sales Ratio,3.60,2.16,2.65,2.19,3.42,5.41,4.99,3.55,2.84,2.59,2.74,2.52,3.39,2.90,3.30,4.60,5.01,7.65,-,-,-,Upgrade
12,EV/EBITDA Ratio,-,-75.16,-38.84,-,-,-,102.84,83.50,58.85,-,165.23,90.47,-,44.82,34.26,38.61,-,48.20,-,-,-,Upgrade
13,EV/EBIT Ratio,-,-41.30,-28.47,-,-,-,292.25,195.09,109.26,-,-27211.37,189.44,-,56.87,39.89,44.45,-,53.93,-,-,-,Upgrade
14,EV/FCF Ratio,297.33,-,17.05,18.49,-,22.66,-,1035.30,-29.16,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Debt / Equity Ratio,0.02,0.02,0.02,0.02,0.05,0.04,0.04,0.04,0.03,0.03,0.00,0.00,0.00,0.00,0.00,-,-,-,-,-,-,Upgrade
16,Debt / EBITDA Ratio,-,0.21,0.30,-,-,-,0.95,1.67,1.14,-,0.03,0.02,-,0.03,0.01,-,-,-,-,-,-,Upgrade
17,Debt / FCF Ratio,1.90,-,0.18,0.29,-,0.44,-,25.41,-0.66,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Asset Turnover,0.40,0.47,0.23,0.90,0.22,0.33,0.30,0.31,0.22,0.69,0.46,0.51,0.56,1.00,0.36,0.63,-,-,-,-,Upgrade,
19,Inventory Turnover,1.72,1.66,1.86,0.91,3.60,0.55,0.70,0.72,0.64,0.65,1.75,1.21,1.61,1.55,2.64,0.81,2.10,-,-,-,-,Upgrade
20,Quick Ratio,1.87,1.87,2.98,1.21,2.07,1.26,1.52,1.75,1.95,1.90,1.99,2.13,2.65,2.67,2.70,2.35,2.90,3.15,-,-,1.87,Upgrade
21,Current Ratio,4.09,4.09,3.98,3.21,2.86,2.42,2.82,3.24,3.31,3.22,3.26,3.67,4.21,4.17,4.15,3.81,4.26,4.42,-,-,3.04,Upgrade
22,Return on Equity (ROE),3.57%,5.51%,-0.43%,-11.39%,-7.64%,2.56%,1.41%,1.71%,-1.70%,4.76%,4.26%,-7.38%,4.31%,9.20%,7.71%,0.68%,-,-,17.72%,-,Upgrade,
23,Return on Assets (ROA),3.03%,1.78%,-0.94%,-9.48%,-1.43%,1.42%,0.64%,0.68%,-1.52%,1.96%,1.70%,-4.83%,1.07%,4.12%,3.81%,-0.96%,-,-,-,-,Upgrade,
24,Return on Capital (ROIC),3.63%,2.21%,-1.20%,-12.67%,-1.94%,1.86%,0.84%,0.90%,-2.01%,2.55%,2.14%,-6.06%,1.34%,5.26%,4.91%,-1.22%,-,-,12.44%,-,Upgrade,
25,Return on Capital Employed (ROCE),-,-3.39%,-5.70%,-,-,-,0.67%,0.88%,1.36%,-,-0.01%,1.05%,-,3.94%,6.61%,6.92%,-,9.08%,-,-,10.67%,Upgrade
26,Earnings Yield,-0.28%,-0.38%,-2.03%,-2.53%,-1.55%,-0.20%,0.44%,0.72%,1.19%,-0.01%,0.65%,1.05%,1.13%,1.96%,2.27%,1.83%,1.76%,1.64%,-,-,-,Upgrade
27,FCF Yield,0.32%,0.43%,5.49%,4.15%,3.08%,3.92%,0.36%,0.08%,-2.84%,-4.81%,-4.75%,-5.50%,-5.74%,-9.80%,-8.42%,-4.55%,-2.82%,0.41%,-,-,-,Upgrade
28,Dividend Yield,0.23%,-,-,-,0.25%,-,-,-,0.37%,-,-,-,0.34%,-,-,-,0.54%,-,-,-,-,Upgrade
29,Payout Ratio,0.00%,1.24%,44.84%,-,-,-,114.08%,12.68%,9.57%,-,88.01%,-,-,-,94.21%,-,-,-,29.85%,88.92%,-,Upgrade
30,Buyback Yield / Dilution,-0.05%,-0.11%,0.47%,-0.45%,-0.12%,0.06%,0.07%,-0.01%,0.06%,-0.01%,-0.05%,-0.01%,-0.01%,-19.25%,-34.21%,-33.38%,-33.36%,-11.80%,-,-,-,Upgrade
31,Total Shareholder Return,0.18%,-0.11%,0.47%,-0.45%,0.12%,0.06%,0.07%,-0.01%,0.42%,-0.01%,-0.05%,-0.01%,0.33%,-19.25%,-34.21%,-33.38%,-32.82%,-11.80%,-,-,-,Upgrade
