,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,2230,1984,1796,1655,1638,1303,1155,1332,947.99,919.81,1248,1540,1527,1489,1864,1825,1615,1569,1030,2617,Upgrade
1,Short-Term Investments,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,131,-,179,Upgrade
2,Cash & Short-Term Investments,2230,1984,1796,1655,1638,1303,1155,1332,947.99,919.81,1248,1540,1527,1489,1864,1825,1615,1700,1030,2796,Upgrade
3,Cash Growth,36.16%,52.28%,55.59%,24.26%,72.74%,41.64%,-7.50%,-13.50%,-37.91%,-38.23%,-33.05%,-15.63%,-5.47%,-12.38%,81.09%,-34.74%,-38.12%,-26.18%,-47.33%,37.39%,Upgrade
4,Accounts Receivable,127.7,379.25,258.08,530.6,897.29,869.49,1178,1031,1746,1163,983.11,907.67,1058,1004,941.62,1211,954.88,1248,933.73,1332,Upgrade
5,Other Receivables,26.02,1.08,21.22,17.78,30.18,7.04,15.54,7.66,17.03,10.02,21.6,14.92,20.48,18.42,55.6,94.45,56.64,26.84,64.55,66.32,Upgrade
6,Receivables,153.72,380.33,279.3,548.38,927.47,876.53,1194,1038,1763,1173,1005,922.59,1078,1023,997.22,1455,1012,1425,998.28,1398,Upgrade
7,Inventory,199.78,159.83,185,247.51,281.79,300.19,329.73,365.6,402.71,417.32,400.04,280.67,293.74,291.84,318.18,300.09,319.91,341.87,372.96,338.75,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,35.93,-,35.93,-,-,-,0.7,-,-,-,-,Upgrade
9,Other Current Assets,239.03,202.25,148.62,124.43,158.22,195.63,189.44,161.59,134.8,233.23,208.26,132.7,109.12,95.08,382.29,84.43,533.54,176.53,260.74,113.82,Upgrade
10,Total Current Assets,2822,2726,2409,2575,3005,2675,2868,2897,3249,2779,2861,2912,3008,2899,3562,3665,3480,3643,2662,4647,Upgrade
11,"Property, Plant & Equipment",647.76,567.56,582.09,613.2,651.92,658.52,662.19,664.5,686.93,664.96,642.54,687.63,691.43,658.09,637.82,641,787.63,731.4,702.59,726.87,Upgrade
12,Long-Term Investments,467.6,542.69,526.04,495.35,506.74,562.34,536.5,517.56,506.25,499.96,528.9,525.5,562.55,285.32,270.21,250.39,327.41,346.23,311.95,310.37,Upgrade
13,Other Intangible Assets,141.82,135.94,138.97,142.01,144.81,147.69,151.16,154.64,158.11,124.69,125.32,126.97,127.55,128.96,129.31,130.07,127.36,128.53,129.66,130.8,Upgrade
14,Long-Term Accounts Receivable,-,-,-,-,10.45,10.45,10.45,10.45,16.12,16.12,16.12,16.12,23.06,34.25,34.25,34.25,27.12,22.25,20.51,22.25,Upgrade
15,Long-Term Deferred Tax Assets,195.78,195.78,191.26,191.26,161.65,161.65,161.65,161.65,147.95,147.95,147.95,147.95,143.54,143.54,178.01,178.01,180.23,180.23,180.23,180.23,Upgrade
16,Long-Term Deferred Charges,0.07,0.02,0.23,0.53,0.44,1.03,0.23,0.3,0.4,0.49,0.59,0.69,0.78,0.91,0.97,1.07,2.44,2.54,2.78,3,Upgrade
17,Other Long-Term Assets,3.14,3.23,3.31,5.42,5.75,5.9,6.06,6.23,6.38,6.54,6.65,6.7,2.93,2.98,3.03,3.08,3.21,3.22,3.23,3.23,Upgrade
18,Total Assets,4278,4172,3851,4023,4487,4223,4396,4413,4771,4240,4329,4423,4560,4153,4816,4903,4936,5057,4012,6024,Upgrade
19,Accounts Payable,1143,1200,1112,1253,1515,1282,1420,1422,1757,1258,1158,1203,1323,1323,1285,1473,1441,1565,1201,1629,Upgrade
20,Accrued Expenses,128.49,524.61,126.55,443.01,111.85,395.67,133.37,405.59,143.31,407.85,128.71,397.01,132.95,347.85,115.72,403.45,161.01,171.16,155.47,258.13,Upgrade
21,Short-Term Debt,421.3,471.73,481.3,516.92,510.45,511.11,520.46,521.2,551.12,636.21,646.87,748.45,958.07,957.61,971.37,867.19,917.3,967.24,977.24,927.24,Upgrade
22,Current Portion of Long-Term Debt,-,-,-,-,4.06,2.11,49.55,46.89,7.78,5.25,10.77,5.26,0.93,-,81.21,79.83,18.07,36.08,-,1585,Upgrade
23,Current Portion of Leases,2.94,4.89,4.89,5.57,-,4.7,-,6.83,-,2.53,-,6.46,-,0.94,-,-,-,-,-,-,Upgrade
24,Current Income Taxes Payable,5.4,10.6,27.8,11.14,27.6,2.07,38.04,0.01,53.8,18.58,38.25,20.81,22.11,20.32,72.96,54.24,57.86,27.01,26.82,16.52,Upgrade
25,Current Unearned Revenue,53.02,54.17,55.71,59.62,3.21,3.87,4.49,3.58,3.14,6.09,9.67,4.28,2.97,5.1,10.02,9.24,11.17,7.83,-,-,Upgrade
26,Other Current Liabilities,723.99,215.84,411,222.91,611.46,336.38,503.24,314.57,567.55,237.91,680.19,401.57,418.37,193.3,393.08,222.82,364.21,397.72,416.23,415.02,Upgrade
27,Total Current Liabilities,2478,2482,2219,2512,2784,2537,2669,2720,3083,2572,2672,2787,2859,2848,2930,3109,2971,3172,2777,4830,Upgrade
28,Long-Term Debt,-,-,-,-,175.8,176.04,185.82,260.47,337.55,337.58,290.52,335.6,377.57,378.1,18.14,18.14,99.5,99.5,82,82,Upgrade
29,Long-Term Leases,6.08,7.15,8.83,10.15,7.55,7.94,8.8,8.74,5.81,6.7,8.9,8.62,3.62,3.83,4.04,3.93,3.7,0.04,0.05,0.05,Upgrade
30,Long-Term Unearned Revenue,49.47,51.18,52.89,54.59,56.3,58,59.71,61.42,63.12,64.83,66.53,68.24,69.95,71.65,73.36,75.06,76.77,78.47,80.18,81.89,Upgrade
31,Long-Term Deferred Tax Liabilities,16.48,16.48,16.48,16.48,16.86,16.86,16.86,16.86,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
32,Other Long-Term Liabilities,82.26,80.61,77.69,75.99,76.77,79.07,76.27,75.43,87.5,85.93,194.59,193.32,186.57,188.23,547.25,546.54,78.72,82.56,80.15,78.59,Upgrade
33,Total Liabilities,2633,2637,2375,2669,3117,2875,3016,3143,3577,3067,3233,3393,3496,3490,3572,3753,3230,3432,3019,5073,Upgrade
34,Common Stock,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1093,1093,Upgrade
35,Additional Paid-In Capital,-,1634,1634,1617,1617,1617,1617,1617,1617,1617,1617,1617,1601,1430,1598,1598,1598,1598,1171,1171,Upgrade
36,Retained Earnings,-1574,-1668,-1792,-1866,-1797,-1867,-1930,-1988,-2005,-2069,-2108,-2137,-2095,-2174,-2291,-2332,-1817,-1846,-1876,-1877,Upgrade
37,Comprehensive Income & Other,1633,-21.12,-21.12,-4.17,-8.18,-8.25,-8.16,-8.1,-10.28,-10.39,-10.38,-9.97,-13.3,-13.25,-13.38,-13.33,35.2,35.29,35.2,35.06,Upgrade
38,Total Common Equity,1370,1256,1132,1058,1123,1053,989.84,932.64,913.3,849.39,809.88,780.85,803.57,554.13,604.62,563.22,1127,1098,422.36,420.97,Upgrade
39,Minority Interest,275.87,278.1,343.8,295.49,246.39,294.56,389.74,336.92,280.12,323.23,286.91,249.22,259.64,108.35,638.68,586.8,578.88,526.92,570.63,530.15,Upgrade
40,Shareholders' Equity,1646,1534,1476,1354,1370,1347,1380,1270,1193,1173,1097,1030,1063,662.48,1243,1150,1706,1625,992.98,951.12,Upgrade
41,Total Liabilities & Equity,4278,4172,3851,4023,4487,4223,4396,4413,4771,4240,4329,4423,4560,4153,4816,4903,4936,5057,4012,6024,Upgrade
42,Total Debt,430.31,483.77,495.02,532.64,697.86,701.9,764.63,844.14,902.26,988.28,957.07,1104,1340,1340,1075,969.09,1039,1103,1059,2594,Upgrade
43,Net Cash (Debt),1799,1500,1301,1122,939.66,600.87,389.99,487.69,45.73,-68.47,291.21,435.23,186.66,148.6,789.6,855.69,576.61,596.71,-29.75,202.07,Upgrade
44,Net Cash Growth,91.49%,149.66%,233.72%,130.12%,1954.73%,-,33.92%,12.05%,-75.50%,-,-63.12%,-49.14%,-67.63%,-75.10%,-,323.46%,-,-,-,-,Upgrade
45,Net Cash Per Share,1.38,1.14,0.98,0.76,0.75,0.44,0.30,0.32,0.03,-0.05,0.22,0.34,0.14,0.11,0.61,1.01,0.43,0.44,-0.02,0.19,Upgrade
46,Filing Date Shares Outstanding,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1093,1093,Upgrade
47,Total Common Shares Outstanding,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1311,1093,1093,Upgrade
48,Working Capital,343.99,244.65,189.96,63.1,221.31,137.66,198.79,177.14,165.27,206.93,189.25,124.28,149.08,50.27,632.48,555.84,509.08,471.06,-115.57,-183.11,Upgrade
49,Book Value Per Share,1.04,0.96,0.86,0.81,0.86,0.80,0.75,0.71,0.70,0.65,0.62,0.60,0.61,0.42,0.46,0.43,0.86,0.84,0.39,0.39,Upgrade
50,Tangible Book Value,1228,1120,993.21,916.16,978.6,905.08,838.68,777.99,755.2,724.69,684.56,653.88,676.02,425.18,475.3,433.15,999.54,969.43,292.7,290.17,Upgrade
51,Tangible Book Value Per Share,0.94,0.85,0.76,0.70,0.75,0.69,0.64,0.59,0.58,0.55,0.52,0.50,0.52,0.32,0.36,0.33,0.76,0.74,0.27,0.27,Upgrade
52,Buildings,-,466.35,-,504.15,-,491.37,-,491.2,-,491.57,-,493.1,-,508.66,-,-,-,502.8,-,503.12,Upgrade
53,Machinery,-,930.67,-,1006,-,1019,-,998.83,-,861.35,-,839.35,-,830.6,-,-,-,809.23,-,802.57,Upgrade
54,Construction In Progress,-,59.8,-,54.69,-,93.82,-,70.58,-,171.6,-,169.14,-,111.04,-,-,-,186.91,-,144.08,Upgrade
