,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q2 2018,Q1 2018,Q4 2017,Q3 2017,+6 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Jun '18 Jun 30, 2018","Mar '18 Mar 31, 2018","Dec '17 Dec 31, 2017","Sep '17 Sep 30, 2017",+6 Quarters
0,Cash & Equivalents,370.98,388.89,426.68,462.62,455.5,469.94,487.41,536.63,493.62,510.19,543.35,599.13,248.34,240.85,-,304.15,143.25,143.25,260.9,260.9,Upgrade
1,Cash & Short-Term Investments,370.98,388.89,426.68,462.62,455.5,469.94,487.41,536.63,493.62,510.19,543.35,599.13,248.34,240.85,304.15,304.15,143.25,143.25,260.9,260.9,Upgrade
2,Cash Growth,-18.56%,-17.25%,-12.46%,-13.79%,-7.72%,-7.89%,-10.30%,-10.43%,98.77%,111.83%,78.64%,96.98%,73.36%,68.13%,16.58%,16.58%,295.38%,295.38%,114.08%,114.08%,Upgrade
3,Accounts Receivable,71.37,77.43,86.84,114.58,74.18,73.26,83.25,89.33,71.85,66.96,76.63,86.92,60.54,72.96,-,85.38,33.33,33.33,42.83,42.83,Upgrade
4,Other Receivables,3.73,4.51,4.09,3.72,4.35,4.67,5.24,4.54,5.52,4.66,5.4,5.02,5.47,4.87,-,5.48,-,-,5.69,5.69,Upgrade
5,Receivables,75.1,81.94,90.93,118.3,78.53,77.93,88.49,93.87,77.38,71.62,82.03,91.94,66.01,77.83,-,90.86,33.33,33.33,48.52,48.52,Upgrade
6,Inventory,105.92,88.05,77.38,62.85,125.47,97.29,89.21,72.2,116.5,89.29,80.51,52.59,88.56,57.91,-,39.53,76.66,76.66,61.33,61.33,Upgrade
7,Prepaid Expenses,-,0.31,-,0.27,-,0.23,-,0.19,-,-,-,-,-,-,-,-,2.37,2.37,0.78,0.78,Upgrade
8,Other Current Assets,3.9,4.35,7.77,4.4,3.96,3.45,5.7,3.01,6.14,5.06,8.58,7.81,11.08,9.44,-,6.95,61.86,61.86,10.65,10.65,Upgrade
9,Total Current Assets,555.9,563.53,602.76,648.44,663.45,648.84,670.81,705.89,693.64,676.15,714.47,751.48,414,386.02,-,441.49,317.46,317.46,382.18,382.18,Upgrade
10,"Property, Plant & Equipment",17.54,12.7,14.77,17.25,18.46,20.98,22.74,24.33,10.45,6.87,9.19,11.14,13.38,15.02,-,3.27,2.55,2.55,2.4,2.4,Upgrade
11,Long-Term Investments,55.54,55.89,55.26,56.88,56.19,56.43,51.7,54.29,56.61,58.14,39,28.88,27.48,27.28,-,27.58,5.76,5.76,5.9,5.9,Upgrade
12,Goodwill,14.56,14.56,14.56,14.56,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,16.78,-,16.78,-,-,-,-,Upgrade
13,Other Intangible Assets,8.73,7.91,8.51,9.07,34.17,32.23,27.83,28.28,21.23,14.73,12.55,13.17,12.68,12.74,-,13.43,3.74,3.74,3.28,3.28,Upgrade
14,Long-Term Deferred Tax Assets,9.66,7.28,3.9,2.42,21.91,20.47,15.28,11.73,19.24,17.48,14.6,10.21,15.35,10.63,-,7.18,1.53,1.53,2.18,2.18,Upgrade
15,Long-Term Deferred Charges,0.33,0.44,0.3,0.29,0.37,0.38,0.21,0.28,0.27,0.2,0.24,0.17,0.2,0.22,-,0.01,0.37,0.37,0.27,0.27,Upgrade
16,Other Long-Term Assets,-,0.13,-,0.06,12.34,4.34,2.73,0.16,6.12,6.7,2.26,0.77,0.55,0.55,-,-,-,-,-,-,Upgrade
17,Total Assets,662.26,662.45,700.06,748.96,823.68,800.44,808.09,841.75,824.35,797.05,809.09,832.61,500.43,469.24,-,509.73,331.41,331.41,396.21,396.21,Upgrade
18,Accounts Payable,28.85,31.75,28.68,48.91,30.64,25.17,25.63,42.36,19.87,21.86,18.06,28.25,19.91,14.19,-,31.81,17.48,17.48,30.87,30.87,Upgrade
19,Accrued Expenses,23.66,24.39,36.86,39.78,40.9,40.96,50.51,52.06,36.85,25.9,38.27,41.03,27.15,25.04,-,41.06,14.88,14.88,23.17,23.17,Upgrade
20,Current Portion of Leases,8.92,7.93,7.42,8.47,9.04,9.09,8.71,8.75,4.5,3.78,4.94,6.84,-,-,-,-,-,-,-,-,Upgrade
21,Current Income Taxes Payable,2.53,0.29,1.43,0.64,2.79,0.56,1.77,1.18,2.62,0.24,3.11,9.07,2.09,2.28,-,12.08,4.42,4.42,17.97,17.97,Upgrade
22,Current Unearned Revenue,70.55,50.07,46.02,49.85,83.7,59.55,51.14,51.68,80.03,55.17,53.42,36.72,83,51.1,-,54.32,-,-,-,-,Upgrade
23,Other Current Liabilities,1.7,2.72,1.44,3.74,1.89,2.02,1.7,2.34,16.17,24.96,0.98,6.32,1.93,2.12,-,2.44,57.15,57.15,76.12,76.12,Upgrade
24,Total Current Liabilities,136.21,117.16,121.84,151.38,168.96,137.36,139.45,158.36,160.03,131.9,118.78,128.24,134.08,94.74,-,141.71,93.93,93.93,148.13,148.13,Upgrade
25,Long-Term Leases,5.28,1.4,4.14,5.51,6.26,8.07,10.56,12.11,2,-,0.23,0.46,9.24,11.41,-,-,-,-,-,-,Upgrade
26,Long-Term Unearned Revenue,-,-,0.34,1.88,3,-,1.25,2.16,-,-,-,-,0.18,0.36,-,0.85,-,-,-,-,Upgrade
27,Long-Term Deferred Tax Liabilities,-,-,0.01,-,4.19,4.61,1.74,1.81,1.88,1.95,2.02,2.09,2.16,2.23,-,2.37,-,-,-,-,Upgrade
28,Total Liabilities,141.49,118.55,126.34,158.78,182.42,150.04,153.01,174.44,163.91,133.85,121.04,130.78,145.67,108.75,-,144.94,93.93,93.93,148.13,148.13,Upgrade
29,Common Stock,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,54.18,54.18,-,54.18,17.51,17.51,17.51,17.51,Upgrade
30,Additional Paid-In Capital,410.21,409.38,408.38,407.02,405.65,404.67,403.7,402.72,402.06,402.06,402.06,402.06,126.19,126.19,-,126.19,150.45,150.45,150.45,150.45,Upgrade
31,Retained Earnings,43.44,64.57,94.39,110.59,152.69,162.76,168.36,179.61,172.72,175.29,199.85,211.86,159.93,164.08,-,167.25,69.52,69.52,80.13,80.13,Upgrade
32,Treasury Stock,-1.34,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
33,Comprehensive Income & Other,-6.35,-6.35,-6.35,-6.35,-1.76,-1.76,-1.76,-1.76,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,Total Common Equity,518.19,539.84,568.66,583.5,628.82,637.91,642.54,652.81,647.02,649.59,674.16,686.17,340.3,344.45,347.62,347.62,237.48,237.48,248.08,248.08,Upgrade
35,Minority Interest,2.58,4.06,5.06,6.69,12.44,12.49,12.55,14.5,13.41,13.6,13.9,15.66,14.46,16.04,-,17.18,-,-,-,-,Upgrade
36,Shareholders' Equity,520.77,543.9,573.72,590.18,641.26,650.41,655.08,667.31,660.43,663.19,688.05,701.83,354.76,360.49,364.8,364.8,237.48,237.48,248.08,248.08,Upgrade
37,Total Liabilities & Equity,662.26,662.45,700.06,748.96,823.68,800.44,808.09,841.75,824.35,797.05,809.09,832.61,500.43,469.24,-,509.73,331.41,331.41,396.21,396.21,Upgrade
38,Total Debt,14.19,9.33,11.56,13.99,15.3,17.16,19.27,20.85,6.5,3.78,5.18,7.3,9.24,11.41,-,-,-,-,-,-,Upgrade
39,Net Cash (Debt),356.78,379.56,415.12,448.64,440.2,452.78,468.13,515.77,487.12,506.41,538.17,591.84,239.09,229.43,304.15,304.15,143.25,143.25,260.9,260.9,Upgrade
40,Net Cash Growth,-18.95%,-16.17%,-11.32%,-13.02%,-9.63%,-10.59%,-13.01%,-12.85%,103.74%,120.72%,76.94%,94.59%,66.91%,60.16%,16.58%,16.58%,295.38%,295.38%,114.08%,114.08%,Upgrade
41,Net Cash Per Share,4.90,5.17,5.89,6.45,6.14,5.93,6.66,8.11,6.37,7.10,7.62,8.94,4.66,4.55,5.52,5.48,8.07,8.07,16.21,16.21,Upgrade
42,Filing Date Shares Outstanding,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,54.18,55.15,55.46,52.52,52.52,17.51,17.51,Upgrade
43,Total Common Shares Outstanding,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,72.24,54.18,54.18,55.15,55.46,52.52,52.52,52.52,52.52,Upgrade
44,Working Capital,419.69,446.38,480.92,497.06,494.49,511.48,531.36,547.53,533.61,544.25,595.68,623.24,279.92,291.28,-,299.78,223.53,223.53,234.05,234.05,Upgrade
45,Book Value Per Share,7.17,7.47,7.87,8.08,8.70,8.83,8.89,9.04,8.96,8.99,9.33,9.50,6.28,6.36,6.27,6.27,13.56,13.56,14.17,14.17,Upgrade
46,Tangible Book Value,494.9,517.37,545.59,559.87,577.87,588.9,597.92,607.75,609.01,618.08,644.82,656.21,310.83,314.93,317.41,317.41,233.74,233.74,244.8,244.8,Upgrade
