,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Cash & Equivalents,4112,3394,3848,3928,3802,4962,4718,5878,4554,3940,5035,5437,4422,3846,3881,5429,3615,2983,3436,4930,Upgrade
1,Short-Term Investments,-,702.04,-,482.74,-,485.7,-,263.64,-,-,-,-,-,-,-,-,-,1036,-,986.2,Upgrade
2,Trading Asset Securities,97.35,137.4,211.45,199.42,280.99,159.49,20.16,78.97,141,104.4,101.27,90.16,327.83,207.07,170.17,78.46,413.21,1417,1682,1816,Upgrade
3,Cash & Short-Term Investments,4210,4233,4059,4610,4083,5607,4738,6221,4695,4044,5136,5527,4750,4053,4051,5507,4029,5437,5118,7733,Upgrade
4,Cash Growth,3.11%,-24.51%,-14.33%,-25.89%,-13.04%,38.64%,-7.75%,12.55%,-1.15%,-0.22%,26.78%,0.36%,17.89%,-25.44%,-20.84%,-28.78%,-39.31%,13.79%,4.49%,125.43%,Upgrade
5,Accounts Receivable,514.34,825.68,461.43,789.1,526.61,878.9,585.7,787.16,625.01,699.36,568.85,570.66,521.36,669.57,482.53,441.06,556.6,992.53,371.44,577.96,Upgrade
6,Other Receivables,158.73,272.36,168.21,232.45,190.31,322.34,103.06,291.34,287.92,264.45,274.04,387.53,327.44,345.62,420.57,404.25,652.74,463.8,491.27,412.12,Upgrade
7,Receivables,1013,1476,828.39,1698,964.42,1478,1085,1587,962.95,993.21,842.88,1046,848.8,1240,903.1,1419,1209,1691,1507,1686,Upgrade
8,Inventory,673.49,961.8,768.14,217.8,700.52,561.78,452.18,268.1,916.38,1029,874.87,674.64,610.34,1100,1259,709.54,1148,1409,960.87,883.8,Upgrade
9,Other Current Assets,3253,2717,3797,1955,2972,2213,2679,1856,2168,2916,2392,1649,2153,1928,2120,1719,3000,1967,3295,1151,Upgrade
10,Total Current Assets,9149,9388,9453,8480,8720,9860,8954,9932,8742,8983,9246,8897,8361,8322,8333,9355,9386,10504,10880,11454,Upgrade
11,"Property, Plant & Equipment",1229,1250,1284,1335,1356,1766,1814,1863,2283,2302,2333,2350,2198,2252,2330,2330,2406,2425,2485,2475,Upgrade
12,Long-Term Investments,6951,6656,6670,6117,6463,6324,6823,5952,6705,6688,6519,6451,6166,5933,5985,5316,5642,5686,5316,4669,Upgrade
13,Goodwill,346.3,346.3,346.3,346.3,346.78,346.78,346.78,346.78,346.78,346.78,346.78,346.78,346.78,346.78,346.78,346.78,346.78,346.78,346.78,346.78,Upgrade
14,Other Intangible Assets,31947,32127,32265,32470,32514,32224,32451,32665,32705,32891,33037,33193,23256,23340,23329,23447,23609,23781,23852,12965,Upgrade
15,Long-Term Accounts Receivable,-,538.66,-,316.41,-,645.39,-,594.33,-,211.6,-,179.45,-,159.89,-,113.49,-,49.02,-,14.21,Upgrade
16,Long-Term Deferred Tax Assets,137.96,125.77,121.12,121.23,133.1,129.34,138.6,154.59,135.14,135.53,136.78,148.39,126.67,126.33,136.41,132.08,150.95,135.93,130.9,85.42,Upgrade
17,Long-Term Deferred Charges,115.91,125.11,139.69,151.8,167.44,181.53,194.44,209.08,196.08,211.9,214.51,236.92,224.8,235.86,251.2,264.23,121.97,126.11,128.77,133.34,Upgrade
18,Other Long-Term Assets,1299,724.2,1086,747.08,1150,409.14,1002,407.53,654.96,423.05,646.61,410.73,646.89,416.34,536.34,388.41,454.97,443.28,457.68,448.8,Upgrade
19,Total Assets,58508,58588,58607,56819,57739,58676,58406,57907,57767,57826,57739,57029,46164,45787,45722,45556,45832,47039,46809,35548,Upgrade
20,Accounts Payable,453,359.09,316.7,422.2,352.7,303.16,456.65,560.56,627.28,828.58,763.32,966.64,828.9,532.63,441.55,727.82,1134,2756,2672,3647,Upgrade
21,Accrued Expenses,166.76,198.26,169,221.26,134.47,176.05,149.58,211.29,419.11,437.06,389.37,552.35,365.16,355.28,265.37,430.59,285.1,262.15,205.31,301.67,Upgrade
22,Short-Term Debt,4141,5528,4342,3831,3335,5755,3919,4736,4383,5812,3633,5499,2308,4250,2896,6120,4049,6631,3214,3199,Upgrade
23,Current Portion of Long-Term Debt,1297,1294,1533,1863,1803,1784,1289,1013,969.28,1314,912.28,788.21,799.55,711.85,489.37,430.97,233.43,227.32,247.32,156.32,Upgrade
24,Current Portion of Leases,-,4.94,-,3.94,-,0.52,-,4.36,-,8.45,-,5.1,-,-,-,-,-,-,-,-,Upgrade
25,Current Income Taxes Payable,171.69,106.73,125.24,99.99,150.99,60.15,106.76,79.23,137.19,63.88,177.83,135.96,96.86,49.54,98.93,48.73,133.52,41.78,57.51,96.65,Upgrade
26,Current Unearned Revenue,41.88,76.93,23.99,52.72,173.22,71.42,78.84,46.66,62.51,105.22,78.53,154.06,73.94,139.88,121.5,71.81,-,188.02,-,28.9,Upgrade
27,Other Current Liabilities,16347,15345,15375,14012,15123,14071,14884,13723,13161,16704,18317,19145,12498,10644,12554,9164,11868,9129,13137,7820,Upgrade
28,Total Current Liabilities,22619,22913,21885,20507,21072,22221,20884,20374,19759,25273,24271,27246,16970,16683,16866,16994,17702,19236,19532,15250,Upgrade
29,Long-Term Debt,21232,21195,22002,21827,22305,22259,23231,23441,23871,19504,20271,16758,16904,16913,16574,16531,16770,16708,16309,9242,Upgrade
30,Long-Term Leases,5.71,4.78,4.49,4.3,6.25,7.21,7.85,2.14,1.93,3.63,3.47,4.97,8.76,9.96,12.42,-,-,-,-,-,Upgrade
31,Long-Term Unearned Revenue,131.77,134.26,137.26,140.53,142.84,146.38,151.7,154.51,163.42,160.23,154.54,156.59,162.74,164.79,167.04,169.35,133.77,136.13,136.79,137.82,Upgrade
32,Long-Term Deferred Tax Liabilities,107.47,107.84,108.31,108.75,141.83,142.57,143.72,145.66,145.26,146.01,146.03,146.68,160.84,161,160.88,161.23,148.37,153.57,47.61,48.02,Upgrade
33,Other Long-Term Liabilities,13.88,14.27,17.08,25.36,32.8,32.64,31.53,32.83,36.16,151.44,130,119.8,6.17,10.91,16.97,9.67,19.23,17.11,22.57,19.07,Upgrade
34,Total Liabilities,44110,44369,44154,42613,43701,44809,44449,44150,43976,45238,44977,44432,34213,33943,33798,33866,34773,36250,36048,24697,Upgrade
35,Common Stock,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,1518,Upgrade
36,Additional Paid-In Capital,84.14,84.14,84.14,84.14,47.85,47.73,47.73,47.73,49.33,49.33,49.33,49.33,445.66,445.66,445.66,445.66,447.91,447.91,447.91,447.91,Upgrade
37,Retained Earnings,9287,9139,9349,9159,9036,8897,9012,8828,8847,8638,8815,8660,8639,8516,8593,8310,8236,7943,7943,8041,Upgrade
38,Comprehensive Income & Other,1590,1574,1579,1577,1560,1551,1555,1549,1583,583.56,582.92,594.3,577.29,589.19,576.93,593.75,82.07,75.15,87.83,93.53,Upgrade
39,Total Common Equity,12479,12315,12530,12338,12162,12013,12133,11942,11997,10789,10965,10821,11180,11069,11133,10867,10284,9984,9997,10101,Upgrade
40,Minority Interest,1918,1904,1924,1868,1876,1853,1824,1814,1794,1798,1798,1776,771.35,775.36,790.76,823.76,774.41,804.61,763.75,750.57,Upgrade
41,Shareholders' Equity,14398,14219,14454,14206,14038,13866,13957,13757,13791,12587,12762,12597,11951,11844,11924,11691,11058,10789,10761,10851,Upgrade
42,Total Liabilities & Equity,58508,58588,58607,56819,57739,58676,58406,57907,57767,57826,57739,57029,46164,45787,45722,45556,45832,47039,46809,35548,Upgrade
43,Total Debt,26676,28027,27881,27530,27449,29806,28447,29196,29225,26642,24820,23055,20021,21885,19972,23082,21052,23566,19770,12598,Upgrade
