,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,4175,5311,5334,3162,3053,3239,2885,2776,2767,2862,2285,2571,2912,2531,2190,2303,2113,2422,2626,3162,2462,Upgrade
1,Market Cap Growth,63.96%,63.96%,84.88%,13.91%,10.34%,13.17%,26.24%,7.95%,-4.99%,13.11%,4.36%,11.64%,37.85%,4.50%,-16.61%,-27.16%,-14.21%,-3.27%,0.35%,12.80%,-19.10%,Upgrade
2,Enterprise Value,5950,7047,6940,4507,4010,3796,2862,2871,2862,3091,2737,3066,3127,3001,2681,2605,1934,1825,1941,2392,1866,Upgrade
3,Last Close Price,9.19,11.69,11.74,6.96,6.70,7.11,6.33,6.10,6.07,6.27,5.01,5.64,6.37,5.54,4.79,5.04,4.62,5.30,5.75,6.92,5.37,Upgrade
4,PE Ratio,78.55,-,95.54,66.86,129.75,-,224.95,-,164.94,-,-3462.94,-,323.80,-,201.68,-,-260.47,-,289.85,-,101.34,Upgrade
5,PS Ratio,10.22,12.99,14.55,9.74,11.10,12.33,11.37,10.66,10.56,11.21,8.70,9.96,10.58,9.70,8.92,10.08,10.59,13.17,10.95,11.55,6.89,Upgrade
6,PB Ratio,1.93,1.88,1.88,1.12,1.09,1.17,1.05,1.01,1.01,1.05,0.83,0.94,1.06,0.93,0.79,0.85,0.78,0.90,0.97,1.18,0.90,Upgrade
7,P/TBV Ratio,2.46,2.46,2.49,1.49,1.45,-,1.38,1.33,1.34,1.39,1.10,1.24,1.40,1.23,1.05,1.12,1.03,1.19,1.27,1.54,1.19,Upgrade
8,P/FCF Ratio,-,-7.98,-,-,-,-,-,-,4.08,68.54,-203.82,-7.28,-,-4.10,-,-,-,-,-,-,4.65,Upgrade
9,P/OCF Ratio,-,-8.00,-,-,-,-,-,-,4.05,61.43,1380.49,-7.56,-,-4.20,-,-,-,-,-,-,4.64,Upgrade
10,EV/Sales Ratio,14.56,17.24,18.93,13.88,14.58,14.45,11.28,11.02,10.92,12.11,10.42,11.87,11.37,11.50,10.92,11.41,9.70,9.93,8.09,8.73,5.22,Upgrade
11,EV/EBITDA Ratio,44.72,-,54.60,43.02,61.17,-,69.02,50.54,62.89,-,35.59,-,45.73,43.18,36.82,54.45,45.20,74.26,-,29.78,22.24,Upgrade
12,EV/EBIT Ratio,54.03,-,63.23,51.65,83.91,-,121.30,-,98.30,-,43.77,-,57.76,54.19,46.08,78.75,66.92,172.96,-,36.39,27.30,Upgrade
13,EV/FCF Ratio,-8.94,-10.59,-,-,-,-,-,-,4.21,74.01,-244.13,-8.68,-,-4.86,-,-,-,-,-,-,3.53,Upgrade
14,Debt / Equity Ratio,0.70,0.70,0.68,0.56,0.55,0.36,0.24,0.16,0.26,0.26,0.29,0.31,0.29,0.23,0.25,0.20,0.15,0.05,-,-,-,Upgrade
15,Debt / EBITDA Ratio,14.80,158.91,9.91,9.58,9.37,209.37,6.30,63.20,4.35,-,4.80,-,5.86,10.55,12.04,16.21,2.83,2.07,-,-,-,Upgrade
16,Debt / FCF Ratio,-,-2.96,-,-,-,-,-,-,1.04,16.83,-71.73,-2.41,-,-1.00,-,-,-,-,-,-,-,Upgrade
17,Asset Turnover,0.09,0.09,0.09,0.09,0.07,0.07,-,-,0.06,0.08,0.05,0.08,0.07,0.08,0.08,0.08,0.07,0.07,0.05,0.06,Upgrade,
18,Inventory Turnover,2.93,4.17,2.27,2.64,2.39,1.52,1.16,-,-,73.63,-,131.03,43.89,74.46,-,126.54,41.33,128.57,-,45.90,13.16,Upgrade
