,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+16 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+16 Quarters
0,Cash & Equivalents,332.44,693.03,411.37,667.59,609.62,733.95,461.21,731.24,451.12,387.44,572.17,442.56,409.46,519.37,413.98,544.3,394.68,508.46,382.22,1006,Upgrade
1,Trading Asset Securities,-,-,-,-,-,-,128,-,157,185,100,100,200,170,170,200,220,225,235,-,Upgrade
2,Cash & Short-Term Investments,332.44,693.03,411.37,667.59,609.62,733.95,589.21,731.24,608.12,572.44,672.17,542.56,609.46,689.37,583.98,744.3,614.68,733.46,617.22,1006,Upgrade
3,Cash Growth,-45.47%,-5.58%,-30.18%,-8.71%,0.25%,28.21%,-12.34%,34.78%,-0.22%,-16.96%,15.10%,-27.10%,-0.85%,-6.01%,-5.39%,-26.02%,49.93%,144.14%,49.33%,199.79%,Upgrade
4,Accounts Receivable,2842,2666,2709,2593,2259,1926,1825,1804,1642,1403,1168,1247,887.11,899.13,863.71,950.61,862.47,801.78,896,866.57,Upgrade
5,Other Receivables,25.21,18.1,23.44,23.99,19.82,18.98,9.1,11.72,18.52,16.03,20.17,10.61,18.51,17.99,26.24,10.35,33.56,45.47,60.63,89.64,Upgrade
6,Receivables,2867,2684,2733,2617,2278,1945,1835,1815,1661,1419,1188,1258,905.62,917.13,889.94,960.96,896.03,847.25,956.63,956.22,Upgrade
7,Inventory,861.31,751.53,755.51,743.6,752.98,731.03,635.35,593.24,528.96,463.45,436.57,462.85,431.3,477.33,461.89,398.85,449.04,414.01,374.38,391.46,Upgrade
8,Other Current Assets,113.87,86.93,95.68,77.41,77.22,57.89,53.36,40.21,148.47,130.12,179.1,171.5,192.19,237.39,282.54,213.29,111.18,146.57,189.33,152.81,Upgrade
