,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,10668,10087,10157,10211,9544,10286,10871,11754,10505,10732,10385,11617,10242,8750,8056,7807,8239,7983,5881,7123,Upgrade
1,Other Revenue,-218.83,218.83,-,488.71,-238.71,238.71,-,574.48,-230.25,230.25,-,345.58,-146.01,146.01,-,396.96,-164.84,164.84,-,234.4,Upgrade
2,Revenue,10449,10306,10157,10699,9305,10524,10871,12329,10275,10963,10385,11963,10096,8896,8056,8204,8075,8148,5881,7358,Upgrade
3,Revenue Growth (YoY),12.30%,-2.08%,-6.56%,-13.22%,-9.44%,-4.00%,4.68%,3.06%,1.78%,23.23%,28.91%,45.81%,25.03%,9.19%,37.00%,11.51%,14.45%,9.47%,-12.62%,8.58%,Upgrade
4,Cost of Revenue,5407,5405,5078,5937,5060,5425,5295,6344,5305,5745,5862,6658,5363,4389,3884,4043,3540,3576,2639,3019,Upgrade
5,Gross Profit,5042,4901,5080,4762,4245,5099,5576,5985,4970,5217,4523,5305,4733,4507,4172,4161,4535,4571,3242,4338,Upgrade
6,"Selling, General & Admin",3406,3088,3243,3692,3279,3610,3506,3875,3270,2995,2860,3518,3133,2923,2753,2840,3065,2952,2268,3231,Upgrade
7,Research & Development,786.3,1032,829.57,1191,1021,1165,968.87,1439,1036,1017,809.68,1424,851.9,921.05,640.84,917.79,673.28,711.79,492.63,751.37,Upgrade
8,Other Operating Expenses,-104.36,68.07,11.23,60.84,-35.86,-74.47,4.51,-5.79,-88.57,3.12,3.08,-52.17,12.87,-29.29,10.73,-25.29,-20.07,-35.39,-27.49,91.4,Upgrade
9,Operating Expenses,4106,4209,4100,4972,4290,4744,4492,5336,4231,4029,3679,4942,4003,3830,3405,3757,3733,3661,2740,4132,Upgrade
10,Operating Income,936.25,691.97,979.84,-209.8,-44.6,354.94,1084,649.47,738.93,1188,843.55,362.49,729.85,677.66,766.81,403.42,802.1,910.8,501.71,206.73,Upgrade
11,Interest Expense,-358.33,-361.45,-348.09,-377.16,-344.29,-318.37,-285.01,-265.08,-259.82,-231.74,-207.17,-190.41,-211.4,-215.68,-205.04,-243.69,-209.38,-205.19,-222.69,-260.41,Upgrade
12,Interest & Investment Income,527.74,815.5,435.23,1418,803.16,788.85,856.03,1409,965.87,724.3,1562,2834,736.24,755.61,531.79,662.29,549.15,573.56,698.59,2082,Upgrade
13,Currency Exchange Gain (Loss),51.72,-51.72,-,13.03,97.84,-97.84,-,62.36,-72.84,72.84,-,154.63,-41.94,41.94,-,-24.79,-69.55,69.55,-,40.76,Upgrade
14,Other Non Operating Income (Expenses),-48.63,14.03,-31.8,16.29,-73.97,16.58,-66.37,36.5,120.53,-225.85,37.04,-62.21,70.74,-43.86,4.26,-53.21,20.02,-66.14,18.18,-105.55,Upgrade
15,EBT Excluding Unusual Items,1109,1108,1035,859.97,438.13,744.15,1588,1892,1493,1528,2235,3098,1283,1216,1098,744.01,1092,1283,995.79,1964,Upgrade
16,Impairment of Goodwill,-,-,-,-,-,-,-,-180,-,-,-,-150,-,-,-,-,-,-,-,-75,Upgrade
17,Gain (Loss) on Sale of Investments,176.15,-262.26,-20.14,-1295,480.25,473.7,-147.61,-567.59,-521.45,-51.46,-1358,-1433,330.41,938.68,53.7,491.38,-19.97,249.31,-225.92,-520.51,Upgrade
