,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,117,113,107,144,147,203,230,235,174,150,129,Upgrade
1,Market Cap Growth,-21.30%,-21.30%,-27.27%,-28.95%,-36.05%,-13.64%,32.31%,57.14%,34.02%,-6.67%,-14.91%,Upgrade
2,Enterprise Value,32,17,2,57,45,100,142,139,125,108,112,Upgrade
3,Last Close Price,0.44,0.41,0.32,0.41,0.38,0.48,0.49,0.49,0.33,0.27,0.23,Upgrade
4,PE Ratio,-,-,-,-,-,4.89,3.63,2.83,2.59,11.14,-,Upgrade
5,PS Ratio,0.65,0.63,0.57,0.65,0.54,0.55,0.55,0.59,0.51,1.05,-,Upgrade
6,PB Ratio,0.44,0.43,0.36,0.48,0.42,0.54,0.58,0.65,0.50,0.51,0.45,Upgrade
7,P/TBV Ratio,0.43,0.43,0.36,0.48,0.42,0.55,0.58,0.65,0.50,0.51,0.45,Upgrade
8,P/FCF Ratio,104.14,-,3.56,3.38,3.04,5.86,7.32,4.10,3.63,12.04,-,Upgrade
9,P/OCF Ratio,18.53,-,3.09,3.26,2.96,5.19,6.49,3.97,3.45,11.15,-,Upgrade
10,EV/Sales Ratio,0.18,0.10,0.01,0.26,0.17,0.27,0.34,0.35,0.36,0.76,-,Upgrade
11,EV/EBITDA Ratio,5.64,11.50,-0.27,-,2.04,2.34,2.25,2.14,2.26,4.92,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,3.62,3.05,2.65,2.47,2.68,6.13,-,Upgrade
13,EV/FCF Ratio,28.21,-,0.05,1.33,0.94,2.89,4.52,2.42,2.61,8.69,-,Upgrade
14,Debt / Equity Ratio,0.03,0.03,0.02,0.03,0.02,0.04,0.05,0.05,0.04,0.05,0.05,Upgrade
15,Debt / FCF Ratio,6.44,-,0.25,0.19,0.11,0.45,0.60,0.33,0.26,1.07,-,Upgrade
16,Return on Capital Employed (ROCE),-,-,-,-,3.31%,8.24%,12.70%,14.62%,12.41%,5.55%,-,Upgrade
17,Earnings Yield,-10.86%,-11.25%,-24.44%,-22.40%,-0.34%,20.45%,27.57%,35.30%,38.55%,8.98%,-,Upgrade
18,FCF Yield,0.96%,0.99%,28.09%,29.61%,32.89%,17.08%,13.66%,24.41%,27.52%,8.31%,-,Upgrade
19,Dividend Yield,22.73%,24.65%,30.95%,19.28%,21.00%,20.75%,24.26%,23.68%,30.44%,9.23%,-,Upgrade
20,Total Shareholder Return,22.73%,24.65%,30.95%,19.28%,21.00%,20.75%,24.26%,23.68%,30.44%,9.23%,-,Upgrade
