,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,3945,3363,2804,3410,3679,3948,4923,4614,3778,3778,3540,3391,4255,3218,2949,2964,3441,2896,2808,2473,2857,Upgrade
1,Market Cap Growth,-14.84%,-14.84%,-43.05%,-26.10%,-2.62%,4.50%,39.07%,36.04%,-11.20%,17.40%,20.04%,14.41%,23.65%,11.11%,5.02%,19.86%,20.45%,-6.09%,-13.34%,-35.76%,-9.33%,Upgrade
2,Enterprise Value,2954,2211,1406,1964,2546,2984,3927,3851,3016,3364,2961,2956,3820,2748,2357,2255,2732,2257,2234,1879,2263,Upgrade
3,Last Close Price,12.93,11.02,9.07,10.73,11.56,12.41,15.47,14.28,11.70,11.70,10.96,10.37,13.01,9.84,9.02,8.96,10.40,8.76,8.37,7.32,8.45,Upgrade
4,PE Ratio,14.70,12.46,9.33,11.04,11.03,12.50,14.97,13.81,12.36,13.68,15.23,18.54,25.21,22.86,23.25,24.83,32.33,21.58,22.86,21.36,22.07,Upgrade
5,Forward PE,13.19,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,17.34,Upgrade
6,PS Ratio,1.95,1.66,1.29,1.59,1.65,1.82,2.28,2.19,1.87,1.89,1.90,1.90,2.58,2.27,2.33,2.45,3.12,2.56,2.54,2.36,2.43,Upgrade
7,PB Ratio,1.56,1.34,1.13,1.35,1.49,1.66,2.15,2.02,1.71,1.79,1.74,1.70,2.18,1.69,1.59,1.61,1.90,1.61,1.59,1.40,1.64,Upgrade
8,P/TBV Ratio,1.41,1.41,1.18,1.42,1.56,1.75,2.27,2.14,1.81,1.90,1.86,1.81,2.33,1.80,1.70,1.73,2.05,1.73,1.72,1.51,1.77,Upgrade
9,P/FCF Ratio,-,-,-,-,6.96,6.61,6.62,9.93,8.43,13.52,-,1412.37,-25.05,-,-,-,31.67,13.69,12.13,-,17.85,Upgrade
10,P/OCF Ratio,36.13,-,-,-,6.44,5.83,5.99,8.52,7.17,11.24,-,62.33,-41.60,-,-,-,14.38,7.46,6.46,-,7.74,Upgrade
11,EV/Sales Ratio,1.46,1.09,0.65,0.92,1.14,1.38,1.82,1.83,1.49,1.68,1.59,1.65,2.32,1.94,1.86,1.86,2.48,2.00,2.02,1.79,1.93,Upgrade
12,EV/EBITDA Ratio,8.60,6.35,3.56,4.94,6.02,6.95,9.27,9.31,7.91,10.39,10.87,12.12,17.14,14.97,14.00,14.41,19.60,13.00,13.88,12.22,13.53,Upgrade
13,EV/EBIT Ratio,10.51,7.73,4.21,5.80,6.97,8.01,10.70,10.74,9.23,12.47,13.38,15.33,21.87,19.87,19.02,19.46,27.40,16.75,17.96,15.94,16.93,Upgrade
14,EV/FCF Ratio,-25.61,-,-,-,4.82,4.99,5.28,8.29,6.73,12.04,-,1231.13,-22.49,-,-,-,25.14,10.66,9.65,-,14.14,Upgrade
15,Debt / Equity Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.04,0.10,0.13,0.13,0.16,0.05,0.06,0.06,0.06,0.07,0.07,0.11,Upgrade
16,Debt / EBITDA Ratio,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.44,0.21,0.55,0.95,1.14,1.26,0.40,0.62,1.75,0.53,0.60,1.09,1.03,Upgrade
17,Debt / FCF Ratio,-,-,-,-,0.00,0.00,0.00,0.00,0.44,0.34,-,104.20,-1.44,-,-,-,0.92,0.48,0.52,-,1.25,Upgrade
18,Asset Turnover,0.54,0.68,0.52,0.70,0.69,0.67,0.68,0.68,0.77,0.66,0.64,0.72,0.65,0.64,0.51,0.44,0.46,0.58,0.34,0.49,Upgrade,
19,Inventory Turnover,1.54,1.42,1.86,1.46,1.86,1.52,1.46,1.58,1.52,1.58,1.45,1.56,1.84,1.72,1.81,1.65,1.58,1.42,1.75,1.03,1.39,Upgrade
20,Quick Ratio,1.63,1.63,1.81,1.81,1.73,1.30,1.08,1.42,1.28,1.09,0.81,1.24,1.16,1.11,1.01,1.22,1.43,1.53,1.39,1.24,1.37,Upgrade
21,Current Ratio,3.19,3.19,3.28,2.99,2.78,2.49,2.36,2.84,2.35,2.43,2.34,2.67,2.56,2.52,2.51,2.50,2.42,2.64,2.51,2.53,2.35,Upgrade
22,Return on Equity (ROE),8.25%,12.94%,8.29%,14.06%,14.11%,15.69%,13.64%,12.51%,18.41%,18.84%,9.75%,7.87%,10.96%,9.81%,7.41%,2.21%,8.45%,8.59%,4.76%,8.71%,Upgrade,
23,Return on Assets (ROA),4.50%,6.17%,4.23%,6.65%,8.00%,6.71%,6.71%,7.81%,8.46%,6.65%,4.61%,3.58%,4.90%,4.82%,3.43%,0.38%,3.92%,4.24%,1.86%,3.98%,Upgrade,
24,Return on Capital (ROIC),5.76%,8.10%,5.75%,9.25%,11.36%,9.32%,9.00%,10.55%,11.32%,8.59%,5.90%,4.54%,6.21%,6.19%,4.42%,0.49%,4.95%,5.36%,2.35%,5.02%,Upgrade,
25,Return on Capital Employed (ROCE),11.02%,11.21%,13.25%,13.23%,14.53%,15.42%,15.81%,15.48%,14.58%,12.58%,10.73%,9.05%,8.38%,6.79%,6.57%,6.19%,5.42%,7.36%,6.96%,6.59%,7.56%,Upgrade
26,Earnings Yield,6.84%,8.02%,10.71%,9.06%,9.07%,8.00%,6.68%,7.24%,8.09%,7.31%,6.56%,5.40%,3.97%,4.37%,4.30%,4.03%,3.09%,4.63%,4.37%,4.68%,4.53%,Upgrade
27,FCF Yield,-2.92%,-3.43%,5.92%,12.94%,14.36%,15.13%,15.10%,10.07%,11.86%,7.40%,-1.51%,0.07%,-3.99%,-7.66%,-3.02%,3.18%,3.16%,7.31%,8.24%,5.63%,5.60%,Upgrade
28,Dividend Yield,1.99%,-,-,-,2.25%,-,-,-,1.88%,-,-,-,1.05%,-,-,-,1.01%,-,-,-,1.50%,Upgrade
29,Payout Ratio,29.44%,11.20%,90.88%,-,0.00%,0.20%,75.84%,1.43%,1.87%,1.73%,46.28%,4.36%,5.78%,3.44%,75.85%,-,10.44%,107.00%,2.54%,4.17%,4.94%,Upgrade
30,Buyback Yield / Dilution,0.91%,3.68%,-1.36%,0.39%,0.86%,-3.06%,3.66%,-1.84%,-4.82%,5.57%,-6.27%,2.39%,8.71%,-4.07%,5.91%,-3.12%,-4.48%,-4.20%,-5.21%,6.71%,8.29%,Upgrade
31,Total Shareholder Return,2.90%,3.68%,-1.36%,0.39%,3.11%,-3.06%,3.66%,-1.84%,-2.94%,5.57%,-6.27%,2.39%,9.76%,-4.07%,5.91%,-3.12%,-3.47%,-4.20%,-5.21%,6.71%,9.79%,Upgrade
