,Fiscal Quarter,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Cash & Equivalents,-,83033,73309,95484,62548.0,72248,64798,143041,59330,65793,47286,143110,82298,63245,54059,114223,62106,81135,47547,61505,Upgrade
1,Investment Securities,-,1039848,512774,955476,460708.0,940534,517359,790428,393978,803642,480816,780543,447157,784354,485095,808015,400069,684658,589081,686907,Upgrade
2,Trading Asset Securities,-,527020,549659,528777,423764.0,369050,396434,419179,379217,345961,322733,252070,268940,262102,258604,263271,247204,245186,269471,292394,Upgrade
3,Total Investments,-,1566869,1062433,1484253,884471.0,1309584,913793,1209608,773195,1149602,803549,1032613,716097,1046455,743699,1071286,647274,929843,858552,979301,Upgrade
4,Gross Loans,-,2219021,2161687,2010402,1985430.0,1963509,1926587,1851602,1747498,1722255,1674827,1601674,1470501,1481914,1401506,1331735,1264018,1195542,1200617,1174371,Upgrade
5,Allowance for Loan Losses,-,-63937,-64476,-63275,-65324.0,-59652,-62970,-56857,-58182,-54856,-54580,-49732,-49721,-45397,-46821,-43556,-43292,-,-40706,-36104,Upgrade
6,Other Adjustments to Gross Loans,-,-,-,-,-3401.0,-,-2861,-,-2911,-,-3052,-,-3585,-,-4593,-,-6078,-,-5741,-,Upgrade
7,Net Loans,-,2155084,2097211,1947127,1916705.0,1903857,1860756,1794744,1686404,1667399,1617195,1551942,1417195,1436517,1350092,1288178,1214648,1195542,1154170,1138266,Upgrade
8,"Property, Plant & Equipment",-,8410,10246,8685,10268.0,7818,9419,7707,8494,7132,8592,7195,8710,6103,7109,5672,5227,5185,5231,5320,Upgrade
9,Other Intangible Assets,-,515.22,516.89,525.18,534.48,541.03,548.89,567.93,580.55,569.74,568.27,576.22,589.55,585.84,592.86,583.85,599.21,611.99,619.07,625.74,Upgrade
10,Accrued Interest Receivable,-,8091,12099,6998,10268.0,7318,9702,6584,9043,6577,8228,5709,7321,6073,7268,4956,6668,-,5793,-,Upgrade
11,Other Receivables,-,-,6440,-,7256.0,-,2567,-,11183,-,595.9,-,4569,-,12896,-,14961,37657,6353,-,Upgrade
12,Restricted Cash,-,-,137157,-,129495.0,-,132220,-,121230,-,123671,-,115406,-,141157,-,128610,-,133447,-,Upgrade
13,Other Current Assets,-,-,11886,-,11913.0,-,8536,-,5930,-,5719,-,4396,-,3848,-,5660,-,3250,-,Upgrade
14,Long-Term Deferred Tax Assets,-,12819,13239,13634,14764.0,15645,16367,17490,17643,16417,15632,15638,15165,15109,14959,15028,14156,11230,10223,9346,Upgrade
15,Other Real Estate Owned & Foreclosed,-,-,314.59,-,314.59,-,477.76,-,478.48,-,7.02,-,6.3,-,6.3,-,6.3,-,6.3,-,Upgrade
16,Other Long-Term Assets,-,22036,345579,113124,354376.0,19335,274992,9484,286353,9278,239205,8092,246745,8524,217318,4855,237682,4445,-,2973,Upgrade
17,Total Assets,-,3856856,3770834,3669830,3403362.0,3336346,3294583,3189227,2980295,2922769,2870587,2764874,2618874,2582611,2553295,2504782,2337893,2265649,2225458,2197337,Upgrade
18,Accrued Expenses,-,13131,12697,12981,5900.0,10830,5214,9413,5248,9361,4505,7838,4895,7968,5355,6789,5208,6246,5717,5412,Upgrade
19,Interest Bearing Deposits,-,2392689,1828048,2369336,1647338.0,2175305,1608883,2058741,1357565,1834326,1314677,1784843,1150888,1673285,1119392,1571377,983125,1462817,1025893,1456929,Upgrade
20,Non-Interest Bearing Deposits,-,-,583418,-,519339.0,-,516403,-,462630,-,520419,-,476734,-,500982,-,447580,-,431741,-,Upgrade
21,Total Deposits,-,2392689,2411466,2369336,2166677.0,2175305,2125286,2058741,1820195,1834326,1835096,1784843,1627621,1673285,1620374,1571377,1430706,1462817,1457635,1456929,Upgrade
22,Short-Term Borrowings,-,311671,309782,300441,319092.0,292199,252378,245673,281757,186475,193505,188834,224428,192841,203011,206950,198167,164266,145918,139906,Upgrade
23,Current Portion of Long-Term Debt,-,166740,491020,151594,429634.0,142562,494702,139661,489720,131284,502995,120360,449401,95901,425071,75969,414190,45786,351763,41791,Upgrade
24,Current Portion of Leases,-,-,421.92,-,406.56,-,430.22,-,400.6,-,406.87,-,397.33,-,394.8,-,-,-,-,-,Upgrade
