,Fiscal Quarter,H1 2025,H2 2024,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,+2 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Mar '24 Mar 31, 2024","Sep '23 Sep 30, 2023","Mar '23 Mar 31, 2023","Sep '22 Sep 30, 2022","Mar '22 Mar 31, 2022","Sep '21 Sep 30, 2021","Mar '21 Mar 31, 2021","Sep '20 Sep 30, 2020","Mar '20 Mar 31, 2020",+2 Quarters
0,Rental Revenue,12.26,8.24,11.82,7.15,12.09,6.83,12.08,9.79,11.05,8.94,Upgrade
1,Gain (Loss) on Sale of Investments (Rev),-,-15.09,-,-6.78,-,-23.12,-,-6.09,-,-19.9,Upgrade
2,Other Revenue,-,0.01,0.01,0.01,0.01,0.01,0.01,0.11,-,-0.07,Upgrade
3,Total Revenue,14.38,-4.69,13.28,1.21,12.22,-16.28,12.1,3.81,11.05,-11.03,Upgrade
4,Revenue Growth (YoY,8.29%,-,8.68%,-,1.00%,-,9.43%,-,-29.61%,-,Upgrade
5,"Selling, General & Administrative",4.07,3.65,3.56,3.29,3.11,3.73,3.13,3.39,3.05,3.55,Upgrade
6,Total Operating Expenses,4.07,3.65,3.56,3.29,3.11,3.73,3.13,3.39,3.05,3.55,Upgrade
7,Operating Income,10.31,-8.34,9.72,-2.08,9.11,-20.01,8.96,0.42,8,-14.58,Upgrade
8,Interest Expense,-0.2,-0.34,-0.34,-0.32,-0.2,-0.15,-0.15,-0.17,-0.26,-0.33,Upgrade
9,Other Non-Operating Income,-,-,-,-,-,-,-,0.32,-,0.12,Upgrade
10,EBT Excluding Unusual Items,10.11,-8.67,9.39,-2.39,8.9,-20.17,8.81,0.57,7.74,-14.79,Upgrade
11,Gain (Loss) on Sale of Investments,15.4,9.78,-9.78,17.69,-17.69,18.8,-18.8,3.63,-3.63,10.21,Upgrade
12,Asset Writedown,-35.71,-18.94,-30.09,-20.9,-20.7,6.9,19.24,17.13,-45.2,-55.36,Upgrade
13,Other Unusual Items,-,-,-,-,0.14,-,-,-0.27,17.68,-,Upgrade
14,Pretax Income,-10.2,-17.84,-30.48,-5.6,-29.35,5.53,9.25,21.06,-23.41,-59.94,Upgrade
15,Income Tax Expense,0.71,0.8,0.63,0.7,0.57,0.7,0.6,0.67,0.66,0.71,Upgrade
16,Net Income,-10.9,-18.64,-31.11,-6.31,-29.92,4.83,8.65,20.39,-24.07,-60.65,Upgrade
17,Net Income to Common,-10.9,-18.64,-31.11,-6.31,-29.92,4.83,8.65,20.39,-24.07,-60.65,Upgrade
18,Net Income Growth,-,-,-,-,-,-76.31%,-,-,-,-,Upgrade
19,Basic Shares Outstanding,40,40,40,40,40,40,40,40,40,40,Upgrade
20,Diluted Shares Outstanding,40,40,40,40,40,40,40,40,40,40,Upgrade
21,EPS (Basic),-0.27,-0.47,-0.78,-0.16,-0.75,0.12,0.22,0.51,-0.60,-1.52,Upgrade
22,EPS (Diluted),-0.27,-0.47,-0.78,-0.16,-0.75,0.12,0.22,0.51,-0.60,-1.52,Upgrade
23,EPS Growth,-,-,-,-,-,-76.31%,-,-,-,-,Upgrade
24,Dividend Per Share,0.020,0.120,0.020,0.120,0.020,0.120,0.020,0.120,0.020,0.120,Upgrade
25,Operating Margin,71.68%,-,73.22%,-171.25%,74.53%,-,74.09%,10.95%,72.40%,-,Upgrade
26,Profit Margin,-75.84%,-,-234.29%,-519.90%,-244.90%,-,71.53%,535.49%,-217.71%,-,Upgrade
27,Free Cash Flow Margin,56.95%,-,63.91%,416.65%,108.06%,-,42.90%,-950.62%,1231.91%,-,Upgrade
28,EBITDA,10.35,-8.37,9.76,-2.11,9.15,-20.05,9,0.42,8.01,-14.58,Upgrade
29,D&A For Ebitda,0.04,-0.03,0.04,-0.03,0.04,-0.03,0.04,0,0,0,Upgrade
30,EBIT,10.31,-8.34,9.72,-2.08,9.11,-20.01,8.96,0.42,8,-14.58,Upgrade
