,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+19 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+19 Quarters
0,Market Capitalization,3912,2937,2499,3272,3878,4146,4978,3719,2397,1995,2545,2482,3417,3251,2204,2124,2548,2436,1866,2202,2098,Upgrade
1,Market Cap Growth,-29.15%,-29.15%,-49.80%,-12.02%,61.76%,107.83%,95.64%,49.83%,-29.85%,-38.64%,15.45%,16.88%,34.10%,33.48%,18.09%,-3.58%,21.46%,12.80%,-18.31%,-25.36%,-7.30%,Upgrade
2,Enterprise Value,3966,2927,2544,3244,3850,4051,4831,3510,2189,1795,2335,2490,3425,3237,2195,2093,2536,2405,1828,2158,2053,Upgrade
3,Last Close Price,22.39,16.81,14.25,18.66,22.11,23.64,28.48,21.24,13.69,11.39,14.53,14.14,19.47,20.10,13.55,13.03,15.64,14.95,11.45,13.52,12.83,Upgrade
4,PE Ratio,68.05,51.50,28.77,34.63,37.80,45.62,62.89,54.38,54.05,42.71,87.97,-,105.09,80.82,37.29,-,61.40,136.29,185.50,-,69.91,Upgrade
5,Forward PE,23.65,87.22,87.22,87.22,87.22,87.22,87.22,87.22,87.22,87.22,87.22,87.22,87.22,87.22,87.22,87.22,87.22,87.22,87.22,87.22,87.22,Upgrade
6,PS Ratio,3.39,2.57,2.20,3.06,3.84,4.88,6.55,5.38,3.75,3.50,5.25,5.66,8.12,8.57,5.68,5.97,7.95,8.81,7.57,8.90,7.58,Upgrade
7,PB Ratio,3.46,2.60,2.19,2.90,3.47,3.85,4.76,3.62,2.37,2.02,2.64,2.58,3.53,4.67,3.17,3.07,3.67,3.56,2.81,3.34,3.10,Upgrade
8,P/TBV Ratio,3.28,3.28,2.75,3.67,4.41,4.78,5.96,4.55,3.00,2.58,3.38,3.32,4.53,6.53,4.45,4.33,5.15,5.13,4.12,4.91,4.49,Upgrade
9,P/FCF Ratio,-,-,-28.88,-,-,-,-,-,-,-,-,-,-182.83,-,-191.77,-,-288.06,-,-,-,-126.90,Upgrade
10,P/OCF Ratio,54.00,-,43.82,-,263.71,-,-,-,-425.55,97.98,-132.13,-,1758.56,-,-277.48,-,-507.16,-,-,-,-212.73,Upgrade
11,EV/Sales Ratio,3.47,2.56,2.24,3.04,3.82,4.76,6.35,5.08,3.42,3.15,4.82,5.68,8.13,8.53,5.66,5.89,7.91,8.70,7.41,8.72,7.42,Upgrade
12,EV/EBITDA Ratio,52.20,31.60,20.61,24.37,27.23,40.50,60.76,49.49,45.57,30.43,58.98,-,79.59,74.95,33.82,35.33,56.01,74.65,79.80,-,47.36,Upgrade
13,EV/EBIT Ratio,75.20,41.67,25.13,28.43,31.42,49.79,80.07,67.76,77.08,46.20,118.55,-,148.91,-,48.37,-,96.94,180.10,381.25,-,78.16,Upgrade
14,EV/FCF Ratio,-81.03,-,-29.40,-,-,-,-,-,-,-,-,-,-183.27,-,-191.02,-,-286.68,-,-,-,-124.20,Upgrade
15,Debt / Equity Ratio,0.20,0.20,0.18,0.18,0.17,0.18,0.15,0.12,0.11,0.10,0.11,0.10,0.09,0.10,0.11,0.11,0.09,0.08,0.04,0.06,0.07,Upgrade
16,Debt / EBITDA Ratio,2.94,4.06,3.59,4.19,0.86,1.08,1.58,1.54,1.98,1.01,1.50,-,0.90,3.83,1.30,12.73,0.67,0.49,0.70,-,1.21,Upgrade
17,Debt / FCF Ratio,-,-,-2.44,-,-,-,-,-,-,-,-,-,-4.92,-,-6.65,-,-6.79,-,-,-,-2.72,Upgrade
18,Asset Turnover,0.55,0.56,0.36,0.86,0.63,0.52,0.30,0.65,0.50,0.43,0.21,0.63,0.40,0.40,0.21,0.60,0.49,0.31,0.07,0.44,Upgrade,
19,Inventory Turnover,2.55,2.31,2.50,1.69,3.99,2.60,2.23,1.29,2.89,2.33,2.18,1.23,3.37,1.85,2.00,1.16,3.18,2.31,1.64,0.56,2.93,Upgrade
20,Quick Ratio,1.23,1.23,1.23,1.28,1.27,1.36,1.50,1.52,1.67,1.68,1.98,2.35,2.64,1.78,1.93,2.10,2.09,1.95,2.40,2.28,2.31,Upgrade
21,Current Ratio,1.72,1.72,1.69,1.71,1.63,1.88,2.04,2.06,2.14,2.24,2.56,2.97,3.14,2.41,2.49,2.65,2.57,2.54,3.15,2.90,2.85,Upgrade
22,Return on Equity (ROE),0.25%,4.40%,2.74%,13.18%,11.51%,7.77%,6.18%,9.68%,7.72%,3.87%,-3.48%,12.79%,0.60%,4.82%,-2.12%,20.02%,11.83%,2.45%,-10.17%,6.48%,Upgrade,
23,Return on Assets (ROA),1.11%,0.80%,0.90%,6.31%,5.76%,2.96%,2.46%,1.08%,3.28%,2.03%,-1.53%,3.77%,-0.07%,2.55%,-0.93%,4.75%,6.28%,1.27%,-5.09%,1.36%,Upgrade,
24,Return on Capital (ROIC),1.65%,1.20%,1.36%,9.26%,8.05%,4.09%,3.41%,1.49%,4.38%,2.54%,-1.86%,4.66%,-0.09%,3.16%,-1.14%,5.85%,7.62%,1.51%,-6.05%,1.64%,Upgrade,
25,Return on Capital Employed (ROCE),4.40%,5.86%,8.45%,9.60%,10.63%,7.38%,5.63%,4.97%,2.76%,3.87%,2.00%,-,2.31%,-,6.21%,-,3.66%,1.90%,0.70%,-,3.77%,Upgrade
26,Earnings Yield,1.46%,1.94%,3.48%,2.89%,2.65%,2.19%,1.59%,1.84%,1.85%,2.34%,1.14%,1.13%,0.95%,1.24%,2.68%,2.58%,1.63%,0.73%,0.54%,0.62%,1.43%,Upgrade
27,FCF Yield,-1.25%,-1.67%,-3.46%,-5.60%,-4.44%,-4.43%,-2.05%,-1.77%,-2.79%,-1.62%,-2.10%,-1.70%,-0.55%,-0.46%,-0.52%,-0.69%,-0.35%,-1.14%,-1.04%,-1.05%,-0.79%,Upgrade
28,Dividend Yield,0.51%,-,-,-,0.54%,-,-,-,0.37%,-,-,-,0.15%,-,-,-,0.16%,-,-,-,-,Upgrade
29,Payout Ratio,48.43%,3194.33%,13.24%,21.33%,4.95%,4.76%,48.86%,6.65%,3.72%,5.11%,66.23%,-,3.28%,79.63%,56.93%,-,1.63%,1.79%,16.56%,-,4.47%,Upgrade
30,Buyback Yield / Dilution,-4.46%,-1.83%,13.51%,-9.78%,-22.72%,43.71%,-211.91%,-5.98%,37.03%,-177.46%,58.28%,10.22%,-94.28%,41.98%,24.09%,-19.29%,25.82%,-33.10%,-15.11%,-14.92%,-17.70%,Upgrade
31,Total Shareholder Return,-3.95%,-1.83%,13.51%,-9.78%,-22.18%,43.71%,-211.91%,-5.98%,37.39%,-177.46%,58.28%,10.22%,-94.13%,41.98%,24.09%,-19.29%,25.98%,-33.10%,-15.11%,-14.92%,-17.70%,Upgrade
