,Fiscal Quarter,Current,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Dec '24 Dec 31, 2024","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020",+20 Quarters
0,Market Capitalization,62840,61806,67735,62816,58191,46982,51928,55284,66096,74813,70026,87330,75599,112171,72895,53954,34089,39731,30445,23157,26977,Upgrade
1,Market Cap Growth,31.55%,31.55%,30.44%,13.62%,-11.96%,-37.20%,-25.84%,-36.70%,-12.57%,-33.30%,-3.93%,61.86%,121.77%,182.32%,139.43%,132.99%,26.36%,19.86%,-20.18%,-52.13%,-50.54%,Upgrade
2,Enterprise Value,54251,52866,54884,50144,45427,37482,39696,43483,51308,61215,55254,71878,57707,96056,65347,45900,24743,32963,21799,14554,17642,Upgrade
3,Last Close Price,35.00,32.80,30.70,29.95,24.11,21.68,26.35,28.39,32.52,36.90,31.43,36.86,28.83,42.32,33.29,42.51,26.86,31.30,23.98,18.24,20.75,Upgrade
4,PE Ratio,12.55,15.69,17.21,16.90,16.58,13.73,15.88,18.02,21.83,25.89,26.69,33.99,29.16,45.29,27.67,18.07,11.56,13.51,10.05,9.25,9.86,Upgrade
5,Forward PE,11.12,10.90,10.10,11.00,9.80,8.51,10.98,12.53,15.14,17.67,16.59,19.87,15.07,16.38,15.26,15.87,10.64,10.31,10.00,7.44,8.71,Upgrade
6,PS Ratio,1.87,2.33,2.55,2.49,2.37,1.96,2.28,2.55,3.11,3.67,3.63,4.56,3.93,6.04,4.11,2.85,1.76,2.09,1.61,1.37,1.57,Upgrade
7,PB Ratio,1.15,1.33,1.40,1.37,1.40,1.13,1.31,1.43,1.62,1.87,1.85,2.22,1.82,2.74,1.83,1.80,1.17,1.38,1.15,0.94,1.10,Upgrade
8,P/TBV Ratio,1.49,1.49,1.57,1.54,1.50,1.21,1.41,1.51,1.69,1.97,1.94,2.33,1.91,2.88,1.91,1.91,1.24,1.47,1.21,1.00,1.17,Upgrade
