,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,829.45,768.91,1562,1600,1358,1176,1175,1149,1052,866.19,855.31,747.55,1199,1157,677.2,497.25,177.72,149.82,527.9,166.8,Upgrade
1,Trading Asset Securities,682,640.85,83.61,3.54,105.09,183.64,427.77,409.8,345.72,364.73,522.12,574.18,2.05,2.03,808.07,1000,1230,1439,973.74,876.82,Upgrade
2,Cash & Short-Term Investments,1511,1410,1645,1603,1463,1360,1603,1559,1398,1231,1377,1322,1202,1159,1485,1497,1407,1589,1502,1044,Upgrade
3,Cash Growth,3.29%,3.68%,2.66%,2.85%,4.71%,10.47%,16.35%,17.93%,16.32%,6.19%,-7.26%,-11.73%,-14.62%,-27.03%,-1.09%,43.49%,937.20%,92.68%,1052.00%,623.09%,Upgrade
4,Accounts Receivable,187.77,176.53,167.27,155.93,136.16,134.49,122.91,108.51,158.7,172.27,199.26,210.39,192.38,180.1,163.41,111.29,102.92,83.11,90.07,67.16,Upgrade
5,Other Receivables,14.37,11.9,21.62,17.97,21.51,17.2,11.77,15.75,1.58,8.64,2.86,24.35,29.37,15.67,2.19,8.68,1.81,1.16,1.63,0.45,Upgrade
6,Receivables,202.14,188.43,188.9,173.9,157.67,151.68,134.67,124.26,160.27,180.91,202.12,234.73,221.75,195.77,165.6,119.97,104.73,84.27,91.7,67.61,Upgrade
7,Inventory,280.59,281.62,258.42,236.07,239.14,250.09,272.27,278.84,285.48,341.75,439.32,428.41,429.33,385.39,295.9,286.23,273.34,245.28,241.16,217.69,Upgrade
8,Prepaid Expenses,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,3.33,-,5.31,0.55,Upgrade
9,Other Current Assets,34.53,40.15,43.51,21.48,47.57,47.11,50.42,28.13,58.18,54.68,76.86,54.07,69.16,72.83,39.75,33.29,34.59,17.17,13.34,20,Upgrade
10,Total Current Assets,2029,1920,2136,2035,1908,1809,2060,1990,1902,1808,2096,2039,1922,1813,1987,1937,1823,1935,1853,1349,Upgrade
11,"Property, Plant & Equipment",314.3,315.41,316.45,316.07,322.48,327,319.56,308.48,308.06,314.13,305.8,286.05,277.14,259.99,215.16,217.92,198.98,193.95,162.84,146.58,Upgrade
12,Long-Term Investments,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,10.64,-,-,-,-,-,-,-,-,Upgrade
13,Other Intangible Assets,7.46,7.53,7.61,7.68,7.76,7.83,7.91,8.07,7.85,7.93,8.01,8.09,6.09,6.15,6.22,6.29,6.36,6.43,6.5,6.57,Upgrade
14,Long-Term Deferred Tax Assets,3.52,3.3,3.29,3.09,2.57,2.66,2.52,2.38,3,3.27,3.47,5.14,7.8,7.81,6.63,4.96,7.41,4.68,3.43,2.88,Upgrade
15,Other Long-Term Assets,3.78,7.52,14.06,13.45,9.6,9.37,21.09,27.8,9.1,9.32,18.75,18.6,13.2,13.15,29.95,3.99,5.18,3.62,22,15.06,Upgrade
16,Total Assets,2368,2264,2488,2386,2261,2166,2422,2347,2240,2154,2442,2367,2226,2100,2244,2170,2041,2144,2048,1521,Upgrade
17,Accounts Payable,61.69,69.55,66.16,54.21,41.93,42.79,51.08,47.99,33.11,33.26,75.86,75.76,82.71,95.11,84.93,100,81.92,64.67,63.9,62.34,Upgrade
18,Accrued Expenses,7.26,12.56,6.45,14.8,10.28,14.27,8.73,17.86,9.01,13.48,10.31,20.28,15.61,19.52,10.64,20.44,11.99,13.29,8.75,14.59,Upgrade
19,Current Income Taxes Payable,20.91,18.67,18.82,19.56,20.54,16.16,9.56,8.99,13.81,12.72,9.96,14.08,18.41,15.44,3.44,3.24,12.99,7.35,8.06,5.01,Upgrade
20,Current Unearned Revenue,41.75,41.48,36.86,33.37,26.51,32.18,34.74,33.62,31.1,39.78,54.32,87.08,77.82,79.87,47.41,43.72,37.13,23.18,-,-,Upgrade
21,Other Current Liabilities,4.28,2.81,4.05,1.35,3.56,2.26,3.31,1.65,3.3,2.92,5.06,2.68,6.81,6.51,4.44,3.64,2.24,1,28.66,23.11,Upgrade
22,Total Current Liabilities,135.88,145.06,132.34,123.28,102.81,107.66,107.42,110.11,90.33,102.16,155.52,199.88,201.37,216.45,150.86,171.04,146.28,109.48,109.37,105.06,Upgrade
23,Long-Term Unearned Revenue,7.14,7.26,7.84,7.62,6.79,7.32,7.84,8.36,8.89,9.41,9.93,10.45,10.98,11.5,12.02,12.54,13.12,13.69,14.26,14.83,Upgrade
