,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+13 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+13 Quarters
0,Market Capitalization,3216,3002,2443,3237,3503,3756,2964,2997,2997,3070,2584,2764,2637,2970,2584,3164,2831,3210,3210,3283,3397,Upgrade
1,Market Cap Growth,-20.08%,-20.08%,-17.56%,8.00%,16.89%,22.34%,14.69%,8.43%,13.64%,3.36%,0%,-12.63%,-6.82%,-7.47%,-19.50%,-3.65%,-16.67%,-2.82%,-13.77%,-20.61%,0.59%,Upgrade
2,Enterprise Value,2620,2420,1710,2622,2889,3204,2416,2827,2827,2902,2451,2284,2158,2716,2224,2768,2435,2979,2790,2698,2812,Upgrade
3,Last Close Price,4.87,4.54,3.69,4.65,5.03,5.39,4.25,4.22,4.22,4.33,3.64,3.80,3.62,3.61,3.14,3.73,3.34,3.79,3.71,3.79,3.92,Upgrade
4,PE Ratio,51.38,46.36,33.32,31.86,22.21,18.94,15.20,19.18,25.24,61.94,33.26,34.66,30.49,22.63,19.62,24.22,28.07,43.81,51.79,38.97,29.56,Upgrade
5,PS Ratio,4.01,3.62,2.75,3.49,3.61,4.36,3.68,3.83,3.97,3.62,2.86,3.02,2.72,2.66,2.26,2.80,2.77,2.37,1.86,1.51,1.23,Upgrade
6,PB Ratio,2.08,1.94,1.59,1.97,2.13,2.34,1.86,1.85,1.94,2.04,1.72,1.76,1.71,1.92,1.41,1.67,1.52,1.72,1.84,1.83,1.87,Upgrade
7,P/TBV Ratio,1.95,1.95,1.60,1.98,2.14,2.35,1.87,1.86,1.95,2.05,1.72,1.77,1.72,1.93,1.42,1.68,1.52,1.72,1.84,1.84,1.88,Upgrade
8,P/FCF Ratio,24.57,22.93,-,12.69,8.31,11.56,11.53,9.35,-,19.07,13.82,31.12,19.47,11.95,6.91,11.07,25.40,102.95,-,-,38.03,Upgrade
9,P/OCF Ratio,17.08,17.08,-,11.36,7.76,11.19,10.66,8.77,-,15.43,10.69,18.79,13.56,9.62,6.33,9.12,15.91,32.81,-,-,18.84,Upgrade
10,EV/Sales Ratio,3.16,2.92,1.93,2.83,2.98,3.72,3.00,3.61,3.75,3.42,2.72,2.49,2.23,2.43,1.95,2.45,2.38,2.20,1.62,1.24,1.02,Upgrade
11,EV/EBITDA Ratio,14.26,16.22,9.64,13.74,13.05,16.68,15.25,19.50,23.54,19.87,13.69,12.72,11.47,11.96,9.65,11.75,12.28,17.60,17.91,15.73,13.50,Upgrade
12,EV/EBIT Ratio,28.64,26.45,14.37,19.87,17.84,24.24,24.55,33.32,-,33.86,20.70,19.22,16.97,16.39,13.14,15.88,17.75,27.50,29.42,24.33,19.06,Upgrade
13,EV/FCF Ratio,20.02,18.49,-,10.28,6.85,9.86,9.40,8.82,-,18.02,13.11,25.72,15.93,10.92,5.95,9.68,21.85,95.53,-,-,31.48,Upgrade
14,Debt / Equity Ratio,0.14,0.14,0.15,0.15,0.14,0.18,0.22,0.23,0.17,0.25,0.26,0.25,0.20,0.27,0.23,0.21,0.03,0.03,0.14,0.11,0.11,Upgrade
15,Debt / EBITDA Ratio,1.20,2.25,1.17,1.04,0.82,1.40,1.44,1.05,1.50,5.07,1.97,1.52,1.08,1.98,2.15,1.38,0.17,0.23,1.72,1.44,1.17,Upgrade
16,Debt / FCF Ratio,1.68,1.68,-,0.94,0.56,0.90,1.38,1.16,-,2.37,2.06,4.34,2.26,1.65,1.14,1.39,0.45,1.60,-,-,2.26,Upgrade
17,Asset Turnover,0.27,0.27,0.36,0.33,0.34,0.32,0.43,0.19,0.28,0.31,0.41,0.31,0.31,0.28,0.44,0.56,0.39,0.30,0.30,1.00,Upgrade,
18,Inventory Turnover,3.23,2.64,3.17,4.50,4.02,4.45,4.46,4.73,2.29,3.00,3.60,4.86,4.52,4.41,5.70,7.03,6.80,4.75,4.64,4.59,24.02,Upgrade
19,Quick Ratio,1.17,1.17,1.26,1.40,1.39,1.32,1.34,1.28,1.18,0.98,0.93,0.98,0.88,0.95,1.17,1.24,1.16,0.96,0.86,1.07,1.02,Upgrade
20,Current Ratio,1.40,1.40,1.46,1.57,1.56,1.50,1.48,1.44,1.44,1.18,1.12,1.19,1.11,1.07,1.33,1.40,1.36,1.27,1.17,1.37,1.26,Upgrade
21,Return on Equity (ROE),0.49%,4.19%,4.15%,7.19%,2.61%,11.17%,18.49%,18.30%,1.87%,1.62%,9.17%,0.17%,8.33%,1.78%,9.04%,9.72%,7.87%,1.63%,2.80%,3.97%,Upgrade,
22,Return on Assets (ROA),0.95%,1.50%,3.94%,2.01%,3.39%,2.61%,6.91%,-0.75%,0.36%,1.50%,4.78%,1.66%,3.02%,1.33%,5.05%,5.41%,3.79%,1.98%,1.81%,2.52%,Upgrade,
23,Return on Capital (ROIC),1.41%,2.20%,5.76%,2.93%,4.86%,3.68%,9.63%,-1.03%,0.49%,2.00%,6.35%,2.40%,4.32%,1.75%,6.73%,7.41%,5.10%,2.61%,2.43%,3.50%,Upgrade,
24,Return on Capital Employed (ROCE),4.88%,4.88%,6.36%,6.60%,8.07%,6.67%,4.94%,4.32%,-,4.64%,6.42%,6.19%,6.67%,8.46%,7.34%,7.64%,6.79%,5.31%,4.98%,5.70%,7.47%,Upgrade
25,Earnings Yield,2.01%,2.16%,3.00%,3.14%,4.50%,5.28%,6.58%,5.21%,3.96%,1.61%,3.01%,2.88%,3.28%,4.42%,5.10%,4.13%,3.56%,2.28%,1.93%,2.57%,3.38%,Upgrade
26,FCF Yield,4.07%,4.36%,6.99%,7.88%,12.04%,8.65%,8.67%,10.69%,3.66%,5.24%,7.24%,3.21%,5.14%,8.37%,14.47%,9.04%,3.94%,0.97%,-2.74%,-0.45%,2.63%,Upgrade
27,Dividend Yield,3.67%,-,-,-,3.58%,-,-,-,2.37%,-,-,-,16.56%,-,19.73%,-,3.59%,-,-,-,5.10%,Upgrade
28,Payout Ratio,184.41%,-,716.81%,-,0.80%,5.92%,152.16%,-,1.33%,15.58%,1084.44%,1.77%,52001.33%,144.94%,305.76%,3.06%,14.74%,2.62%,893.88%,17.60%,387.99%,Upgrade
29,Buyback Yield / Dilution,-6.26%,-9.59%,-20.43%,14.66%,-10.66%,-2.44%,5.32%,6.65%,20.39%,1.92%,-21.96%,-0.85%,-11.63%,5.67%,18.91%,-11.95%,20.01%,-24.52%,1.99%,-2.11%,-16.88%,Upgrade
30,Total Shareholder Return,-2.59%,-9.59%,-20.43%,14.66%,-7.08%,-2.44%,5.32%,6.65%,22.76%,1.92%,-21.96%,-0.85%,4.94%,5.67%,38.64%,-11.95%,23.60%,-24.52%,1.99%,-2.11%,-11.78%,Upgrade
