,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,765221,914775,907638,802545,659906,637979,628834,614303,591086,654932,719258,691253,517602,512965,438552,447407,402031,357214,301004,343291,392002,Upgrade
1,Market Cap Growth,43.39%,43.39%,44.34%,30.64%,11.64%,-2.59%,-12.57%,-11.13%,14.20%,27.68%,64.01%,54.50%,28.75%,43.60%,45.70%,30.33%,2.56%,-9.16%,-31.26%,-21.81%,-0.90%,Upgrade
2,Enterprise Value,722440,847480,854428,756556,632558,570807,565883,566144,550315,580308,665992,659804,507186,482170,429315,452757,397865,343320,331749,351293,427701,Upgrade
3,Last Close Price,31.65,35.05,35.95,28.82,25.07,23.81,22.45,20.59,18.80,19.55,18.76,18.43,13.42,13.38,11.18,10.28,9.37,8.92,7.78,8.58,9.46,Upgrade
4,PE Ratio,9.83,14.30,15.19,13.04,10.03,10.02,9.09,7.62,7.51,8.14,9.11,9.42,8.20,9.53,8.69,9.99,9.44,8.23,7.25,8.08,8.40,Upgrade
5,Forward PE,10.14,10.50,10.97,9.09,10.08,7.86,6.77,6.61,8.45,7.41,5.90,7.18,5.86,7.73,5.78,6.81,7.07,7.47,6.42,6.89,6.86,Upgrade
6,PS Ratio,1.65,2.40,2.47,2.15,1.75,1.72,1.67,1.55,1.52,1.68,1.72,1.59,1.26,1.41,1.34,1.51,1.45,1.36,1.19,1.33,1.45,Upgrade
7,PB Ratio,1.36,1.67,1.78,1.47,1.25,1.26,1.28,1.10,1.14,1.26,1.37,1.18,0.94,0.96,0.86,0.85,0.79,0.73,0.65,0.73,0.83,Upgrade
8,P/TBV Ratio,2.00,2.00,2.14,1.74,1.73,1.50,1.53,1.30,1.53,1.53,1.67,1.41,1.12,1.16,1.04,1.01,0.94,0.87,0.79,0.87,1.00,Upgrade
