,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,31689,34207,28131,30489,29983,34376,31901,35813,33135,30013,33344,36656,39164,45913,36048,36205,34888,30710,27867,33938,38908,Upgrade
1,Market Cap Growth,-0.49%,-0.49%,-11.82%,-14.87%,-9.51%,14.54%,-4.33%,-2.30%,-15.39%,-34.63%,-7.50%,1.25%,12.26%,49.50%,29.36%,6.68%,-10.33%,-18.72%,-37.09%,-23.55%,23.42%,Upgrade
2,Enterprise Value,56575,55807,49404,50499,52092,56160,54344,56818,55844,52273,56595,57834,64708,69995,60224,59540,60406,55113,53293,55287,60257,Upgrade
3,Last Close Price,0.66,0.60,0.51,0.47,0.48,0.62,0.53,0.60,0.51,0.46,0.61,0.64,0.65,0.82,0.72,0.68,0.61,0.49,0.50,0.59,0.85,Upgrade
4,PE Ratio,13.50,37.58,36.61,45.26,46.19,50.52,49.58,57.31,61.59,187.74,1622.64,335.95,-,-,200.81,71.47,-,-,36.13,-,38.04,Upgrade
5,Forward PE,-,27.08,23.73,21.70,22.01,28.89,24.52,30.44,25.78,27.49,31.95,51.81,10.59,16.97,14.97,14.33,12.84,10.84,11.39,8.77,-,Upgrade
6,PS Ratio,0.14,0.39,0.33,0.35,0.34,0.41,0.38,0.41,0.40,0.37,0.40,0.42,0.46,0.56,0.44,0.44,0.43,0.39,0.36,0.45,0.50,Upgrade
7,PB Ratio,1.25,3.42,3.00,3.35,3.39,3.87,3.65,4.03,3.94,3.57,3.84,4.17,4.65,5.10,4.04,4.36,4.37,3.66,3.44,4.60,5.14,Upgrade
8,P/TBV Ratio,3.54,3.54,3.13,3.52,3.59,4.06,3.85,4.28,4.22,3.76,4.06,4.46,5.02,5.41,4.30,4.68,4.72,3.82,3.61,4.87,5.46,Upgrade
9,P/FCF Ratio,-,-,-,-,19.12,-,-,-,96.14,-,15.23,-,11.13,-,10.49,-,10.76,-16.14,-43.67,-,-,Upgrade
10,P/OCF Ratio,11.41,-,5.27,-,4.88,5.00,5.72,-,6.98,-,5.36,-,5.14,-,6.59,-,6.57,24.29,10.73,-,25.26,Upgrade
11,EV/Sales Ratio,0.65,0.64,0.58,0.58,0.59,0.67,0.65,0.65,0.67,0.64,0.68,0.67,0.76,0.85,0.73,0.72,0.75,0.70,0.68,0.73,0.77,Upgrade
12,EV/EBITDA Ratio,9.49,10.59,10.04,10.46,10.53,10.79,10.76,10.78,11.31,11.78,12.38,11.59,12.91,15.01,11.87,10.93,11.54,9.97,10.18,11.18,11.03,Upgrade
13,EV/EBIT Ratio,32.91,32.46,33.19,36.87,36.15,31.18,32.87,33.95,39.63,51.18,60.30,47.65,51.82,73.46,48.02,35.67,-,33.28,33.09,41.21,32.09,Upgrade
14,EV/FCF Ratio,-95.25,-,-,-,33.22,-,-,-,162.03,-,25.84,-,18.39,-,17.53,-,18.64,-28.97,-83.51,-,-,Upgrade
15,Debt / Equity Ratio,2.89,2.89,2.65,2.56,2.61,2.73,2.72,2.76,2.75,2.92,2.83,2.89,2.88,3.02,2.91,3.14,3.16,3.27,3.29,3.74,3.44,Upgrade
16,Debt / EBITDA Ratio,4.85,4.81,3.61,4.20,3.66,4.79,3.76,4.09,2.80,5.55,3.85,4.81,3.58,6.33,3.61,4.95,4.64,4.82,3.24,6.79,5.50,Upgrade
17,Debt / FCF Ratio,-,-,-,-,14.74,-,-,-,66.97,-,11.22,-,6.89,-,7.56,-,7.77,-14.43,-41.78,-,-,Upgrade
18,Asset Turnover,0.95,0.97,0.99,1.29,1.02,1.06,1.01,1.31,1.07,1.09,0.95,1.43,0.95,1.08,0.95,1.37,0.92,1.15,0.82,1.38,Upgrade,
19,Inventory Turnover,27.02,24.90,31.25,43.01,49.95,33.20,38.15,44.65,51.76,36.98,44.57,44.82,62.49,39.85,46.81,45.54,61.41,36.54,47.41,37.68,55.56,Upgrade
20,Quick Ratio,0.57,0.57,0.60,0.53,0.55,0.58,0.53,0.53,0.54,0.56,0.52,0.53,0.53,0.57,0.54,0.52,0.52,0.57,0.56,0.54,0.50,Upgrade
21,Current Ratio,0.66,0.66,0.65,0.62,0.59,0.66,0.64,0.61,0.59,0.65,0.63,0.60,0.58,0.64,0.63,0.60,0.57,0.65,0.64,0.61,0.58,Upgrade
22,Return on Equity (ROE),10.12%,12.82%,8.65%,7.15%,5.76%,9.13%,7.64%,10.12%,4.21%,7.28%,4.25%,-7.86%,-2.59%,11.26%,9.66%,-8.68%,-3.62%,27.25%,-10.80%,11.17%,Upgrade,
23,Return on Assets (ROA),1.83%,1.61%,1.60%,0.10%,1.32%,1.26%,1.83%,1.44%,0.90%,1.15%,1.19%,0.31%,0.46%,1.91%,1.39%,-0.59%,1.42%,3.28%,0.21%,0.71%,Upgrade,
24,Return on Capital (ROIC),4.15%,3.94%,4.07%,0.26%,3.20%,3.07%,4.58%,3.47%,2.07%,2.66%,2.81%,0.71%,1.00%,4.14%,2.99%,-1.25%,2.94%,6.63%,0.43%,1.56%,Upgrade,
25,Return on Capital Employed (ROCE),15.94%,15.94%,14.67%,13.26%,14.48%,17.90%,16.54%,16.20%,14.22%,9.24%,8.17%,10.48%,11.23%,8.53%,11.33%,15.74%,-,14.26%,14.34%,12.75%,17.28%,Upgrade
26,Earnings Yield,2.87%,2.66%,2.73%,2.21%,2.16%,1.98%,2.02%,1.74%,1.62%,0.53%,0.06%,0.30%,0.56%,0.44%,0.50%,1.40%,0.27%,1.57%,2.77%,1.75%,2.63%,Upgrade
27,FCF Yield,-1.87%,-1.74%,5.20%,4.27%,5.23%,3.05%,0.36%,2.02%,1.04%,6.17%,6.57%,7.33%,8.98%,4.99%,9.53%,11.87%,9.29%,-6.19%,-2.29%,-6.33%,-5.27%,Upgrade
28,Payout Ratio,0.00%,78.63%,59.60%,88.05%,-,152.88%,93.69%,109.00%,102.24%,171.28%,113.85%,166.63%,-,-,74.27%,89.94%,-,-,50.93%,-,149.67%,Upgrade
29,Buyback Yield / Dilution,2.98%,7.59%,7.96%,-8.71%,4.11%,-4.05%,-2.09%,2.19%,2.87%,-7.80%,12.63%,-11.95%,-7.74%,14.08%,-16.67%,9.14%,4.41%,-6.22%,-0.72%,3.12%,4.29%,Upgrade
30,Total Shareholder Return,2.98%,7.59%,7.96%,-8.71%,4.11%,-4.05%,-2.09%,2.19%,2.87%,-7.80%,12.63%,-11.95%,-7.74%,14.08%,-16.67%,9.14%,4.41%,-6.22%,-0.72%,3.12%,4.29%,Upgrade
