,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,8512,7333,7239,7561,5930,5556,5887,5338,4365,4517,5116,5080,6212,5642,3709,4092,3832,4080,3812,3954,2774,Upgrade
1,Market Cap Growth,31.99%,31.99%,22.96%,41.64%,35.87%,23.01%,15.07%,5.10%,-29.74%,-19.95%,37.94%,24.15%,62.13%,38.31%,-2.72%,3.48%,38.11%,51.32%,31.49%,20.14%,13.74%,Upgrade
2,Enterprise Value,8433,7899,7879,6843,6360,6084,6360,5015,4082,4532,5674,5042,6814,6489,4522,4373,4163,3788,3807,3592,2412,Upgrade
3,Last Close Price,11.70,9.88,9.75,9.71,7.60,7.12,7.68,6.66,5.45,5.64,6.38,6.04,7.39,6.71,4.41,4.65,4.35,4.63,4.33,4.31,3.94,Upgrade
4,PE Ratio,14.55,12.42,12.88,13.95,11.34,11.94,13.58,12.99,11.78,13.52,15.04,14.64,18.75,16.80,11.01,12.74,15.33,17.60,20.30,-,14.04,Upgrade
5,Forward PE,14.55,12.41,11.94,12.58,10.74,11.02,9.24,9.24,9.24,9.24,9.24,10.51,13.83,17.19,11.62,13.49,13.79,14.87,18.55,18.55,18.55,Upgrade
6,PS Ratio,0.50,0.43,0.44,0.48,0.39,0.38,0.43,0.40,0.33,0.34,0.38,0.38,0.48,0.47,0.35,0.44,0.49,0.59,0.63,0.71,0.47,Upgrade
7,PB Ratio,2.11,1.65,1.70,1.72,1.38,1.36,1.49,1.30,1.10,1.19,1.39,1.30,1.66,1.55,1.04,1.11,1.07,1.22,1.12,1.15,1.06,Upgrade
8,P/TBV Ratio,1.96,1.96,2.04,2.05,1.66,1.61,1.77,1.53,1.30,1.41,1.64,1.52,1.91,1.79,1.21,1.28,1.24,1.35,1.31,1.36,1.20,Upgrade
9,P/FCF Ratio,19.25,16.58,-144.98,-,20.13,-,-107.41,-,9.42,5.78,6.32,-,17.54,30.27,-5.53,-,33.39,-,7.18,-,28.93,Upgrade
10,P/OCF Ratio,11.68,11.68,62.24,-,14.46,-,48.70,-,6.32,4.76,5.19,-,12.88,18.31,-6.49,-,20.17,-,6.22,-,13.90,Upgrade
