,Fiscal Quarter,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Cash & Equivalents,19.16,28.37,32.71,32.59,37.62,52.88,11.4,21.62,23.93,30.17,Upgrade
1,Short-Term Investments,16.17,13.35,11.09,12.65,14.46,13.7,9.57,2.98,4.22,3.46,Upgrade
2,Trading Asset Securities,39.07,78.27,56.52,74.97,62.19,87.28,73.43,61.05,34.96,39.88,Upgrade
3,Cash & Short-Term Investments,74.4,119.98,100.32,120.22,114.27,153.86,94.4,85.64,63.12,73.51,Upgrade
4,Cash Growth,-25.84%,-0.19%,-12.21%,-21.86%,21.05%,79.65%,49.56%,16.50%,-41.17%,-43.59%,Upgrade
5,Accounts Receivable,15.08,17.07,42.43,52.28,19.34,39,49.88,28.19,22.42,32.67,Upgrade
6,Other Receivables,-,6.91,0.12,3.29,0.12,4.84,0.32,5.49,-,2.02,Upgrade
7,Receivables,136.66,139.44,144.54,156.72,146.09,162.85,225.37,202.27,261.05,272.08,Upgrade
8,Inventory,6.19,4.26,5.03,4.76,3.09,-,3.8,-,3.07,-,Upgrade
9,Other Current Assets,6.3,-,9.35,-,21.65,11.65,6.75,10.05,16.3,18.05,Upgrade
10,Total Current Assets,223.55,263.69,259.23,281.7,285.1,328.36,330.3,297.96,343.53,363.64,Upgrade
11,"Property, Plant & Equipment",2.69,-,0.06,0.17,0.28,0.4,5.63,0.01,0.06,0.08,Upgrade
12,Long-Term Investments,0.11,0.11,0.08,0.08,-,-,-,-,-,-,Upgrade
13,Long-Term Deferred Tax Assets,0.02,0.02,0.02,0.02,0.02,0.02,0.98,0.98,0.98,0.98,Upgrade
14,Other Long-Term Assets,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,0.21,Upgrade
15,Total Assets,226.57,264.03,259.6,282.17,285.61,328.98,337.12,299.15,344.77,364.9,Upgrade
16,Accounts Payable,6.96,6.97,61.16,61.1,46.74,52.53,60.08,32.16,33.18,44.01,Upgrade
17,Short-Term Debt,1,1.4,1.8,2.18,2.55,2.91,3.25,3.58,-,0.18,Upgrade
18,Current Portion of Leases,0.9,0.75,1.22,1.31,1.34,1.3,1.25,0.68,1.62,2.25,Upgrade
19,Current Income Taxes Payable,-,-,-,-,-,-,-,-,0.02,0.02,Upgrade
20,Other Current Liabilities,11.23,11.62,13,13.63,20.28,13.18,12.68,7.7,11.28,9.04,Upgrade
21,Total Current Liabilities,20.09,20.75,77.18,78.21,70.9,69.91,77.26,44.12,46.1,55.49,Upgrade
22,Long-Term Leases,2,-,0.22,0.75,1.44,2.06,2.96,-,-,0.48,Upgrade
23,Total Liabilities,22.09,20.75,77.4,78.97,72.34,71.97,80.21,44.12,46.1,55.98,Upgrade
24,Common Stock,9.23,9.23,9.23,9.23,9.23,8.96,5.48,5.48,4.56,4.56,Upgrade
25,Additional Paid-In Capital,571.16,571.16,571.16,571.16,571.16,566.4,511.89,511.89,499.11,499.11,Upgrade
26,Retained Earnings,-390.27,-351.47,-412.55,-394.36,-381.61,-338.15,-297.08,-296.13,-246.22,-233.45,Upgrade
27,Comprehensive Income & Other,14.8,14.8,14.8,17.62,17.62,19.88,36.62,33.8,41.22,38.7,Upgrade
28,Total Common Equity,204.93,243.73,182.64,203.66,216.41,257.1,256.91,255.03,298.67,308.93,Upgrade
29,Minority Interest,-0.46,-0.46,-0.45,-0.45,-3.15,-0.09,-,-,-,-,Upgrade
30,Shareholders' Equity,204.48,243.27,182.19,203.21,213.26,257.01,256.91,255.03,298.67,308.93,Upgrade
31,Total Liabilities & Equity,226.57,264.03,259.6,282.17,285.61,328.98,337.12,299.15,344.77,364.9,Upgrade
32,Total Debt,3.9,2.15,3.24,4.24,5.32,6.27,7.46,4.26,1.62,2.91,Upgrade
33,Net Cash (Debt),70.5,117.83,97.09,115.98,108.95,147.58,86.94,81.38,61.49,70.6,Upgrade
34,Net Cash Growth,-27.38%,1.60%,-10.88%,-21.42%,25.31%,81.34%,41.38%,15.27%,-38.80%,-45.05%,Upgrade
35,Net Cash Per Share,0.05,0.08,0.06,0.08,0.07,0.11,0.10,0.09,0.08,0.09,Upgrade
36,Filing Date Shares Outstanding,1539,1539,1539,1539,1539,1493,912.94,912.94,760.79,760.79,Upgrade
37,Total Common Shares Outstanding,1539,1539,1539,1539,1539,1493,912.94,912.94,760.79,760.79,Upgrade
38,Working Capital,203.45,242.94,182.05,203.49,214.19,258.45,253.05,253.84,297.43,308.14,Upgrade
39,Book Value Per Share,0.13,0.16,0.12,0.13,0.14,0.17,0.28,0.28,0.39,0.41,Upgrade
40,Tangible Book Value,204.93,243.73,182.64,203.66,216.41,257.1,256.91,255.03,298.67,308.93,Upgrade
41,Tangible Book Value Per Share,0.13,0.16,0.12,0.13,0.14,0.17,0.28,0.28,0.39,0.41,Upgrade
42,Machinery,-,0.43,-,0.44,-,0.44,-,0.44,-,0.83,Upgrade
43,Leasehold Improvements,-,2.31,-,2.31,-,2.31,-,-,-,1.5,Upgrade
