,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,13142,13795,14204,13702,11477,10966,10667,9691,9660,9571,10078,11225,13153,8681,7936,8535,8235,9039,8776,8856,11058,Upgrade
1,Market Cap Growth,25.80%,25.80%,33.16%,41.38%,18.82%,14.58%,5.84%,-13.66%,-26.56%,10.26%,26.99%,31.52%,59.73%,-3.96%,-9.58%,-3.62%,-25.53%,-9.92%,-17.58%,-22.94%,17.37%,Upgrade
2,Enterprise Value,52703,50801,51975,50933,46024,45761,30228,27173,27540,28766,28680,28281,31538,26123,24187,24825,23098,24162,23973,23815,24812,Upgrade
3,Last Close Price,4.78,5.16,5.25,5.00,4.20,3.93,3.89,3.55,3.55,3.56,3.70,4.13,4.89,3.08,2.78,2.91,2.82,3.13,3.01,2.93,3.62,Upgrade
4,PE Ratio,11.04,11.59,12.85,12.15,9.67,9.18,10.86,11.77,15.47,6.46,6.23,6.21,7.04,6.45,5.24,6.79,12.21,39.36,102.63,-,-,Upgrade
5,PS Ratio,1.25,1.25,1.25,1.20,0.99,0.91,0.91,0.90,0.91,1.02,1.04,1.16,1.45,1.02,1.05,1.37,1.51,1.80,1.72,1.60,1.73,Upgrade
6,PB Ratio,0.81,0.81,0.85,0.80,0.69,0.66,0.66,0.51,0.45,0.51,0.54,0.60,0.71,0.50,0.47,0.51,0.50,0.56,0.56,0.56,0.68,Upgrade
7,P/FCF Ratio,-,-16.22,-8.64,-,-,-,-5.10,-,-,-,-8.83,-,-,-,-,-,-,-29.89,-,-,-,Upgrade
8,P/OCF Ratio,4.27,4.39,4.81,4.48,3.65,3.80,4.01,3.52,3.74,3.60,4.02,6.03,8.35,3.72,2.63,3.36,3.60,5.48,-,6.14,6.05,Upgrade
9,EV/Sales Ratio,4.63,4.61,4.58,4.44,3.95,3.81,2.57,2.52,2.60,3.08,2.95,2.92,3.47,3.08,3.20,3.97,4.23,4.81,4.70,4.30,3.87,Upgrade
10,EV/EBITDA Ratio,13.97,14.23,15.13,14.71,13.17,13.17,9.50,8.63,9.92,10.88,10.64,10.67,11.39,8.33,7.25,8.31,9.93,12.70,13.69,11.08,8.38,Upgrade
11,EV/EBIT Ratio,21.79,21.69,23.34,22.50,19.86,19.76,14.55,13.21,15.83,17.31,16.67,16.29,16.94,11.68,9.87,11.78,15.84,23.10,26.83,-,11.78,Upgrade
12,EV/FCF Ratio,-68.68,-59.75,-31.61,-,-,-,-14.45,-,-,-,-25.12,-,-,-,-,-,-,-79.90,-,-,-,Upgrade
13,Debt / Equity Ratio,2.34,2.34,2.41,2.29,2.26,2.30,2.28,1.09,1.47,1.11,1.07,1.07,1.08,1.19,1.17,1.11,1.12,1.13,1.14,1.16,1.04,Upgrade
