,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+18 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+18 Quarters
0,Revenue,8.04,8.04,11.29,10.64,11.49,14.12,22.68,16.26,10.25,13.09,23.55,20.26,21.2,13.62,28.67,31.93,23.98,13.03,24.84,17.15,Upgrade
1,Revenue Growth (YoY),-30.06%,-43.08%,-50.21%,-34.59%,12.15%,7.84%,-3.69%,-19.70%,-51.66%,-3.88%,-17.86%,-36.56%,-11.60%,4.54%,15.42%,86.19%,8.65%,-19.62%,4.53%,-6.42%,Upgrade
2,Cost of Revenue,6.8,6.8,8.95,8.69,9.32,11.08,17.45,11.59,7.86,9.77,17.02,14.33,15.79,10.47,20.11,21.31,15.59,8.11,15.08,10.83,Upgrade
3,Gross Profit,1.24,1.24,2.34,1.95,2.17,3.04,5.24,4.68,2.38,3.33,6.54,5.93,5.4,3.16,8.56,10.62,8.39,4.92,9.76,6.32,Upgrade
4,"Selling, General & Admin",2.14,2.14,3.91,2.55,2.32,3.2,2.7,3.79,3.18,3.29,6.76,5.76,3.36,3.32,6.14,4.97,4.47,4.42,8.02,4.04,Upgrade
5,Other Operating Expenses,-0,-0,-0.08,-,-,-0.01,-0.9,-0.48,-0.51,-0.48,-0.1,-0.12,-0.07,-,-0.01,-,-0.01,-0.23,-0.14,-,Upgrade
6,Operating Expenses,2.14,2.14,11.92,2.55,2.32,3.19,7.07,3.31,2.67,2.81,6.93,5.64,3.29,3.32,7.56,4.97,4.47,4.19,8.93,4.04,Upgrade
7,Operating Income,-0.89,-0.89,-9.58,-0.59,-0.15,-0.15,-1.83,1.37,-0.28,0.52,-0.4,0.29,2.11,-0.17,1.01,5.65,3.92,0.73,0.82,2.28,Upgrade
8,Interest Expense,-0.05,-0.05,-0.09,-0.06,-0.07,-0.08,-0.01,-0.04,-0,-0.01,-0.12,-0.04,-0.06,-0.06,-0.14,-0.05,-0.06,-0.06,-,-0.2,Upgrade
