,Fiscal Quarter,Current,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+17 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Market Capitalization,25,25,35,34,54,48,84,76,89,74,218,136,116,124,156,186,108,1120,496,544,424,Upgrade
1,Market Cap Growth,-48.57%,-48.57%,-58.54%,-54.96%,-39.33%,-35.97%,-61.67%,-44.44%,-23.60%,-40.00%,40.00%,-26.88%,7.41%,-88.93%,-68.55%,-65.81%,-74.53%,543.68%,158.33%,244.30%,68.25%,Upgrade
2,Enterprise Value,-47,-41,-30,-22,-3,25,61,65,78,88,232,135,115,114,146,173,95,1099,475,511,391,Upgrade
3,Last Close Price,0.04,0.04,0.05,0.05,0.08,0.07,0.12,0.13,0.16,0.15,0.46,0.34,0.29,0.31,0.39,0.47,0.27,2.80,1.24,1.36,1.06,Upgrade
4,PE Ratio,-,-,-,-,-,-,-206.19,-,-14.44,-,-,-,-,-,-,-,-,-,-,-,-19.27,Upgrade
5,PS Ratio,0.06,0.06,0.09,0.08,0.18,0.19,0.48,-,1.03,3.43,30.46,-,73.74,70.57,88.29,72.54,2.05,8.72,2.72,2.13,1.56,Upgrade
6,PB Ratio,0.46,0.47,0.66,0.64,1.02,0.83,1.99,1.80,-,2.80,22.63,14.09,-,6.31,6.36,7.59,-,36.79,12.06,13.23,-,Upgrade
7,P/TBV Ratio,0.45,0.45,0.64,0.62,0.98,0.75,1.86,1.68,-,2.76,24.29,15.12,-,6.47,6.67,7.95,-,36.86,12.73,13.96,-,Upgrade
8,P/FCF Ratio,3.27,3.18,10.74,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
9,P/OCF Ratio,2.90,2.90,9.68,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
10,EV/Sales Ratio,-,-,-,-,-,0.10,0.35,-,0.90,4.05,32.33,-,73.11,64.85,82.59,67.57,1.81,8.55,2.60,2.00,1.43,Upgrade
11,EV/EBITDA Ratio,-,-,-,-,-,6.13,-,-,-14.87,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
12,EV/EBIT Ratio,-,-,-,-,-,10.34,-,-,-13.59,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
13,Debt / Equity Ratio,0.10,0.10,0.10,0.10,0.10,0.23,0.65,0.65,-,0.42,2.53,2.53,-,0.64,0.41,0.41,-,0.42,0.18,0.18,-,Upgrade
14,Debt / EBITDA Ratio,2.63,1.87,1.87,4.23,4.23,2.58,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Debt / FCF Ratio,0.71,0.71,1.71,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
16,Asset Turnover,2.84,2.90,3.56,3.40,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
17,Inventory Turnover,42.94,37.55,40.78,51.76,50.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
18,Quick Ratio,1.03,1.03,1.03,1.04,1.04,0.92,-,0.58,-,0.77,-,0.92,-,1.20,-,1.28,-,1.95,-,1.98,-,Upgrade
19,Current Ratio,1.55,1.55,1.55,1.58,1.58,1.35,-,1.09,-,1.34,-,1.57,-,1.91,-,1.78,-,2.71,-,2.88,-,Upgrade
20,Return on Equity (ROE),-1.55%,-1.54%,-47.30%,-45.25%,-5.69%,-3.35%,-,-,-134.83%,-106.66%,-,-,-83.73%,-13.88%,-,-,-51.43%,-59.12%,-,-,Upgrade,
21,Return on Assets (ROA),-1.53%,-1.56%,-4.78%,-4.57%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
22,Return on Capital (ROIC),-3.39%,-3.39%,-10.13%,-9.14%,0.17%,-2.01%,-,-,-42.71%,-18.73%,-,-,-37.21%,-26.99%,-,-,-20.19%,-24.15%,-,-,Upgrade,
23,Return on Capital Employed (ROCE),-,-,-,-,-,3.76%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
24,Earnings Yield,-35.01%,-35.98%,-27.99%,-22.49%,-6.53%,8.20%,-0.48%,-,-6.93%,-18.19%,-5.76%,-,-11.37%,-9.04%,-7.22%,-8.86%,-25.99%,-2.28%,-5.80%,-4.76%,-5.19%,Upgrade
25,FCF Yield,30.62%,31.47%,9.31%,-3.67%,-1.16%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
26,Buyback Yield / Dilution,-14.57%,-,-12.69%,-,-29.87%,-41.79%,-36.85%,-,-31.01%,-20.00%,-10.33%,-,-,-,-,-,-,-,-,-,-,Upgrade
27,Total Shareholder Return,-14.57%,-,-12.69%,-,-29.87%,-41.79%,-36.85%,-,-31.01%,-20.00%,-10.33%,-,-,-,-,-,-,-,-,-,-,Upgrade
