,Fiscal Quarter,Q2 2025,Q1 2025,Q4 2024,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,+17 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+17 Quarters
0,Cash & Equivalents,75.39,75.39,67.71,67.71,28.36,-,45.74,-,21.26,-,11.04,-,14.01,-,12.2,-,16.46,-,16.33,-,Upgrade
1,Short-Term Investments,-,-,-,-,35,-,-,-,-,-,-,-,-,-,0.6,-,3,-,3,-,Upgrade
2,Trading Asset Securities,-,-,-,-,-,-,-,-,-,-,-,-,-,-,7.23,-,6.07,-,9.41,-,Upgrade
3,Cash & Short-Term Investments,75.39,75.39,67.71,67.71,63.36,45.74,45.74,-,21.26,11.04,11.04,-,14.01,20.03,20.03,-,25.54,28.74,28.74,-,Upgrade
4,Cash Growth,18.99%,64.83%,48.02%,-,198.07%,314.42%,314.42%,-,51.76%,-44.90%,-44.90%,-,-45.15%,-30.29%,-30.29%,-,-41.50%,-47.61%,-47.61%,-,Upgrade
5,Accounts Receivable,0.12,0.12,3.82,3.82,-,-,0.5,-,3.16,-,-,-,-,-,-,-,0.01,-,0.05,-,Upgrade
6,Other Receivables,0.8,0.8,-,-,0.38,-,-,-,0.47,-,-,-,-,-,0.08,-,0.08,-,0.09,-,Upgrade
7,Receivables,0.92,0.92,3.82,3.82,0.38,-,0.5,-,3.63,-,-,-,-,-,0.08,-,0.09,-,0.14,-,Upgrade
8,Inventory,8,8,6.74,6.74,7.11,-,9.38,-,6.67,-,0.22,-,0.33,-,0.36,-,0.61,-,0.05,-,Upgrade
9,Prepaid Expenses,0.67,0.67,1.1,1.1,0.57,-,4.99,-,6.04,-,0.53,-,1.07,-,1.06,-,1.36,-,1.92,-,Upgrade
10,Other Current Assets,29.74,29.74,29.83,29.83,22.33,-,26.65,-,5.7,-,6.95,-,6.94,-,6.39,-,7.98,-,11.15,-,Upgrade
