,Fiscal Quarter,Current,H1 2024,H2 2023,H1 2023,H2 2022,H1 2022,H2 2021,H1 2021,H2 2020,H1 2020,H2 2019,+2 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Dec '23 Dec 31, 2023","Jun '23 Jun 30, 2023","Dec '22 Dec 31, 2022","Jun '22 Jun 30, 2022","Dec '21 Dec 31, 2021","Jun '21 Jun 30, 2021","Dec '20 Dec 31, 2020","Jun '20 Jun 30, 2020","Dec '19 Dec 31, 2019",+2 Quarters
0,Market Capitalization,754,803,618,931,1027,1477,1718,1445,530,514,602,Upgrade
1,Market Cap Growth,-13.79%,-13.79%,-39.84%,-36.96%,-40.19%,2.22%,224.24%,181.25%,-12.00%,-63.64%,-81.06%,Upgrade
2,Enterprise Value,1753,1644,1273,1628,2205,2709,3441,3360,2932,3052,3221,Upgrade
3,Last Close Price,0.47,0.50,0.39,0.58,0.64,0.92,1.07,0.90,0.33,0.32,0.38,Upgrade
4,PE Ratio,-,-66.88,-,7.88,3.88,2.19,2.45,-4.21,-,-,-,Upgrade
5,Forward PE,-,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,15.00,Upgrade
6,PS Ratio,0.05,0.05,0.04,0.06,0.05,0.07,0.08,0.08,0.04,0.04,0.04,Upgrade
7,PB Ratio,0.16,0.17,0.13,0.19,0.21,0.32,0.35,0.32,0.12,0.11,0.12,Upgrade
8,P/TBV Ratio,0.20,0.20,0.15,0.22,0.25,0.38,0.43,0.39,0.15,0.15,0.16,Upgrade
9,P/FCF Ratio,-,-,-2.39,-,10.54,-,7.07,-,1.21,3.66,3.13,Upgrade
10,P/OCF Ratio,-,-,-13.01,-,2.59,-,4.23,-,0.80,1.13,1.14,Upgrade
11,EV/Sales Ratio,0.11,0.10,0.08,0.10,0.11,0.12,0.16,0.18,0.22,0.24,0.21,Upgrade
12,EV/EBITDA Ratio,3.38,4.98,3.38,4.00,4.64,3.98,4.06,5.80,46.40,-53.36,-,Upgrade
13,EV/EBIT Ratio,12.65,24.11,11.97,9.11,8.86,5.91,5.64,9.48,-15.25,-,-,Upgrade
14,EV/FCF Ratio,-8.52,-,-4.91,-,22.61,-,14.16,-,6.70,21.72,16.75,Upgrade
15,Debt / Equity Ratio,0.29,0.29,0.26,0.25,0.30,0.37,0.42,0.50,0.64,0.70,0.72,Upgrade
16,Debt / FCF Ratio,-,-,-4.88,-,14.91,-,8.35,-,6.50,22.37,18.49,Upgrade
17,Return on Capital Employed (ROCE),1.20%,1.20%,1.89%,3.13%,4.54%,8.61%,11.03%,6.65%,-3.51%,-,-,Upgrade
18,Earnings Yield,-1.59%,-1.50%,-1.50%,12.70%,25.75%,45.72%,40.87%,-23.75%,-160.11%,-79.70%,-21.38%,Upgrade
19,FCF Yield,-27.28%,-25.64%,-41.91%,22.34%,9.49%,7.48%,14.15%,5.90%,82.61%,27.35%,31.95%,Upgrade
20,Buyback Yield / Dilution,-0.00%,-,-,0.00%,-,-,-,-,0.00%,-,-,Upgrade
21,Total Shareholder Return,-0.00%,-,-,0.00%,-,-,-,-,0.00%,-,-,Upgrade
