,Fiscal Quarter,Current,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+6 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+6 Quarters
0,Market Capitalization,22,19,20,22,24,150,90,62,77,89,82,80,144,266,127,42,53,38,762,528,360,Upgrade
1,Market Cap Growth,-87.36%,-87.36%,-77.88%,-63.89%,-68.54%,68.93%,9.47%,-22.59%,-46.60%,-66.59%,-35.23%,89.17%,173.97%,593.75%,-83.37%,-91.95%,-85.40%,-,-,-,-,Upgrade
2,Enterprise Value,24,14,15,29,31,161,101,77,92,110,103,116,180,304,165,72,82,42,766,584,416,Upgrade
3,Last Close Price,0.22,0.22,0.23,0.26,0.28,1.74,1.04,0.72,0.89,1.03,0.95,0.98,2.00,3.70,1.76,0.59,0.73,0.64,12.70,8.80,6.00,Upgrade
4,PE Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,150.39,-,41.31,Upgrade
5,PS Ratio,0.94,0.96,0.96,0.97,1.33,11.52,6.48,3.81,3.44,3.22,2.65,2.65,4.07,6.76,2.74,0.64,0.94,0.59,12.08,11.50,6.54,Upgrade
6,PB Ratio,0.70,0.71,0.74,0.57,0.36,2.26,1.18,0.81,-,0.88,0.77,0.76,-,2.24,1.03,0.34,-,0.29,5.81,4.03,-,Upgrade
7,P/TBV Ratio,0.71,0.71,0.74,0.57,0.36,2.26,1.18,0.81,-,0.88,0.77,0.76,-,2.24,1.03,0.34,-,0.29,5.81,4.03,-,Upgrade
8,EV/Sales Ratio,1.21,0.69,0.71,1.26,1.70,12.36,7.27,4.73,4.12,3.98,3.32,3.82,5.08,7.72,3.55,1.09,1.47,0.65,12.14,12.73,7.57,Upgrade
9,EV/EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,17.77,20.71,-32.39,-31.68,-18.98,-,-,2.72,44.54,-,21.25,Upgrade
10,EV/EBIT Ratio,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.65,78.70,-,32.29,Upgrade
11,Debt / Equity Ratio,0.18,0.18,0.18,0.15,0.20,0.20,0.27,0.27,-,0.25,0.33,0.33,-,0.32,0.33,0.33,-,0.28,0.22,0.22,-,Upgrade
12,Debt / EBITDA Ratio,-,-,-,-,-,-,-,-,-,-,4.49,5.06,-,4.75,5.66,-,-,3.17,1.12,-,-,Upgrade
13,Asset Turnover,0.32,0.31,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
14,Inventory Turnover,29.40,53.27,53.27,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
15,Quick Ratio,0.51,0.51,0.51,1.25,-,0.99,-,1.09,-,1.14,-,0.98,-,1.00,-,0.75,-,0.83,-,1.25,-,Upgrade
16,Current Ratio,0.91,0.91,0.91,2.05,-,1.39,-,1.30,-,1.32,-,1.25,-,1.11,-,0.85,-,0.94,-,1.39,-,Upgrade
17,Return on Equity (ROE),-94.65%,-76.49%,-142.31%,-47.13%,-25.54%,-28.67%,-,-,-11.26%,-18.96%,-,-,-4.66%,-7.27%,-,-,-0.20%,9.95%,-,-,Upgrade,
18,Return on Assets (ROA),-33.91%,-32.46%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade,
19,Return on Capital (ROIC),-49.39%,-40.70%,-61.56%,-19.88%,-12.39%,-10.97%,-,-,-5.24%,-0.30%,-,-,-0.26%,-1.03%,-,-,0.78%,7.18%,-,-,Upgrade,
20,Return on Capital Employed (ROCE),-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,5.13%,-,-,-,Upgrade
21,Earnings Yield,-175.24%,-207.42%,-189.30%,-163.49%,-156.79%,-23.49%,-37.47%,-53.88%,-49.08%,-40.09%,-42.11%,-39.65%,-13.33%,-8.40%,-16.28%,-34.73%,-14.77%,10.80%,0.66%,0.40%,2.42%,Upgrade
22,FCF Yield,-97.18%,-41.56%,-19.87%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
23,Buyback Yield / Dilution,0.01%,-,-,0.01%,-,-,-4.68%,-16.13%,-20.00%,-20.00%,-14.64%,-3.27%,-15.29%,-20.00%,-20.00%,-19.91%,-26.29%,-33.33%,-33.33%,-33.53%,-9.89%,Upgrade
24,Total Shareholder Return,0.01%,-,-,0.01%,-,-,-4.68%,-16.13%,-20.00%,-20.00%,-14.64%,-3.27%,-15.29%,-20.00%,-20.00%,-19.91%,-26.29%,-33.33%,-33.33%,-33.53%,-9.89%,Upgrade
