,Fiscal Quarter,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,Q3 2019,+6 Quarters
,Period Ending,"Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019","Sep '19 Sep 30, 2019",+6 Quarters
0,Revenue,3.73,3.73,6.58,5.85,4.45,6.22,1.62,0.76,5.26,8.7,7.61,6.06,8.64,8.07,12.63,10.07,15.54,27.8,2.23,19.19,Upgrade
1,Revenue Growth (YoY),-16.19%,-40.05%,306.69%,664.68%,-15.53%,-28.50%,-78.75%,-87.39%,-39.04%,7.76%,-39.73%,-39.77%,-44.42%,-70.97%,465.64%,-47.55%,12.12%,161.86%,-80.33%,37.63%,Upgrade
2,Cost of Revenue,3.37,3.37,6.39,5.18,3.24,4.68,2.81,2.73,3.13,2.59,2.78,3.23,3.51,3.34,10.81,9.77,10.08,18.07,2.85,7.2,Upgrade
3,Gross Profit,0.36,0.36,0.19,0.67,1.2,1.54,-1.2,-1.97,2.14,6.11,4.83,2.83,5.13,4.73,1.83,0.29,5.46,9.73,-0.62,11.99,Upgrade
4,"Selling, General & Admin",6.39,6.39,6.06,6.09,3.85,5.13,3.8,3.33,3.84,4.76,4.12,4.29,4.16,4.51,5.09,4.41,3.12,3.78,3.36,4.22,Upgrade
5,Other Operating Expenses,0.22,0.22,0.34,0.94,0.71,0.67,0.76,0.26,1.17,1.52,1.1,0.92,1.14,0.89,1.11,1.85,1.82,1.34,0.97,0.52,Upgrade
6,Operating Expenses,6.65,6.65,15.64,7.02,5.59,5.8,4.84,3.53,4.95,6.28,5.22,5.21,5.29,5.4,13.69,6.26,4.94,5.11,4.33,4.74,Upgrade
7,Operating Income,-6.3,-6.3,-15.45,-6.36,-4.39,-4.26,-6.03,-5.49,-2.82,-0.17,-0.39,-2.38,-0.16,-0.67,-11.86,-5.97,0.52,4.62,-4.95,7.25,Upgrade
8,Interest Expense,-0.08,-0.08,-0.11,-0.17,-0.24,-0.27,-0.29,-0.31,-0.34,-0.44,-0.47,-0.48,-0.41,-0.44,-0.46,-0.43,-0.39,-0.34,-0.38,-0.58,Upgrade
9,Interest & Investment Income,0.01,0.01,0.04,-,0.02,-,0,-,0,-,0,-,0,-,0.04,-,-,-,0.13,-,Upgrade
10,Currency Exchange Gain (Loss),-,-,-,-,-,-,0,-,-,-,0.01,-,-,-,-0.05,-,-,-,0.32,-,Upgrade
11,Other Non Operating Income (Expenses),-,-,3.37,-1.74,1.26,-1.26,4.16,-0.09,-0,0,1.55,0.01,-0,-0.91,0.69,-0.7,0.07,0.05,-0.38,0.42,Upgrade
12,EBT Excluding Unusual Items,-6.37,-6.37,-12.14,-8.27,-3.35,-5.79,-2.16,-5.9,-3.16,-0.6,0.7,-2.86,-0.58,-2.02,-11.65,-7.1,0.2,4.33,-5.26,7.09,Upgrade
13,Gain (Loss) on Sale of Assets,0,0,-5.52,-,-1.42,-,-6.46,-,-4.07,-4.1,-1.09,-,-0.58,-,-0.55,-,-,-,-0.04,-,Upgrade
14,Asset Writedown,-,-,-2.39,-,-,-,-15.25,-,4.1,-,-17.55,-,-,-,-,-,-,-,-,-,Upgrade
15,Pretax Income,-6.37,-6.37,-20.05,-8.27,-4.78,-5.79,-23.87,-5.9,-3.13,-4.7,-17.94,-2.86,-1.16,-2.02,-12.2,-7.1,0.2,4.33,-5.29,7.09,Upgrade
16,Income Tax Expense,-,-,-1.18,-0.45,-0.22,-0.31,-3.79,-0.7,-0.2,0.33,-2.83,-0.11,0.25,0.22,-0.57,-0.79,0.27,1.07,-0.65,1.49,Upgrade
17,Earnings From Continuing Operations,-6.37,-6.37,-18.87,-7.82,-4.56,-5.48,-20.07,-5.2,-2.93,-5.03,-15.11,-2.75,-1.41,-2.24,-11.63,-6.31,-0.07,3.26,-4.64,5.6,Upgrade
18,Earnings From Discontinued Operations,-,-,-,-,-,-,-,-,-,-0.29,-9.19,-0.39,-0.39,-0.38,-,-,-,-,-,-,Upgrade
19,Net Income,-6.37,-6.37,-18.87,-7.82,-4.56,-5.48,-20.07,-5.2,-2.93,-5.32,-24.3,-3.14,-1.8,-2.62,-11.63,-6.31,-0.07,3.26,-4.64,5.6,Upgrade
20,Net Income to Common,-6.37,-6.37,-18.87,-7.82,-4.56,-5.48,-20.07,-5.2,-2.93,-5.32,-24.3,-3.14,-1.8,-2.62,-11.63,-6.31,-0.07,3.26,-4.64,5.6,Upgrade
21,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,894.00%,-,123.84%,Upgrade
22,Shares Outstanding (Basic),86,86,86,86,86,86,86,86,86,83,74,72,72,72,72,62,60,60,60,49,Upgrade
23,Shares Outstanding (Diluted),86,86,86,86,86,86,86,86,86,83,74,72,72,72,72,62,60,60,60,49,Upgrade
24,Shares Change (YoY),-,-,-0.01%,-,-,4.68%,16.13%,20.00%,20.00%,14.64%,3.27%,15.29%,20.00%,20.00%,19.91%,26.29%,33.33%,33.33%,33.53%,9.89%,Upgrade
25,EPS (Basic),-0.07,-0.07,-0.22,-0.09,-0.05,-0.06,-0.23,-0.06,-0.03,-0.06,-0.33,-0.04,-0.03,-0.04,-0.16,-0.10,-0.00,0.05,-0.08,0.11,Upgrade
26,EPS (Diluted),-0.07,-0.07,-0.22,-0.09,-0.05,-0.06,-0.23,-0.06,-0.03,-0.06,-0.33,-0.04,-0.03,-0.04,-0.16,-0.10,-0.00,0.05,-0.08,0.11,Upgrade
27,EPS Growth,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,645.59%,-,103.69%,Upgrade
28,Free Cash Flow,-3.95,-3.95,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
29,Free Cash Flow Per Share,-0.05,-0.05,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
30,Gross Margin,9.53%,9.53%,2.94%,11.38%,27.04%,24.78%,-73.96%,-257.41%,40.59%,70.25%,63.49%,46.75%,59.37%,58.60%,14.45%,2.92%,35.15%,35.00%,-27.81%,62.46%,Upgrade
31,Operating Margin,-169.03%,-169.03%,-234.77%,-108.76%,-98.66%,-68.56%,-373.05%,-718.72%,-53.53%,-1.92%,-5.06%,-39.26%,-1.91%,-8.31%,-93.90%,-59.31%,3.32%,16.60%,-221.63%,37.76%,Upgrade
32,Profit Margin,-170.87%,-170.87%,-286.81%,-133.79%,-102.52%,-88.12%,-1240.85%,-679.85%,-55.58%,-61.18%,-319.18%,-51.73%,-20.90%,-32.51%,-92.09%,-62.71%,-0.44%,11.73%,-208.01%,29.17%,Upgrade
33,Free Cash Flow Margin,-105.97%,-105.97%,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Upgrade
34,EBITDA,-5.54,-5.54,-14.01,-4.3,-2.75,-2.2,-3.97,-3.36,-0.73,1.96,1.74,0.06,2.03,1.77,-9.42,-3.99,2.96,6.6,-2.96,8.85,Upgrade
