,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Jan '23 Jan 1, 2023","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Jan '22 Jan 1, 2022","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Operating Revenue,387.96,292.5,336.55,422.03,865.06,1437,1844,2647,2950,2684,3409,4164,4273,3665,3772,3568,5232,4870,3241,6690,Upgrade
1,Other Revenue,-27.72,27.72,-,62.65,-43.9,43.9,-,218.39,-153.04,153.04,-,358.73,-117.03,117.03,-,241.19,-84.2,84.2,-,381.53,Upgrade
2,Revenue,360.23,320.22,336.55,484.68,821.16,1481,1844,2865,2797,2837,3409,4523,4156,3782,3772,3809,5148,4954,3241,7072,Upgrade
3,Revenue Growth (YoY),-56.13%,-78.38%,-81.75%,-83.08%,-70.65%,-47.80%,-45.92%,-36.66%,-32.69%,-24.98%,-9.61%,18.74%,-19.27%,-23.67%,16.36%,-46.14%,13.14%,32.86%,-1.15%,88.47%,Upgrade
4,Cost of Revenue,447.55,482.06,436.11,4667,-107.06,2513,1899,3887,2701,2998,3158,4415,3708,3359,3250,6023,4656,4561,2756,5948,Upgrade
5,Gross Profit,-87.32,-161.84,-99.56,-4182,928.22,-1032,-55.52,-1022,96.37,-160.62,250.83,108.14,447.83,423.22,521.46,-2214,492.35,393.66,484.81,1124,Upgrade
6,"Selling, General & Admin",93.45,126.39,91.87,125.73,155.9,171.78,159.11,186.41,197.91,180.06,148.68,216.83,194.45,165.54,192.87,247.62,241.93,142.82,177.46,219.95,Upgrade
7,Research & Development,11.02,5.61,15.02,46.48,80.95,95.24,108.92,194.9,139.03,175.59,136.23,257.6,187.6,158.69,141.94,317.41,133.44,130.72,104.64,311.17,Upgrade
8,Other Operating Expenses,3.3,3.58,3.3,17.38,-5.48,-4.24,-8.76,73.43,-3.89,-16.68,-7.95,177.14,-7.14,-13.81,-103.06,270.83,-104.79,-112.38,16.18,216.34,Upgrade
9,Operating Expenses,88.92,112.49,106.4,878.73,573.11,577.1,229.45,1100,343.11,481.34,270.28,1101,383.77,340.14,222.72,1297,233.5,178.46,318.59,967.2,Upgrade
10,Operating Income,-176.24,-274.33,-205.96,-5061,355.12,-1609,-284.97,-2122,-246.74,-641.96,-19.45,-993.02,64.05,83.07,298.74,-3511,258.85,215.21,166.22,156.75,Upgrade
11,Interest Expense,-188.38,-234.21,-191.54,-339.36,-128.61,-123.08,-128.04,-152.45,-158.54,-179.1,-150.89,-293.08,-117.46,-154.16,-151.52,-268.05,-158.85,-158.62,-118.04,-224.93,Upgrade
12,Interest & Investment Income,-,6.15,2.22,9.68,4.54,4.49,6.22,13.06,5.37,5.22,9.67,617.61,166.01,5.79,1.12,15.1,22.6,-,50.87,192,Upgrade
13,Currency Exchange Gain (Loss),-24.66,24.66,-,38.47,-119.99,119.99,-,-4.01,-14.93,14.93,-,-60.05,28.13,-28.13,-,-89.51,28.69,-28.69,-,-0.96,Upgrade
14,Other Non Operating Income (Expenses),-34.28,7.82,-3.12,-145.96,451.57,-329.14,-37.85,-111.68,78.39,14.03,-31.86,102.18,-97.16,-1.58,-24.9,36.54,-120.15,69.04,-54.6,12.91,Upgrade
15,EBT Excluding Unusual Items,-423.57,-469.9,-398.4,-5498,562.63,-1936,-444.65,-2377,-336.45,-786.86,-192.53,-626.36,43.57,-95.02,123.44,-3817,31.14,96.94,44.45,135.77,Upgrade
16,Impairment of Goodwill,-,-,-,-1677,-,-,-,-250.03,-,-,-,-9.16,-,-,-,-297.73,-,-,-,-6.22,Upgrade
17,Gain (Loss) on Sale of Investments,-2.94,-3.74,-3.09,7.38,-5.32,-7.43,-3.2,-26.73,-4,-9.15,-7.74,-,0.08,0.09,-0.17,-7.57,-,-,-,-1.59,Upgrade
18,Gain (Loss) on Sale of Assets,-0.62,2.25,0.1,0.75,0.03,2.29,0.41,0.4,0.47,0.65,-,28.14,-4.97,4.6,-1.02,-1.23,0.71,-2.69,0.01,7.49,Upgrade
19,Asset Writedown,0.13,0.03,-,-477.7,-1622,-,-,282.44,-328.03,-0,-,8.71,-10.54,-0.48,-0.02,16.57,-16.86,0.99,-1.04,87.45,Upgrade
20,Other Unusual Items,7.13,-6.13,7,-6.5,2.23,-2.23,-,67.22,-,-,-,541.94,-,-,-,281.84,-,-67.41,67.41,198.39,Upgrade
21,Pretax Income,-419.87,-477.49,-394.39,-7651,-1062,-1944,-447.44,-2304,-668.02,-795.37,-200.27,-56.72,28.14,-90.81,122.23,-3825,14.99,27.82,110.84,421.29,Upgrade
22,Income Tax Expense,-0.72,-7.85,0.77,1650,-129.02,-41.46,-12.63,-355.39,-72.62,-122.26,-24.56,-70.13,-8.88,-34.23,5.77,-616.81,20.89,-1.25,7.54,26.47,Upgrade
23,Earnings From Continuing Operations,-419.15,-469.64,-395.15,-9301,-933.33,-1902,-434.8,-1948,-595.4,-673.11,-175.71,13.41,37.02,-56.58,116.46,-3208,-5.89,29.06,103.3,394.82,Upgrade
24,Minority Interest in Earnings,15.34,31.17,9.06,602.86,-7.31,-7.43,-7.56,0.91,-24.41,-26.17,-23.1,-5.88,-28.57,10.71,-9.8,-39.02,28.15,-42.54,16.79,-30.3,Upgrade
25,Net Income,-403.81,-438.47,-386.09,-8698,-940.64,-1910,-442.37,-1948,-619.81,-699.28,-198.81,7.53,8.45,-45.87,106.66,-3247,22.26,-13.48,120.09,364.52,Upgrade
26,Net Income to Common,-403.81,-438.47,-386.09,-8698,-940.64,-1910,-442.37,-1948,-619.81,-699.28,-198.81,7.53,8.45,-45.87,106.66,-3247,22.26,-13.48,120.09,364.52,Upgrade
27,Net Income Growth,-,-,-,-,-,-,-,-,-,-,-,-,-62.05%,-,-11.19%,-,-84.98%,-,-48.57%,113.78%,Upgrade
