,Fiscal Quarter,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Interest Income on Loans,6711,6846,6948,7339,7402,7259,7200,6938,7337,7567,7046,7425,7264,7221,6994,7298,6918,6943,6749,6945,Upgrade
1,Interest Paid on Deposits,3846,3920,4068,4038,4001,3812,3773,3777,3730,3700,3848,3999,4112,3976,3824,3680,3442,3527,3541,3455,Upgrade
2,Net Interest Income,2865,2926,2880,3301,3401,3447,3427,3160,3606,3866,3198,3425,3153,3245,3170,3619,3476,3416,3208,3490,Upgrade
3,Net Interest Income Growth (YoY),-15.76%,-15.11%,-15.95%,4.46%,-5.70%,-10.84%,7.14%,-7.74%,14.39%,19.15%,0.90%,-5.34%,-9.30%,-5.01%,-1.17%,3.68%,6.77%,27.09%,11.11%,14.65%,Upgrade
4,Gain (Loss) on Sale of Assets,-0.9,0.73,-0.26,-0.13,0.01,0,0.02,0.13,-0.12,-,0.09,0.23,-,-0.05,0.12,-0.14,-0.1,-0.1,0.06,0.01,Upgrade
5,Gain (Loss) on Sale of Investments,-165.54,165.54,-,69.23,-28.27,28.27,-,109.78,-15.91,15.91,-,-18.86,-,-,-,-973.02,1275,-,-,-1080,Upgrade
6,Other Non-Interest Income,829.83,664.16,729.06,270.42,424.61,430.82,312.55,193.54,514.56,455.17,427.46,604.16,497.59,488.9,367.97,1686,-1031,421.25,940.27,1414,Upgrade
7,Total Non-Interest Income,663.38,830.44,728.8,339.52,396.34,459.09,312.57,303.45,498.53,471.08,427.55,585.53,497.59,488.85,368.08,712.83,243.8,421.15,940.33,334.16,Upgrade
8,Non-Interest Income Growth (YoY),67.38%,80.89%,133.16%,11.89%,-20.50%,-2.55%,-26.89%,-48.18%,0.19%,-3.63%,16.16%,-17.86%,104.10%,16.07%,-60.86%,113.32%,-69.54%,-22.66%,45.77%,-19.39%,Upgrade
9,Revenues Before Loan Losses,3528,3757,3609,3641,3797,3906,3739,3464,4105,4337,3626,4011,3650,3734,3538,4331,3720,3837,4148,3824,Upgrade
10,Provision for Loan Losses,1204,1647,1065,977.17,1265,1597,1058,155.19,1470,1675,984.25,793.23,1028,1233,856.57,1163,1206,1395,1568,999.19,Upgrade
11,Revenue,2325,2109,2544,2663,2532,2309,2681,3309,2635,2662,2642,3218,2622,2501,2682,3169,2514,2442,2580,2825,Upgrade
12,Revenue Growth (YoY),-8.20%,-8.65%,-5.09%,-19.50%,-3.89%,-13.26%,1.48%,2.82%,0.49%,6.45%,-1.48%,1.55%,4.31%,2.40%,3.95%,12.16%,-11.04%,5.53%,9.21%,14.11%,Upgrade
13,"Selling, General & Administrative",916.76,950.67,886.69,1291,900.36,992.32,888.32,1348,1032,968.2,843.51,1264,1033,980.23,842.8,1137,896.52,963.45,836.34,1258,Upgrade
14,Other Non-Interest Expense,35.57,62.01,31,77.94,21.93,45.77,24.88,64.63,27.28,240.96,23.62,69.2,33.02,46.61,28.19,64.12,25.92,38.98,25.81,35.31,Upgrade
15,Total Non-Interest Expense,952.33,1013,917.68,1369,891.76,1068,883.15,1398,1074,1210,866.74,1333,1066,1027,870.72,1182,941.41,992.12,872.46,1299,Upgrade
16,EBT Excluding Unusual Items,1372,1097,1627,1295,1640,1241,1798,1910,1561,1452,1775,1884,1556,1473,1811,1987,1572,1450,1707,1526,Upgrade
17,Other Unusual Items,2.41,2.46,36.99,12.37,-100.03,100.03,-,96.73,-,-,-,70.72,-2.93,2.93,-,20.6,-28.19,28.19,-,30.05,Upgrade
18,Pretax Income,1375,1099,1664,1307,1540,1341,1798,2007,1561,1452,1775,1955,1553,1476,1811,2007,1544,1478,1707,1556,Upgrade
