,Fiscal Quarter,Current,Q3 2024,Q2 2024,Q1 2024,Q4 2023,Q3 2023,Q2 2023,Q1 2023,Q4 2022,Q3 2022,Q2 2022,Q1 2022,Q4 2021,Q3 2021,Q2 2021,Q1 2021,Q4 2020,Q3 2020,Q2 2020,Q1 2020,Q4 2019,+20 Quarters
,Period Ending,"Mar '25 Mar 13, 2025","Sep '24 Sep 30, 2024","Jun '24 Jun 30, 2024","Mar '24 Mar 31, 2024","Dec '23 Dec 31, 2023","Sep '23 Sep 30, 2023","Jun '23 Jun 30, 2023","Mar '23 Mar 31, 2023","Dec '22 Dec 31, 2022","Sep '22 Sep 30, 2022","Jun '22 Jun 30, 2022","Mar '22 Mar 31, 2022","Dec '21 Dec 31, 2021","Sep '21 Sep 30, 2021","Jun '21 Jun 30, 2021","Mar '21 Mar 31, 2021","Dec '20 Dec 31, 2020","Sep '20 Sep 30, 2020","Jun '20 Jun 30, 2020","Mar '20 Mar 31, 2020","Dec '19 Dec 31, 2019",+20 Quarters
0,Market Capitalization,14065,10462,9067,12615,11923,8613,10768,9122,5859,5992,5708,7088,7772,5929,6508,6682,6479,7772,7719,5784,5761,Upgrade
1,Market Cap Growth,21.46%,21.46%,-15.80%,38.29%,103.50%,43.74%,88.63%,28.70%,-24.61%,1.08%,-12.29%,6.07%,19.95%,-23.71%,-15.69%,15.53%,12.47%,31.73%,25.90%,-17.79%,38.25%,Upgrade
2,Enterprise Value,21148,17424,15978,19829,19137,15850,17979,16142,12879,12311,11657,13019,13703,11275,11758,11045,10842,11539,11429,8822,8798,Upgrade
3,Last Close Price,23.30,17.47,15.02,20.96,20.19,14.75,18.26,15.46,9.93,10.16,9.68,12.02,13.18,10.05,10.92,11.21,10.87,13.04,12.95,9.70,9.66,Upgrade
4,PE Ratio,349.28,-,47.81,58.71,-,21.80,24.86,19.94,14.03,16.44,16.98,21.36,20.44,14.25,15.41,17.22,19.64,30.68,31.36,21.17,18.61,Upgrade
5,Forward PE,60.52,16.64,22.97,22.97,21.20,16.24,21.36,13.66,13.66,13.69,13.69,13.69,15.50,12.25,17.51,17.51,17.51,17.51,19.17,11.94,12.95,Upgrade
6,PS Ratio,1.71,1.24,1.03,1.40,1.30,0.88,1.05,0.87,0.56,0.61,0.61,0.79,0.88,0.67,0.78,0.86,0.92,1.15,1.15,0.85,0.82,Upgrade
7,PB Ratio,3.25,1.90,1.64,2.29,2.19,1.64,2.09,1.79,1.17,1.23,1.23,1.59,1.77,1.36,1.51,1.58,1.59,1.98,2.04,1.63,1.64,Upgrade
8,P/TBV Ratio,4.75,4.75,4.05,5.67,5.44,4.24,5.63,4.78,3.20,3.33,3.44,4.60,5.19,4.46,5.12,5.48,4.80,6.19,6.39,5.66,5.83,Upgrade
9,P/FCF Ratio,30.88,22.97,17.67,-,29.09,45.08,-26.21,-,-8.36,-,-,-,110.98,-,-52.94,-,-762.65,-334.82,-89.83,-,-,Upgrade
10,P/OCF Ratio,13.88,13.88,11.30,-,16.34,19.04,-77.68,-,-13.66,-,36.92,-,20.94,-,26.71,-,20.03,31.24,47.71,-,23.35,Upgrade
11,EV/Sales Ratio,2.51,2.07,1.82,2.19,2.09,1.63,1.75,1.54,1.23,1.25,1.24,1.45,1.55,1.28,1.40,1.42,1.53,1.70,1.71,1.29,1.25,Upgrade
12,EV/EBITDA Ratio,23.87,20.92,17.41,20.64,18.58,14.26,13.95,11.91,9.96,9.51,9.54,10.82,10.86,9.09,9.68,9.88,10.93,12.46,12.36,9.08,8.31,Upgrade
13,EV/EBIT Ratio,39.59,32.62,25.89,30.20,26.43,19.72,18.25,15.59,13.17,12.53,12.84,14.58,14.44,12.20,12.86,13.04,14.73,16.81,16.51,11.93,10.55,Upgrade
14,EV/FCF Ratio,46.43,38.25,31.14,-,46.69,82.96,-43.76,-,-18.37,-,-,-,195.68,-,-95.64,-,-1276.23,-497.11,-133.00,-,-,Upgrade
15,Debt / Equity Ratio,1.29,1.29,1.28,1.25,1.24,1.34,1.42,1.43,1.38,1.42,1.38,1.33,1.30,1.36,1.22,1.17,1.05,1.15,1.24,1.06,0.89,Upgrade
16,Debt / EBITDA Ratio,8.01,11.57,6.27,8.06,6.22,7.42,5.64,6.45,4.63,4.17,4.43,6.68,3.85,4.30,3.83,4.42,3.90,3.56,4.73,6.11,3.78,Upgrade
17,Debt / FCF Ratio,15.57,15.57,13.74,-,16.47,36.96,-17.83,-,-9.83,-,-,-,81.37,-,-42.80,-,-502.11,-195.12,-54.41,-,-,Upgrade
18,Asset Turnover,0.57,0.57,0.58,0.63,0.64,0.64,0.60,0.80,0.84,0.80,0.71,0.74,0.81,0.79,0.76,0.86,0.80,0.70,0.58,0.84,Upgrade,
19,Inventory Turnover,4.17,4.47,4.41,4.45,4.46,4.92,4.65,4.05,4.73,5.19,5.04,4.29,4.22,5.03,4.92,4.95,4.88,4.62,3.95,3.32,4.27,Upgrade
20,Quick Ratio,0.88,0.88,0.90,0.93,0.93,0.95,0.92,0.88,0.87,0.91,0.89,0.88,0.90,0.85,0.83,0.82,0.84,0.82,0.90,0.76,0.80,Upgrade
21,Current Ratio,1.19,1.19,1.22,1.24,1.25,1.28,1.22,1.17,1.15,1.21,1.18,1.19,1.20,1.17,1.12,1.11,1.12,1.12,1.18,1.08,1.08,Upgrade
22,Return on Equity (ROE),-0.74%,7.60%,3.47%,2.16%,11.71%,11.09%,9.45%,11.96%,19.53%,17.17%,7.22%,10.26%,15.73%,16.06%,13.92%,14.98%,18.68%,13.33%,5.81%,7.42%,Upgrade,
23,Return on Assets (ROA),1.35%,3.09%,2.41%,2.40%,2.74%,3.70%,3.52%,3.82%,6.24%,5.19%,3.02%,4.62%,5.66%,5.64%,4.83%,4.95%,6.54%,4.94%,2.60%,4.20%,Upgrade,
24,Return on Capital (ROIC),1.55%,3.58%,2.81%,2.83%,3.25%,4.39%,4.24%,4.61%,7.50%,6.27%,3.62%,5.49%,6.76%,6.78%,5.83%,5.89%,7.63%,5.91%,3.36%,5.67%,Upgrade,
25,Return on Capital Employed (ROCE),8.31%,8.31%,9.36%,9.79%,10.67%,11.66%,15.05%,16.85%,16.28%,15.55%,15.17%,15.19%,16.27%,16.44%,17.79%,16.70%,15.89%,15.39%,15.60%,19.35%,21.84%,Upgrade
